Gene Set,ES,NES,P-value,FDR
hsa05012,-0.42708696450007244,-1.8509701681536719,0.0,0.0
hsa00190,-0.5309684705939894,-2.178599256361507,0.0,0.0
hsa03430,-0.7145140534608363,-1.9864546368783416,0.0,0.0
hsa05321,0.5698516772066036,2.048763628502681,0.0,0.0
hsa03030,-0.7567150324129301,-2.392555347508228,0.0,0.0
hsa03420,-0.6081602279682536,-2.0468150250308814,0.0,0.0
hsa05133,0.5433649044266893,2.002447288237953,0.0,0.0
hsa05310,0.7292488399365523,2.127297533040444,0.0,0.0
hsa04659,0.4844468613985352,1.9142288530606095,0.0,0.0
hsa03040,-0.5376040294640176,-2.2202186002514037,0.0,0.0
hsa03460,-0.6616437777647289,-2.2938693873356417,0.0,0.0
hsa04514,0.4683776484130389,1.9318079313682914,0.0,0.0
hsa05144,0.643298295046621,2.1399568299072427,0.0,0.0
hsa05330,0.6412219456773834,2.0239421206568378,0.0,0.0
hsa03410,-0.6528092328040693,-2.028789707318234,0.0,0.0
hsa04640,0.476398448032986,1.8938561363765145,0.0,0.0
hsa05140,0.5056277600793031,1.8717522493204934,0.0,0.0
hsa04120,-0.4430721801912811,-1.8572724430430112,0.0,0.0
hsa03050,-0.6684265865989372,-2.2533990188883255,0.0,0.0
hsa00020,-0.610467951288821,-1.8648415312094382,0.0,0.0
hsa04610,0.6589502781760989,2.487791782293207,0.0,0.0
hsa04380,0.485711261166824,2.0212891534896578,0.0,0.0
hsa04110,-0.635974262251455,-2.638194381607693,0.0,0.0
hsa04145,0.4203003155526034,1.7756792567284088,0.0,0.0007792377468363881
hsa05150,0.4737398569199801,1.803792092192269,0.0,0.0008391791119776486
hsa04940,0.5405292261881898,1.83237250294191,0.0,0.0009091107046424527
hsa03440,-0.5783066179606853,-1.8238365986597018,0.0,0.0035292081822984023
hsa03013,-0.42258184090038586,-1.7872532614232175,0.0,0.0035684216065461623
hsa04114,-0.44119810284290567,-1.8014334305713058,0.0,0.0037783287598724073
hsa03015,-0.4713464454358962,-1.8027057477183819,0.0,0.004014474307364433
hsa04115,-0.5006585625061323,-1.8091120131610678,0.0,0.0042821059278553945
hsa00970,-0.5387509247328847,-1.8132121055935158,0.0,0.004587970636987924
hsa00270,-0.5097045178431932,-1.7501852541099268,0.0,0.005312387053354437
hsa00510,-0.5056898013483598,-1.736399820858478,0.0,0.005505564764385508
hsa04014,0.3900722739086079,1.7445487505516897,0.0,0.008181996341782074
hsa05320,0.5333687235078549,1.7459676806071607,0.0,0.008727462764567546
hsa04630,0.4046330818408362,1.7362976084317834,0.0,0.009697180849519494
hsa04658,0.45138500848800883,1.7381543152617227,0.0,0.010267603252432407
hsa05171,0.387551125566059,1.7269944500837526,0.0,0.012631854001347765
hsa04714,-0.394554953613095,-1.717462909361574,0.0,0.01267153794977617
hsa04933,0.43002806402956,1.7168068390418283,0.0,0.014182126992422264
hsa04914,-0.45018391616608094,-1.6974462780920136,0.0,0.01459808839041612
hsa04022,0.3956493676744814,1.7027622060176009,0.0,0.01558475493672776
