Gene Set,ES,NES,P-value,FDR
hsa05322,0.4414176075651449,2.0372667785228686,0.0,0.0
hsa04640,0.5259510685250544,2.3558153316714243,0.0,0.0
hsa05152,0.4363638572182327,2.093293038988555,0.0,0.0
hsa05133,0.469905541439377,1.99869624820337,0.0,0.0
hsa03018,-0.5053073565167387,-2.1611015529551296,0.0,0.0
hsa04115,0.4639310367098926,1.9300220590350596,0.0,0.0
hsa05144,0.5290418016442582,2.042835570861502,0.0,0.0
hsa00280,-0.6394213628833687,-2.4558253973663855,0.0,0.0
hsa03010,-0.4610475491336092,-2.208382147786677,0.0,0.0
hsa05320,0.6180660073876713,2.3966234398838613,0.0,0.0
hsa04380,0.4733875355723857,2.2713113722533427,0.0,0.0
hsa05169,0.4295496462757114,2.100850017609481,0.0,0.0
hsa05166,0.39021871101993727,1.9728400278024198,0.0,0.0
hsa00450,-0.6899116023741406,-2.013013440351672,0.0,0.0
hsa05164,0.40616272273130516,1.9525253101648103,0.0,0.0
hsa05332,0.6815056757204855,2.5262286353288297,0.0,0.0
hsa00650,-0.613399448819049,-2.0531490020270855,0.0,0.0
hsa04145,0.46936623319540643,2.24020080794588,0.0,0.0
hsa04940,0.612313011693591,2.2995521276269466,0.0,0.0
hsa04650,0.448534864201581,2.1520683612451825,0.0,0.0
hsa05140,0.6060544686489938,2.5212766573338166,0.0,0.0
hsa05416,0.6069141456234142,2.343599859244507,0.0,0.0
hsa00640,-0.6161164790052683,-2.1793045392723434,0.0,0.0
hsa05145,0.4942411104163707,2.257300028841619,0.0,0.0
hsa04658,0.48964201453985784,2.099470482116276,0.0,0.0
hsa04659,0.47714245153258117,2.160771932083384,0.0,0.0
hsa05321,0.5966789689917795,2.4523494459141792,0.0,0.0
hsa05330,0.7216729376080644,2.550118763826319,0.0,0.0
hsa04714,-0.4113245427501103,-2.0563303069745698,0.0,0.0
hsa03013,-0.4190484204578768,-2.0375502810090858,0.0,0.0
hsa00190,-0.5243591602899198,-2.4639639551419616,0.0,0.0
hsa04141,-0.4500222367200819,-2.253869816405556,0.0,0.0
hsa03040,-0.5284393065493189,-2.53118346028578,0.0,0.0
hsa04210,0.40557980896696794,1.9055592885065755,0.0,0.0
hsa04514,0.5199329969647845,2.4512389767174207,0.0,0.0
hsa04512,0.45100066953751444,1.90484150677236,0.0,0.0
hsa04060,0.45252580700683315,2.3822014697360316,0.0,0.0
hsa05150,0.5505598864824794,2.3534734722032633,0.0,0.0
hsa03060,-0.695076742743703,-2.0594856091160874,0.0,0.0
hsa04610,0.49993173656642476,2.1094639481555855,0.0,0.0
hsa00072,-0.8492764378601473,-2.187899847351174,0.0,0.0
hsa05100,0.4751698442723466,2.0334221603060043,0.0,0.0
hsa04061,0.4613529131305335,2.06746792007615,0.0,0.0
hsa05310,0.7220583395451237,2.405511156387068,0.0,0.0
hsa00071,-0.5256731139563043,-1.935320500319377,0.0,0.000563740228502706
hsa04140,-0.4042774749070882,-1.9406696984505583,0.0,0.0006013229104028864
hsa00310,-0.46041759272131,-1.9584661415270945,0.0,0.0006442745468602354
hsa04612,0.4392587498820208,1.8683431838033817,0.0,0.0013362616426756985
hsa04670,0.40433143269082744,1.8466641795654781,0.0,0.0030543123261158826
hsa04672,0.4752757650921515,1.854702021620812,0.0,0.0031441450415898788
hsa04142,0.3886084716220327,1.8586172522713542,0.0,0.0032394221640622994
hsa05130,0.3784912793847862,1.827992538243077,0.0,0.005938940634114216
hsa05135,0.3877842296879928,1.821717274739347,0.0,0.006067350161338307
hsa05222,0.416435798049121,1.794589311208905,0.0,0.007595592495209234
