Gene Set,ES,NES,P-value,FDR
hsa04145,0.5331491958583089,2.2416779467261354,0.0,0.0
hsa04940,0.7048231039693608,2.4115205512246423,0.0,0.0
hsa04658,0.5540517767726454,2.1169972393893572,0.0,0.0
hsa05164,0.4851006099244707,2.0485370120120345,0.0,0.0
hsa03008,0.5585333192200119,2.1033817074638907,0.0,0.0
hsa04064,0.49092070307158325,1.9468750952521916,0.0,0.0
hsa04650,0.5964304863680658,2.464044127310103,0.0,0.0
hsa04621,0.4656815805053349,1.970290589988545,0.0,0.0
hsa05322,0.6162690541915322,2.4795272511405213,0.0,0.0
hsa04960,-0.6744179608514319,-2.275117368975409,0.0,0.0
hsa05417,0.4324498883536715,1.856433729529481,0.0,0.0
hsa04964,-0.79788108024316,-2.29557031198253,0.0,0.0
hsa05140,0.7149620915500118,2.6690639071001128,0.0,0.0
hsa05135,0.48200724061936917,1.98656667416246,0.0,0.0
hsa00520,0.553031659008101,1.9014952204758497,0.0,0.0
hsa04659,0.5122348467276021,2.036630663213314,0.0,0.0
hsa04380,0.5590909282998218,2.309782531235966,0.0,0.0
hsa04613,0.48857102053740903,2.0711069652459253,0.0,0.0
hsa05169,0.5826204322202438,2.4735767846932246,0.0,0.0
hsa05170,0.4745617457159043,2.008403981224329,0.0,0.0
hsa04110,0.5727436556408239,2.336415767273796,0.0,0.0
hsa05144,0.5501786651490818,1.9183796608389503,0.0,0.0
hsa00650,-0.711523220062745,-2.164443868265277,0.0,0.0
hsa03460,0.570968004083053,1.9812594661981648,0.0,0.0
hsa05145,0.5209157222190978,2.1216137047319505,0.0,0.0
hsa04066,0.4861702093093507,1.926459421621657,0.0,0.0
hsa04061,0.48252507427257374,1.9068421397758328,0.0,0.0
hsa05310,0.7209435506266573,2.1785295892408714,0.0,0.0
hsa04218,0.46833731871582546,1.9957068027346891,0.0,0.0
hsa00640,-0.6907655128626835,-2.168293929284972,0.0,0.0
hsa00071,-0.6858871059618213,-2.3703310008391902,0.0,0.0
hsa03420,0.6152811370404957,2.0942887276984554,0.0,0.0
hsa05163,0.43850686024979746,1.895583502773697,0.0,0.0
hsa05332,0.7565862101381822,2.526333707614605,0.0,0.0
hsa05330,0.7959895614162812,2.5773899518279078,0.0,0.0
hsa05150,0.5655514201067748,2.165270882777123,0.0,0.0
hsa05416,0.7475193674597271,2.564936409933145,0.0,0.0
hsa00280,-0.7279745240218072,-2.532591235244117,0.0,0.0
hsa05132,0.4496020042979644,1.9445330769932976,0.0,0.0
hsa05131,0.44290878275044027,1.9167154080736035,0.0,0.0
hsa05171,0.48860573128379153,2.1089248360343276,0.0,0.0
hsa05203,0.5167296831607567,2.184857846284966,0.0,0.0
hsa05320,0.6979898011630813,2.4486184273150027,0.0,0.0
hsa04612,0.6566130459673074,2.487585561582005,0.0,0.0
hsa04514,0.4512014414361265,1.880484551810669,0.0,0.0
hsa04115,0.6384289445001794,2.3833538493197914,0.0,0.0
hsa00260,-0.5934309167729512,-1.942230339440197,0.0,0.0
hsa00982,-0.5374159170730499,-1.9445916965744936,0.0,0.0
hsa05221,0.5113751600879071,1.8699305765473242,0.0,0.0
hsa05152,0.5201814947832432,2.1996920089449405,0.0,0.0
hsa05340,0.6919154420085318,2.2148751753223124,0.0,0.0
hsa00190,-0.5440576003274182,-2.4050268618872015,0.0,0.0
hsa00020,-0.6786864724786428,-2.16532850811133,0.0,0.0
hsa03010,0.5017341265410242,2.0649178420001135,0.0,0.0
hsa04640,0.5477663265596922,2.154490477223074,0.0,0.0
hsa04217,0.519092872777016,2.192159265283925,0.0,0.0
hsa05133,0.5777043482734149,2.188639114702636,0.0,0.0
hsa03030,0.7341748658640805,2.350150879748525,0.0,0.0
hsa05100,0.5082490963837404,1.9140162553981943,0.0,0.0
hsa00330,-0.5661186635574932,-1.9662626684934639,0.0,0.0
hsa03430,0.7497674564017249,2.149225405103549,0.0,0.0
hsa04620,0.47235485478260464,1.8732473434994354,0.0,0.0
hsa00340,-0.6616022273930957,-1.9564655147449612,0.0,0.0
hsa04978,-0.5925661730802794,-2.14606459083125,0.0,0.0
hsa00630,-0.6597357559475705,-2.121437485321235,0.0,0.0
hsa00620,-0.6015952999115707,-2.0741542525779337,0.0,0.0
hsa03440,0.6331638326917783,2.1663415773821733,0.0,0.0
hsa05166,0.5492904429130553,2.3755695515905746,0.0,0.0
hsa04966,-0.7701470798067839,-2.427255426089482,0.0,0.0
hsa05161,0.48892835525642625,2.101435551312709,0.0,0.0
hsa05162,0.5335976731056846,2.208743748996194,0.0,0.0
hsa05321,0.6080198737261265,2.220851447686604,0.0,0.0
hsa00532,0.6947972724769279,1.8976755185266425,0.0,0.0
hsa03018,0.5090936992882992,1.9171969471105539,0.0,0.0
hsa03050,0.6920026673058655,2.3425181167397437,0.0,0.0
hsa04662,0.4821710792202129,1.8444093133607,0.0,0.0003072979400228543
hsa00980,-0.5040076317680711,-1.8779358740575367,0.0,0.000579423403052572
hsa04141,0.43393578643755465,1.8352931662658416,0.0,0.0006045205377498773
hsa00072,-0.7632254009703704,-1.8803515528453316,0.0,0.0006099193716342864
hsa00410,-0.5955731163100043,-1.9151169582659935,0.0,0.0006438037811695245
hsa04146,-0.46780017435441323,-1.9210501222241227,0.0,0.0006816745918265554
hsa00240,0.5168263001968052,1.8063246168238407,0.0,0.0006879804627377335
hsa04672,0.5342957738481053,1.8086599793169023,0.0,0.0006984044091428507
hsa05230,0.4870632873619279,1.8113724988059543,0.0,0.000709149092360433
hsa04625,0.4566472809847506,1.8177513028006542,0.0,0.0007202295469285648
hsa04210,0.4457354244632885,1.8261550928403933,0.0,0.000731661761959177
hsa05235,0.47813217338508596,1.827937416115157,0.0,0.0007434627581198088
hsa05167,0.42830735384015467,1.7906807613169404,0.0,0.0011685978000869107
hsa04120,0.4339833869192671,1.7930557520198067,0.0,0.0011852920543738666
hsa03013,0.4218691466584203,1.7932038079866621,0.0,0.00120247020008943
hsa04060,0.40516750197008433,1.799324920177855,0.0,0.0012201535853848628
hsa04062,0.4250641629623062,1.7748618308545658,0.0,0.0012628682466692643
hsa03410,0.5662831305026189,1.7778952022906003,0.0,0.0012804080834285594
hsa05134,0.5082723077781599,1.7440165501145823,0.0,0.001843787640137126
hsa00051,0.5556532948736923,1.7445219076472789,0.0,0.0018687036893281683
hsa04260,-0.4441195581969308,-1.805879549264371,0.0,0.00526748548229611
hsa05204,-0.4808401428042367,-1.817674695065881,0.0,0.00551831812431021
hsa05220,0.44372785354018535,1.6949259609227314,0.0,0.0056271440965223974
hsa04611,0.41592693817556753,1.7004244072242818,0.0,0.005701185466213482
hsa04660,0.4192034913878643,1.6671359560535448,0.0,0.006259772852317403
hsa05211,0.4531277089750879,1.6724587713455545,0.0,0.006338020012971369
hsa05130,0.40032695564079007,1.672631669304167,0.0,0.006418248114401387
hsa00010,0.45991269753246583,1.6789059783461235,0.0,0.006500533346637303
hsa04623,0.45201389797559166,1.6441977131355539,0.0,0.007307694915177633
hsa04666,0.4282300881465635,1.6402036634080246,0.0,0.007663936576473597
hsa04668,0.4068606884522895,1.6248709735200908,0.0,0.00790194702915911
hsa03040,0.3946262730248385,1.6241088436793212,0.0,0.008459731525335048
hsa04721,-0.4537941871607738,-1.7904835236300842,0.0,0.009573082311303365
hsa00524,0.8877235307111082,1.597793870891634,0.016129032258064516,0.011656128759487577
hsa05216,0.49413656947729356,1.6013076412161207,0.0,0.011684468184589927
hsa05160,0.3758891862190397,1.587745835407687,0.0,0.01351412531691416
hsa00561,-0.4794965840919618,-1.7361886644817457,0.0,0.013519879404560014
hsa05212,0.41502983538173965,1.5853069329178184,0.0,0.01408736623924995
hsa05202,0.3756492682320768,1.5844021400180437,0.0,0.014443003181074153
hsa04144,0.3605616686291738,1.567461375554879,0.0,0.018133955361788218
hsa00830,-0.46407916412161243,-1.6807301980922034,0.0,0.02495977736226464
hsa04714,-0.3567797161035182,-1.6705385827251709,0.0,0.025660179278042476
hsa00053,-0.568590732730137,-1.681415380013715,0.0,0.025958168456755228
hsa04961,-0.48820145920006597,-1.670702441042874,0.0,0.026610556288340345
hsa04630,0.35674724275779973,1.5333153225912688,0.0,0.030562784252273014
hsa04974,-0.3969265034492818,-1.6480372950844078,0.0,0.031027188679589344
hsa05110,-0.4814590618252092,-1.6348308471663966,0.0,0.03125374719495692
hsa00220,-0.5736994538687942,-1.6517712550599253,0.04878048780487805,0.032061428302242324
hsa00450,-0.601330890062422,-1.6352709764257531,0.025,0.032230426794799316
hsa00350,-0.4976397455903129,-1.6539518686770507,0.0,0.03316699479542309
hsa05219,0.4431388664014448,1.516179701481423,0.02857142857142857,0.035983597492998745
hsa00380,-0.5033492345213189,-1.6234379626946658,0.0,0.03715126525454727
hsa04130,0.4804349863313803,1.5083674776837819,0.014925373134328358,0.038641081394363175
hsa05210,0.39021772441108815,1.4955982792908318,0.015625,0.04321377281571389
hsa05142,0.37732256666651054,1.4963718240510808,0.0,0.043668654634826665
hsa00510,0.4280600928163047,1.492572918023124,0.04411764705882353,0.04390875720326558
hsa00430,-0.6620358015476495,-1.5834142160708324,0.04878048780487805,0.04403617863199548
