Gene Set,ES,NES,P-value,FDR
hsa03060,0.73427328473817,2.397807806442877,0.0,0.0
hsa03050,0.5984047873390851,2.09845241351789,0.0,0.0
hsa05012,0.43857735854224505,2.106638540996642,0.0,0.0
hsa00513,0.7048854375032957,2.379877190875572,0.0,0.0
hsa00190,0.5076648975004141,2.330392218355182,0.0,0.0
hsa00510,0.6838041032143113,2.4421735379666476,0.0,0.0
hsa04141,0.5699118936411433,2.688402639553302,0.0,0.0
hsa04666,-0.4266679603880895,-1.9068055890586428,0.0,0.0
hsa04662,-0.3989705865627213,-1.733269836024217,0.0,0.06952245897714507
hsa05235,-0.39491737327902177,-1.7411962725559855,0.0,0.07462077263546904
hsa04660,-0.3948171267595552,-1.7546607869035944,0.0,0.07786515405440246
hsa04520,-0.4265868877549244,-1.7650011123018798,0.0,0.07786515405440247
hsa04310,-0.38096306788610657,-1.7828141268251563,0.0,0.09084267973013621
hsa05135,-0.38595145934751857,-1.823494056502066,0.0,0.10219801469640326
hsa04714,0.3629666551884531,1.7488121205862186,0.0,0.10376213592233009
hsa04918,0.4656327793119341,1.748989702046664,0.019230769230769232,0.11067961165048543
hsa00970,0.5406577063203167,1.901443369180109,0.0,0.11785329018338726
hsa00860,0.5269055321391573,1.7502686892629358,0.0,0.11858529819694869
hsa00020,0.5218712281964495,1.7702120292486623,0.017543859649122806,0.12455397892291098
hsa05020,0.3647625079219914,1.784980478471307,0.0,0.12810140237324705
hsa05220,-0.3827257312305664,-1.666445060459324,0.0,0.13139744746680418
hsa04530,-0.33310675651743205,-1.658835189823997,0.0,0.13518255912222651
hsa05415,0.36310894890471296,1.7937023983500657,0.0,0.1397469844071786
hsa00670,0.6209868900956748,1.8344455951593805,0.0,0.1446122497902433
hsa04932,0.39568282285072515,1.8028840168020697,0.0,0.15372168284789645
hsa00591,0.5488151832349758,1.6413305115198211,0.02,0.15733866362078813
hsa04012,-0.3570836072293169,-1.554795418444988,0.0,0.15744792180118147
hsa05140,-0.37947956734366495,-1.6307632027952093,0.0,0.1605968802372051
hsa05206,-0.31327823913407615,-1.557618838472446,0.0,0.16181352326930515
hsa05213,-0.3880164998320956,-1.5258557797609074,0.0,0.16700026461667897
hsa04664,-0.37217433287823753,-1.5339720084575128,0.020833333333333332,0.1692485640210276
hsa04722,-0.3444396656938836,-1.563196553751474,0.0,0.1700055863521121
hsa04071,-0.352248025317473,-1.5974878245615265,0.0,0.17276331055820549
hsa04330,-0.3905047669070745,-1.567204662840559,0.021739130434782608,0.1772822703917199
hsa05131,-0.3025302581378757,-1.5756622485059129,0.0,0.17819141023988258
hsa04913,0.48819162560977347,1.5610989074576451,0.018518518518518517,0.18056197667848156
hsa00232,0.8247828446163212,1.5501447985389747,0.041666666666666664,0.1812052564479749
hsa00140,0.48107555499980476,1.576872558980648,0.018867924528301886,0.18788205681409564
hsa04380,-0.3439880147848643,-1.6008120513704802,0.0,0.18846906606349692
hsa00053,0.5476782033715676,1.5626980609524486,0.057692307692307696,0.18856526429341963
hsa00072,0.6527007790695533,1.5230826786070184,0.04,0.1947141316073355
hsa00400,0.7580942353250383,1.5305216460020512,0.07407407407407407,0.1960508418929694
hsa00920,0.6701765535310003,1.5638625431805162,0.04,0.1963322545846818
hsa05210,-0.3321487940816926,-1.4869264041894683,0.0,0.19758282841304625
hsa04144,-0.2819561320531796,-1.4777580965865906,0.0,0.19790726655493965
hsa04010,-0.2826809041873579,-1.4694977704480618,0.0,0.19820221032029722
hsa04810,-0.27839236997974276,-1.4222557119511745,0.0,0.20543886627746366
hsa05032,-0.3594453706468859,-1.4298630710496134,0.044444444444444446,0.20851389811683743
hsa04658,-0.3203550385682172,-1.4357779650486042,0.0,0.21257187056851876
hsa04933,-0.31838963110171487,-1.422903016975673,0.0,0.213047713176629
hsa04659,-0.3237909220161311,-1.43900351709683,0.0,0.21818465042327362
hsa04650,-0.3156479074958233,-1.4028459132060178,0.0,0.22061793648747371
hsa05216,-0.3867200095338448,-1.3977793655339892,0.1276595744680851,0.22229245592950386
hsa04150,-0.28032325369811717,-1.4093703114475118,0.0,0.2225198152502967
hsa04930,-0.4029236697832167,-1.4399414554449748,0.08333333333333333,0.22724775938703332
hsa04979,-0.39257848568481085,-1.37644285132431,0.17391304347826086,0.2283117552809444
hsa00310,-0.3537690108845064,-1.3911792158117209,0.0625,0.2323788191311074
hsa05222,-0.3176590824156337,-1.380023801838815,0.0,0.23302292426574855
hsa05225,-0.28033821368766154,-1.381263877711066,0.0,0.23801961864357118
hsa05033,-0.46175758351810997,-1.3643677596116954,0.10869565217391304,0.24035459011931876
hsa05231,-0.30306564886801945,-1.3567302472091387,0.020833333333333332,0.2446438961844402
hsa00270,0.4177483609329035,1.4691825189875765,0.0196078431372549,0.27792880258899677
