Gene Set,ES,NES,P-value,FDR
hsa04640,-0.5129985341399148,-2.0868365311360813,0.0,0.0
hsa04659,-0.5098826215051524,-2.114629007929402,0.0,0.0
hsa04662,-0.4848130527703592,-1.9505548323168358,0.0,0.0
hsa04060,-0.43418196615554316,-2.0466069067743753,0.0,0.0
hsa05321,-0.5210378938441219,-1.9914200527533827,0.0,0.0
hsa05320,-0.5470097618146794,-2.0045034375642983,0.0,0.0
hsa04061,-0.5053998800520636,-2.021803501387746,0.0,0.0
hsa04658,-0.5151298004996022,-2.0761651635227265,0.0,0.0
hsa05171,-0.44929831829038175,-2.0411311621467734,0.0,0.0
hsa04520,0.49615167277213107,1.9005775574133505,0.0,0.0
hsa04530,0.48443063219099525,2.2860766908295482,0.0,0.0
hsa04630,-0.4785807104683035,-2.1191005862976486,0.0,0.0
hsa05144,-0.5838830805053903,-2.1327725977116323,0.0,0.0
hsa05310,-0.6232679176482989,-1.9198094911599382,0.0,0.0014892303221822672
hsa05340,-0.5677377315993439,-1.864440845397696,0.0,0.003191207833247715
hsa04062,-0.43460091825718694,-1.8947785944222157,0.0,0.003436685358882155
hsa05142,-0.4453575904594798,-1.8275429357103132,0.0,0.003679274913626778
hsa04672,-0.5237548634935036,-1.8344070759677436,0.0,0.003909229595728452
hsa04380,-0.4377649479212006,-1.8503791309705304,0.0,0.004169844902110349
hsa00983,0.4734089911973969,1.825880896085547,0.0,0.006846742741586017
hsa04610,-0.45309410985969095,-1.8105462961465464,0.0,0.006949741503517248
hsa04110,0.4104259383746848,1.8602396074680425,0.0,0.007607491935095575
hsa00051,0.5653405458228254,1.8127886645077946,0.0,0.00815088421617383
hsa04924,-0.46218930754872356,-1.7668614033866303,0.0,0.008465098673457098
hsa00190,0.41149301612301514,1.8267132937309674,0.0,0.008558428426982522
hsa03440,0.5167906032728395,1.8170961694597296,0.0,0.009509364918869468
hsa05332,-0.5188440628487287,-1.7257061477394822,0.0,0.012509534706331047
hsa05032,-0.43064697868768054,-1.7136830051472505,0.0,0.013615820088523585
hsa05323,-0.4267057887582711,-1.6970238030903237,0.0,0.016652302693492622
hsa04933,-0.4131599618415534,-1.6954186607729371,0.0,0.016705279266218474
hsa04020,-0.35950823478381755,-1.6571847326947096,0.0,0.017539823794591146
hsa04660,-0.41040603167144746,-1.6807907227738093,0.0,0.017870763866187207
hsa04925,-0.4088924914422298,-1.6617058818842618,0.0,0.01821443240207542
hsa04620,-0.4050581228948775,-1.6621724360527428,0.0,0.01894300969815844
hsa00140,0.5005278696660506,1.7835933159658666,0.0,0.019018729837738935
hsa04713,-0.40459640522513635,-1.6281570444635434,0.0,0.019023716373683157
