Gene Set,ES,NES,P-value,FDR
hsa04975,0.5205683488884714,1.8959079683824536,0.0,0.0
hsa00052,0.6354521378326925,2.1361876188491786,0.0,0.0
hsa04380,0.4909312919142083,2.1878045803463664,0.0,0.0
hsa00051,0.6983083452510346,2.3682730611531277,0.0,0.0
hsa04145,0.4758691044302967,2.1329900118449134,0.0,0.0
hsa04142,0.45280837396101675,2.0115830472285365,0.0,0.0
hsa00512,0.5411060486099065,1.8190261275495478,0.0,0.0017192056852113511
hsa00531,0.62008945827206,1.8359115257227379,0.013888888888888888,0.001891126253732486
hsa04640,0.43693280558915804,1.8754144073295902,0.0,0.0021012513930360956
hsa00520,0.5147365255635915,1.8819179386999767,0.0,0.0023639078171656075
hsa00590,0.5082535678703719,1.8850818716152504,0.0,0.0027016089339035516
hsa04721,0.4431492492949834,1.8000086767130064,0.0,0.006303754179108286
hsa04610,0.4206712434313325,1.7509444483722445,0.0,0.02763953755455172
hsa05020,0.3731781795904939,1.7432337933619393,0.0,0.028366893805987288
hsa05414,0.39517519250383787,1.6961812891152062,0.0,0.032779521731363094
hsa04260,0.39365934009850423,1.6618119822272983,0.0,0.04622753064679411
hsa00140,0.44335789100036294,1.6579997281038823,0.012345679012345678,0.046282826736084526
hsa04966,0.5130668418262168,1.6380226602875296,0.012987012987012988,0.04686704194032683
hsa04664,0.418014545902319,1.6632383532336703,0.0,0.04727815634331215
hsa00030,0.5105433062293601,1.652078298600315,0.0,0.04775093790674527
hsa00561,0.42257344822500714,1.6401261888611567,0.0,0.04899736202852351
hsa00500,0.49149820897679597,1.6668882390433264,0.0,0.05023304111476916
hsa00860,0.47979294353801194,1.6427074926944327,0.0125,0.051330569744167484
hsa04710,-0.4691397472040524,-1.8184921502428093,0.0,0.05758473181967752
hsa00564,0.3746837289563563,1.6082272937350761,0.0,0.0703919216667092
hsa00062,0.5100903751107301,1.6096223068458886,0.013333333333333334,0.07091723451496823
hsa05410,0.3777793015829455,1.6124872913485446,0.0,0.07110634714034147
hsa05033,0.45455668296719354,1.6125545228506548,0.025974025974025976,0.07406911160452237
hsa00471,-0.7269753695454839,-1.5744319622353438,0.12121212121212122,0.08258030222492216
hsa05225,-0.287820935178886,-1.6157013266192395,0.0,0.08390918065153011
hsa03022,-0.38568986133372685,-1.5902153142688578,0.0,0.08534879894702205
hsa04390,-0.3401306855738161,-1.8254588105787268,0.0,0.08637709772951628
hsa04392,-0.4248531673461266,-1.594915620738481,0.045454545454545456,0.08974243919949744
hsa04012,-0.3297227492816492,-1.6263852588754122,0.0,0.09323242294614457
hsa05340,0.4543814815277396,1.5847277506853328,0.04938271604938271,0.09624481827031402
hsa05152,0.3490472853616016,1.5718725568857153,0.0,0.09974165886621338
hsa04611,0.3558482333907991,1.5730668559303578,0.0,0.101175254574688
hsa05224,-0.30642058005296186,-1.635840717611532,0.0,0.1018015794669299
hsa05217,-0.32842255322026953,-1.528562240489132,0.0,0.10200723922342875
hsa03320,0.3827184504607819,1.5610618427409775,0.012345679012345678,0.10234330314316985
hsa00430,0.6125579723564856,1.5747636555681326,0.014492753623188406,0.10303377520335613
hsa05310,0.4834576195626963,1.5633863194949675,0.038461538461538464,0.10315234111268104
hsa00514,0.4305242731954984,1.5657758589999717,0.025974025974025976,0.10430743243243244
hsa04917,-0.3297156418823514,-1.5318532202638149,0.0,0.10841207164010717
hsa04550,-0.33753827240047807,-1.8838534440738257,0.0,0.11105626850937808
hsa04310,-0.29024567877431673,-1.6359935659904439,0.0,0.1163446622479199
hsa04919,-0.2681783086386046,-1.4592277118261434,0.0,0.11820023899828544
hsa05210,-0.3379421259329197,-1.701725974941538,0.0,0.11846001974333661
hsa04216,0.4345900985051746,1.5417224192064278,0.03896103896103896,0.11968127577192733
hsa05206,-0.25663578957932387,-1.4602966979564422,0.0,0.12476691894263464
hsa03015,-0.33431109288314853,-1.6581654408360695,0.0,0.12750904902928595
hsa05226,-0.27209795848088564,-1.465074834044573,0.0,0.13210614946867197
hsa04940,0.42724636114554265,1.523664331136771,0.03896103896103896,0.13237883776127402
hsa04068,-0.27648849025872757,-1.4773136197537227,0.0,0.13573543928923987
hsa04520,-0.36906611048624277,-1.7146748228593929,0.0,0.14499012833168806
hsa04976,0.36329681688622434,1.5098456554968513,0.012048192771084338,0.14669006346519556
