Gene Set,ES,NES,P-value,FDR
hsa00100,0.7288459479256242,2.0530419695272757,0.0,0.0
hsa03013,0.5519454118974563,2.795657293348568,0.0,0.0
hsa03010,0.424346470516113,2.044265306202762,0.0,0.0
hsa03410,0.6164377279701454,2.1218428770108613,0.0,0.0
hsa00970,0.6019548271728844,2.2633497195516807,0.0,0.0
hsa03050,0.6207120417582382,2.3390497127450667,0.0,0.0
hsa03020,0.6781756438302414,2.1623464934277368,0.0,0.0
hsa03040,0.5042664154410625,2.4292751555482774,0.0,0.0
hsa03008,0.7278331000871254,2.9938468829943305,0.0,0.0
hsa00982,-0.6110610539130299,-1.9634940420785367,0.0,0.0
hsa04110,0.5924461750361285,2.7642474363007326,0.0,0.0
hsa03460,0.6349454104432221,2.2649825108674886,0.0,0.0
hsa03030,0.7323049807628732,2.5357068132117404,0.0,0.0
hsa03440,0.5868617132091145,2.173897542591549,0.0,0.0
hsa05204,-0.6070301363856063,-2.0205585968528856,0.0,0.0
hsa00830,-0.6584860517567329,-2.060820507355803,0.0,0.0
hsa04640,-0.5657182016169993,-1.93913160614198,0.0,0.0
hsa04514,-0.547195897697539,-1.9860141293328843,0.0,0.0
hsa03420,0.5325287137488286,2.002307582742352,0.0,0.0
hsa05320,-0.6090180271815575,-1.9210458979791103,0.0,0.0016106075361450294
hsa05310,-0.6272061314978828,-1.8601253248286709,0.013888888888888888,0.003865458086748071
hsa05330,-0.6483516140185419,-1.8614279254313615,0.0,0.004294953429720079
hsa04960,-0.6197896303632445,-1.8717546902944402,0.0,0.004831822608435088
hsa05416,-0.5883200455922888,-1.8412265705713073,0.0,0.005271079209201915
hsa00071,-0.630017514112198,-1.8877803107362017,0.0,0.005522082981068673
hsa03430,0.6266885476429298,1.7273523379790987,0.0,0.00853023143099479
hsa04976,-0.5005499286308447,-1.6949065357008066,0.0,0.010066297100906436
hsa05321,-0.5123291848583499,-1.6992383282652865,0.0,0.010083803704560185
hsa04380,-0.46949168117342976,-1.6851362862282198,0.0,0.01043673683421979
hsa05332,-0.6100418460494749,-1.824868046819246,0.0,0.010468948984942692
hsa00040,-0.6063582040305032,-1.7039772401490074,0.0,0.01054215841840383
hsa00980,-0.5305667637760979,-1.7768215951802013,0.0,0.0109521312457862
hsa04371,-0.46953091036976435,-1.7065013670117208,0.0,0.011044165962137345
hsa04270,-0.4783521795190581,-1.7207979631174504,0.0,0.011189483935323364
hsa04024,-0.43387217778673176,-1.6343732938764604,0.0,0.011274252753015208
hsa00910,-0.6334737633531236,-1.6381552285715573,0.014925373134328358,0.011368994372788443
hsa04261,-0.48038135070976284,-1.7398625882812147,0.0,0.011475578695033335
hsa04978,-0.5462265405845879,-1.7094892951727974,0.0,0.011596374260244213
hsa04611,-0.4580311747817799,-1.6348132088005178,0.0,0.011596374260244215
hsa00280,-0.5247388194872032,-1.6409417855687314,0.0,0.011713509353782032
hsa04610,-0.5189413404266717,-1.7817270635290927,0.0,0.01173442633477093
hsa04924,-0.5196913824626325,-1.7324517291984645,0.0,0.011811121931730218
hsa05414,-0.489679540430885,-1.6784912895086097,0.0,0.011893717189994064
hsa00350,-0.5582506191651246,-1.6512042422226767,0.0,0.012079556521087722
hsa05144,-0.5293809715239186,-1.6614043734835018,0.0,0.012240617274702223
hsa04612,-0.49154617659556815,-1.6573523295162518,0.0,0.012469219634671196
hsa00640,-0.5896226178940819,-1.733422503510219,0.0,0.012505893810067288
hsa04022,-0.4904709145542808,-1.808947911098296,0.0,0.012637074514368693
hsa04672,-0.5465042819134311,-1.6656500696000138,0.0,0.012662707525554024
hsa05150,-0.49250780163724817,-1.6660462361057053,0.0,0.013114947080038098
hsa04650,-0.46533773169410775,-1.6702266056535418,0.0,0.013600685860780249
hsa04020,-0.42431492942302507,-1.617081443752788,0.0,0.014749774278380796
hsa04658,-0.48009426392114507,-1.6215097845000785,0.0,0.01488723722598919
hsa05412,-0.47588761578261546,-1.6154968972757167,0.0,0.015114932262284124
hsa05145,-0.46042288425203176,-1.607156595005777,0.0,0.019327290433740353
hsa00053,-0.5827578850211583,-1.5752580869055102,0.0136986301369863,0.019713836242415163
hsa04726,-0.45287575979549927,-1.5768408334071546,0.0,0.02011615943103588
hsa05140,-0.47061108837743537,-1.577792793261906,0.011494252873563218,0.02053524608584913
hsa05340,-0.5352965548771187,-1.5833102766319347,0.0,0.02079784514065538
hsa04742,-0.4614871387758989,-1.5703801091486926,0.0,0.02084315635011215
hsa00920,-0.7143019655272683,-1.5928151497235488,0.034482758620689655,0.020937897969885384
hsa04750,-0.46522469748315204,-1.5819144460153194,0.0,0.02097216621533528
hsa04921,-0.4403382951028937,-1.5976538200004722,0.0,0.02121287974434917
