Gene Set,ES,NES,P-value,FDR
hsa05321,-0.6146071327954433,-2.5531519011633863,0.0,0.0
hsa05416,-0.5645520274075584,-2.1831972980467724,0.0,0.0
hsa04010,-0.40662895791181536,-2.1678604851935046,0.0,0.0
hsa05414,-0.4831757880566566,-2.1741336367793,0.0,0.0
hsa04110,0.6264691205266908,3.0738974205109777,0.0,0.0
hsa04380,-0.5413552345390711,-2.570217124320703,0.0,0.0
hsa04015,-0.4009347115004409,-2.049869128373911,0.0,0.0
hsa03460,0.6557545363599501,2.4079936115722784,0.0,0.0
hsa04144,-0.3938614744414759,-2.0429509441876976,0.0,0.0
hsa04630,-0.42961838205991665,-2.155543044666082,0.0,0.0
hsa04924,-0.49113977875208126,-2.0655213709285,0.0,0.0
hsa04022,-0.4358906519493067,-2.1533091626204355,0.0,0.0
hsa05332,-0.7076211121545066,-2.6083353198333703,0.0,0.0
hsa03320,-0.47007149737420906,-2.007102230638768,0.0,0.0
hsa03030,0.76627871260937,2.706293315803168,0.0,0.0
hsa05152,-0.48148753064175454,-2.40207095478434,0.0,0.0
hsa04979,-0.5214552337960465,-2.05932404220674,0.0,0.0
hsa04640,-0.5890393126905968,-2.650485009310564,0.0,0.0
hsa00190,0.4200482799594639,2.094761371412741,0.0,0.0
hsa04933,-0.46620769449114136,-2.163564214740069,0.0,0.0
hsa00970,0.61510304203546,2.3586211300068936,0.0,0.0
hsa05144,-0.6829660864971533,-2.7256241265661374,0.0,0.0
hsa03010,0.49425654408629893,2.4461481257540294,0.0,0.0
hsa04145,-0.5049854616548412,-2.4281487458039566,0.0,0.0
hsa04142,-0.48307736759288433,-2.341056308714422,0.0,0.0
hsa04940,-0.5786739003358944,-2.1143536676388264,0.0,0.0
hsa03440,0.6604965428022628,2.531317346255567,0.0,0.0
hsa03410,0.67386588567236,2.3105168389835393,0.0,0.0
hsa05143,-0.5702914686702136,-2.056537413654952,0.0,0.0
hsa05145,-0.4921412627846048,-2.292282558062991,0.0,0.0
hsa04612,-0.46091324292935826,-1.9679984921060218,0.0,0.0
hsa05012,0.35789836243865875,1.9406836408405506,0.0,0.0
hsa04658,-0.5463346814998206,-2.368898118933858,0.0,0.0
hsa04659,-0.5444617048474614,-2.5072951916549338,0.0,0.0
hsa05203,0.36865843578941704,1.8852497648428141,0.0,0.0
hsa05320,-0.5001245135789715,-1.9750850469226522,0.0,0.0
hsa05140,-0.5713546413949091,-2.4162480773886803,0.0,0.0
hsa05322,0.4088133868911831,1.939649957295736,0.0,0.0
hsa04650,-0.44058995114354665,-2.091809157801791,0.0,0.0
hsa04670,-0.43977631040491927,-2.048378467772785,0.0,0.0
hsa03013,0.46142413350021133,2.324019047630858,0.0,0.0
hsa03008,0.537335002606182,2.2011801286157286,0.0,0.0
hsa03420,0.502638481525764,1.9273742158031821,0.0,0.0
hsa05330,-0.7058738593431169,-2.5454632951901863,0.0,0.0
hsa05133,-0.5548900657747975,-2.369258921242975,0.0,0.0
hsa04662,-0.44327372231021656,-1.9582287066383413,0.0,0.0
hsa04611,-0.4611408792533187,-2.158839295475409,0.0,0.0
hsa04514,-0.5052360522869307,-2.4441923508203445,0.0,0.0
hsa04625,-0.5165711686683979,-2.384227618770662,0.0,0.0
hsa05310,-0.6570700274574439,-2.303807318420401,0.0,0.0
hsa00240,0.495165236324588,1.9123468969956938,0.0,0.0
hsa03050,0.5607753314220579,2.0968720736856303,0.0,0.0
hsa04270,-0.4565931770292014,-2.196506607425517,0.0,0.0
hsa05135,-0.46040328175662226,-2.190152442239434,0.0,0.0
hsa04510,-0.41423051594185994,-2.09845515505391,0.0,0.0
hsa03430,0.7117014059482685,2.200258975654663,0.0,0.0
hsa04610,-0.5610302706444548,-2.455049331856906,0.0,0.0
hsa03040,0.45173162802241085,2.2356860793286724,0.0,0.0
hsa05132,-0.37290911724786846,-1.9248045270595993,0.0,0.0003138185198137833
hsa04928,-0.4155309551145722,-1.926225150794005,0.0,0.0003212903893331591
hsa00071,-0.5219840593760383,-1.945203840320101,0.0,0.00032912674029250444
hsa05323,-0.43619614721074823,-1.9001930951865544,0.0,0.0008800562838256095
hsa05150,-0.42807626063458265,-1.9019002357426356,0.0,0.0008996130901328454
hsa04925,-0.41737316779841493,-1.905149610679032,0.0,0.0009200588421813191
hsa00590,-0.47970502600634124,-1.855082730719602,0.0,0.0014458067519992157
hsa04722,-0.40231523503074335,-1.8635055787436714,0.0,0.0014720941474901106
hsa05164,-0.37650401537613803,-1.8668990226458069,0.0,0.0014993551502214088
hsa05417,-0.36523151206826665,-1.8706569446968864,0.0,0.0015276448700369072
hsa04261,-0.385131714751741,-1.8781999059602852,0.0,0.0015570226559991555
hsa05410,-0.4340425796090889,-1.8820014273128434,0.0,0.0015875525119991387
hsa04530,-0.3728288409734484,-1.8842505738801678,0.0,0.0016193035622391217
hsa04970,-0.43376833885325167,-1.88961687917261,0.0,0.0016523505737133894
hsa04014,-0.3712980817041532,-1.8920333285343758,0.0,0.001686774543999085
hsa04668,-0.40304260178827517,-1.894714582665842,0.0,0.001722663364084172
hsa04062,-0.3683654419215138,-1.82760025876717,0.0,0.002791902693515727
hsa05235,-0.4203274753856143,-1.8310646977334422,0.0,0.002840883442524775
hsa04060,-0.3453521757690331,-1.8198076892252346,0.0,0.0031486458154649593
hsa04070,-0.3973167495915754,-1.8245365087480758,0.0,0.0032020126936931786
hsa03022,0.4789699252506111,1.832015721859634,0.0,0.003384506402298316
hsa04072,-0.3767891518682911,-1.8124996498378485,0.0,0.0034823732521271434
hsa04664,-0.43035229507203276,-1.8134873948679866,0.0,0.003539461338227589
hsa04512,-0.41494276755404014,-1.8076073959975543,0.0,0.0037952427239979413
hsa03020,0.5509306296211787,1.8245576804317636,0.0,0.003799877642580382
hsa04923,-0.45769026174690575,-1.8081734037773762,0.0,0.003855484671997909
hsa04061,-0.39266970416253133,-1.7881653365306343,0.0,0.005357989727997094
hsa04730,-0.44062095018340974,-1.7888042277513507,0.0,0.0054379597239373485
hsa05131,-0.345112644445428,-1.7939395227272856,0.0,0.0055203530530879156
hsa04921,-0.3653388319551153,-1.7988415347744435,0.0,0.00560528156159696
hsa05171,-0.34829435065168923,-1.779791179159328,0.0,0.006062609955243089
hsa05130,-0.35344846411005004,-1.7608864486567635,0.0,0.007602364141967709
hsa05142,-0.37769228563922186,-1.7527842698613636,0.0,0.007684195144884721
hsa04621,-0.3508654539996376,-1.7687572919850056,0.0,0.007710969343995819
hsa05418,-0.36640326367704074,-1.7392243836445502,0.0,0.007841222204536289
hsa00340,-0.5576604122572362,-1.7461035912989598,0.0,0.007948636207338156
hsa00670,0.6197662985685312,1.7809853658328962,0.0,0.009464896692141612
hsa04140,-0.36218961095324437,-1.7274475787823718,0.0,0.009587981618521117
hsa05167,-0.34440958309343156,-1.7279959739409412,0.0,0.00971582137343473
hsa04972,-0.37569064430506044,-1.7252262766024713,0.0,0.010339708893085301
hsa00982,-0.41310745358435785,-1.706010985425917,0.0,0.010932007171234577
hsa04024,-0.33113827341169916,-1.6960368707088687,0.0,0.011025745799798897
hsa05412,-0.3913288413521053,-1.7064785069851096,0.0,0.011072161109327329
hsa04931,-0.36769462382834533,-1.697569477231939,0.0,0.011161866118314934
hsa05202,-0.34181423192052346,-1.6979357675424205,0.0,0.01130138944479387
hsa05020,0.32669563552857955,1.757819252277695,0.0,0.01142620549866828
hsa00562,-0.3995214691249913,-1.6895688101736013,0.0,0.011868389562595973
hsa04620,-0.3629411930392837,-1.6843277933710348,0.0,0.012048389599993464
hsa04750,-0.36733855508162305,-1.6728106701512253,0.0,0.012700420095993113
hsa04666,-0.3761061572634201,-1.6617769457360312,0.0,0.013651105611899573
hsa04064,-0.35366944681414303,-1.641299721166519,0.0,0.014087347839992359
hsa04810,-0.32706363084346884,-1.6598199216536567,0.0,0.014114619172773953
hsa04392,-0.46515372282366424,-1.630913762690321,0.02127659574468085,0.014227576588514023
hsa04071,-0.35601439288767067,-1.6444320735656133,0.0,0.014243873927103386
hsa04660,-0.3577840092912621,-1.6550791913308291,0.0,0.014260912053810446
hsa04020,-0.3167395513517423,-1.6464525676649016,0.0,0.01440391745437421
hsa04927,-0.3834873175767557,-1.6160002502154147,0.0,0.015360414996417202
hsa05205,-0.3193783527470327,-1.623931507581567,0.0,0.015525580749066849
hsa04920,-0.37640621927795115,-1.5830016702057093,0.0,0.018780582551742392
hsa03018,0.42218493978492444,1.7294706199076708,0.0,0.018808758899728984
hsa00592,-0.5037776791941824,-1.577390102511805,0.020833333333333332,0.0188643357165612
