Gene Set,ES,NES,P-value,FDR
hsa04530,0.4654768650034178,2.4608446624516223,0.0,0.0
hsa05212,0.5124202510544763,2.2763289191749077,0.0,0.0
hsa05211,0.49428113409673263,2.126090265971991,0.0,0.0
hsa05164,0.43903733049374793,2.325369308292853,0.0,0.0
hsa05145,0.43198668298496234,2.138837286260918,0.0,0.0
hsa04144,0.45139359665295997,2.5312737962674707,0.0,0.0
hsa05131,0.4181637357130426,2.3603526020081276,0.0,0.0
hsa05130,0.4813785050670889,2.530920135746816,0.0,0.0
hsa05169,0.41830823174056697,2.224746565807065,0.0,0.0
hsa04666,0.4598187364191472,2.1208898756032855,0.0,0.0
hsa04390,0.4084937572118759,2.159287754440947,0.0,0.0
hsa05132,0.4987107237394047,2.7699582581517737,0.0,0.0
hsa05135,0.42151310890306365,2.131769333174939,0.0,0.0
hsa05203,0.4871594606931761,2.562960458190514,0.0,0.0
hsa05160,0.42676829882542794,2.2358170742619845,0.0,0.0
hsa04110,0.474120714755164,2.396644126415179,0.0,0.0
hsa04210,0.4644987206575061,2.3825975920985205,0.0,0.0
hsa05170,0.390475595829523,2.1254540807474624,0.0,0.0
hsa04145,0.4696906739783708,2.4497407072695636,0.0,0.0
hsa05100,0.540337664345347,2.393509062932301,0.0,0.0
hsa04520,0.5193590060493668,2.1852324526533424,0.0,0.0
hsa04142,0.4226544311766156,2.143960360316974,0.0,0.0
hsa05162,0.44524731083823454,2.314115972620276,0.0,0.0
hsa04115,0.5069005511351423,2.174436766144115,0.0,0.0
hsa04217,0.4600696203511026,2.4037331996142517,0.0,0.0
hsa03050,0.6578681161010543,2.588618748447197,0.0,0.0
hsa05166,0.39834302991413817,2.2338459231632486,0.0,0.0
hsa03030,0.6046900991274153,2.2264101837162396,0.0,0.0
hsa03410,0.6056118933111359,2.1242960761954444,0.0,0.0
hsa03040,0.5126900931562552,2.614682591466644,0.0,0.0
hsa00051,0.5705253853043658,2.001223639690487,0.0,0.000545659670588698
hsa04380,0.39257730091645354,2.004940386978317,0.0,0.0005577854410462246
hsa03013,0.3808224285258816,2.0122478433897597,0.0,0.0005704623828881843
hsa00010,0.4666878943537871,2.014379891096324,0.0,0.0005837289499320955
hsa05152,0.379751952282021,2.0157713970563114,0.0,0.000597627258263812
hsa04612,0.4609477189051088,2.0292413031215526,0.0,0.0006122035328556124
hsa04120,0.39335730179666784,2.0357464636887403,0.0,0.0006275086211770027
hsa05220,0.45859391487266415,2.0372157197809524,0.0,0.0006435985858225668
hsa05322,0.4022974372295528,2.044661318574499,0.0,0.0006605353907126344
hsa05418,0.4074175485241217,2.0851297554619945,0.0,0.0006783876985697327
hsa05205,0.3924812160282242,2.0892628827622235,0.0,0.0006972318013077807
hsa03440,0.5262538704098373,2.092979472394213,0.0,0.0007171527099165745
hsa05222,0.4612077321481353,2.103445629147148,0.0,0.0007382454366788268
hsa05206,0.39812654438369377,2.108684576059569,0.0,0.0007606165105175789
hsa04510,0.3915787825197954,2.1091122960566393,0.0,0.0007843857764712534
hsa04218,0.3976274700661333,2.1127994360592575,0.0,0.000809688543454197
hsa05210,0.4261374305299779,1.9692641141992506,0.0,0.0010680997807268131
hsa03420,0.4845605012668311,1.9428826792091387,0.0,0.0013944636026155613
hsa05215,0.40266288049845556,1.944983080314098,0.0,0.0014207742366271758
hsa05161,0.3677493072405809,1.947431477287965,0.0,0.0014480968181007753
hsa00520,0.493960311193813,1.9533362784897628,0.0,0.0014764908733576531
hsa05235,0.41873842207476064,1.9537381020093254,0.0,0.0015060206908248063
hsa04670,0.39532017652429213,1.95729536780845,0.0,0.001536755806964088
hsa03015,0.4296611497725441,1.9595700689881634,0.0,0.0015687715529425065
hsa05416,0.49310757010191514,1.9346640193668245,0.0,0.0015972946720869158
hsa03008,0.43179247999672443,1.9126914194114588,0.0,0.002163822831644837
hsa04215,0.5476586670306381,1.9156299999769093,0.0,0.0022017846357087817
hsa05140,0.44980605167520377,1.9295201281718923,0.0,0.0022411022184892957
hsa00100,0.5915024948486027,1.8920059927419073,0.01694915254237288,0.003616151376274253
hsa05216,0.49216101719210004,1.877137672573135,0.0,0.0043925603482390186
hsa04810,0.32978221047976,1.8493674825206965,0.0,0.004655709124861633
hsa04625,0.3803259165424461,1.8516413410799957,0.0,0.0047320322252692
hsa00512,0.5274582507777783,1.8449718953662237,0.0,0.004980227152198434
hsa05230,0.4283237349061203,1.8332398656274425,0.0,0.007059471988241281
hsa05133,0.4129838775939288,1.8180889232460147,0.0,0.007143944302630491
hsa04662,0.3979619597948205,1.7953476859775095,0.0,0.009781752035994453
hsa04512,0.38690106344656405,1.8051922381952386,0.0,0.009927748335039146
hsa00514,0.45067912417132244,1.8054448472064377,0.0,0.010078168764357921
hsa05219,0.4454485373088717,1.77160624751211,0.017543859649122806,0.011330016771251436
hsa04950,-0.5329105772568093,-1.894588484431156,0.0,0.011485539705510762
hsa00565,0.4427020816893955,1.773488385341417,0.017857142857142856,0.011489594472254977
hsa03430,0.5331990466266299,1.7662685395050952,0.0,0.011518651402427171
hsa03018,0.40200297402201496,1.780734205921392,0.0,0.011640739639225557
hsa00052,0.5075857219367595,1.775460693015194,0.0,0.011653731536144334
hsa03450,0.627227000949987,1.7575419287955865,0.03278688524590164,0.011702187800327888
hsa05412,0.3927079810247901,1.7395606001434116,0.0,0.01405619311436486
hsa04650,0.33440353132556827,1.7078398163562811,0.0,0.015574310356923199
hsa05417,0.3118678734478852,1.7104824272622678,0.0,0.015611190087818114
hsa05202,0.3179517735009085,1.7108987423760178,0.0,0.01580392082964303
hsa05020,0.3041753294077321,1.715145414215067,0.0,0.016001469840013566
hsa05221,0.40589515145176197,1.7175855770292061,0.0,0.01620402009115298
hsa05110,0.43370319228971077,1.7236209929019635,0.0,0.016298925225376692
hsa05225,0.32651685212012743,1.7262023381858547,0.0,0.0163482509201377
hsa04621,0.31997286056515706,1.7178531856811918,0.0,0.016411763938475453
hsa00260,-0.4940906366612304,-1.9178384765511864,0.0,0.017228309558266142
hsa04514,0.32440256490751224,1.671482797099028,0.0,0.021514581297497233
hsa04010,0.2852173201510295,1.6596785985903764,0.0,0.022885608537043627
hsa04659,0.3335387020102342,1.6570865425923242,0.0,0.02291136128483475
hsa04130,0.4716611822503788,1.6544391050019038,0.018518518518518517,0.023946306003536196
hsa00280,-0.4325534143701464,-1.870295195705127,0.0,0.0241196333815726
hsa04066,0.3341842148594032,1.6526683875508947,0.0,0.024387266868469877
hsa04114,0.3278417110586497,1.6473566276778573,0.0,0.025664397540272915
hsa04216,0.4233588841133963,1.6405301502073317,0.017241379310344827,0.025797576648387888
hsa05167,0.30910242705484625,1.6296415958973276,0.0,0.02772071051792913
hsa05217,0.3859198533058886,1.6258922759793426,0.019230769230769232,0.02810147303531795
hsa05213,0.4059179454271192,1.611327310729847,0.02,0.028403021800643278
hsa00860,0.44788704907121507,1.6129973967445612,0.018867924528301886,0.0284381566618514
hsa03022,0.40795358121796577,1.6149190565048608,0.017543859649122806,0.028743943292623995
hsa05226,0.3101344187396138,1.6099313023812953,0.0,0.029283735654926788
hsa04933,0.33250885766099514,1.5993228684895053,0.0,0.03351025420306056
hsa00640,-0.49723426923377606,-1.9680107889247214,0.0,0.034456619116532285
hsa04360,0.29832755411348555,1.578454647797694,0.0,0.03675407638322444
hsa04962,0.38623325050885415,1.548631988340861,0.018867924528301886,0.044749604702117564
hsa05163,0.2770822245845916,1.54109588059913,0.0,0.046059132794392
hsa04724,-0.3356637208986377,-1.7600020005563126,0.0,0.04627031709934335
hsa04150,0.29270902475495086,1.5334874617887144,0.0,0.04734272963731445
hsa04020,-0.30136089465818927,-1.761088131287173,0.0,0.05398203661590058
hsa04940,0.3794773810246614,1.509230455833027,0.03508771929824561,0.055368407750912
hsa00533,0.5134188120605087,1.504072890100895,0.07017543859649122,0.05635510117108851
hsa04668,0.2983319803934958,1.5053784852387466,0.017857142857142856,0.05665854540724393
hsa04972,-0.33262860883345546,-1.609142105578433,0.0,0.05972480646865596
hsa04742,-0.3825708755257615,-1.775513928080097,0.0,0.062021914409758114
hsa04927,-0.35819246058881293,-1.613547239934094,0.0,0.062021914409758114
hsa04392,0.4242763949410313,1.4910019609653324,0.08771929824561403,0.06298991302100579
hsa00513,-0.4064934515888954,-1.577825451603933,0.0,0.06523786552730114
hsa05033,-0.40606131978324395,-1.6184005995669695,0.0,0.06615670870374198
hsa05223,0.3498306069844797,1.4850246640722085,0.02,0.06638689338059504
hsa04350,0.3159310634723736,1.4823367169483577,0.0,0.06658563702489306
hsa04071,0.2971435827686793,1.4854451883211006,0.0,0.0670131848275818
hsa03010,-0.295676809584969,-1.5843857890783195,0.0,0.06792876340116365
hsa04924,-0.3531460685721393,-1.634988605964942,0.0,0.06967894088009863
hsa04911,-0.34365075571150805,-1.6609671612052057,0.0,0.06977465371097788
hsa00040,0.44010446830470085,1.4753801899530032,0.125,0.0702349098932058
hsa03460,0.3701332817746271,1.4726112324117488,0.037037037037037035,0.07077844988410877
hsa05231,0.3060694409952477,1.4706712785340796,0.0392156862745098,0.0709308852151862
hsa04141,0.27521413328498695,1.4694728371832093,0.0,0.07119168604857676
hsa05012,0.2609106632113229,1.472727331920342,0.0,0.07142189033760067
hsa04925,-0.3285323286055655,-1.5865332042198181,0.0,0.07156374739587475
hsa04978,-0.35896712647086015,-1.5548089569161823,0.0,0.0740817311005444
hsa00601,0.4321557784239233,1.4615762279338844,0.10344827586206896,0.07431884713418066
hsa04015,0.26930762363621225,1.4618738413151142,0.0,0.07453040991874224
hsa04140,0.28385957388963523,1.4555942919365419,0.0,0.07562560796598704
hsa00650,-0.4188544167496552,-1.5213770267615603,0.046511627906976744,0.07580456205637102
hsa05032,-0.32068784931179994,-1.5084790615414483,0.0,0.07613272033367134
hsa04660,0.29776638564345137,1.4530496751970292,0.017857142857142856,0.07626643241997418
hsa04024,-0.2638448663817175,-1.5128947541339162,0.0,0.07787195920336297
hsa04370,0.3691736604368421,1.4484202657799152,0.02,0.07838539895041542
hsa04727,-0.3318343634346629,-1.534757021125921,0.0,0.07904753797322113
hsa04270,-0.28612145489180446,-1.5256211176595305,0.0,0.08001592661505831
hsa04137,0.3385708527538804,1.439213937151955,0.0392156862745098,0.08226163437278354
hsa00240,0.35818498243613217,1.4326159428799137,0.03636363636363636,0.08245774443565572
hsa00630,-0.38944399714991285,-1.490131052260668,0.045454545454545456,0.08269588587967748
hsa04012,0.31576358821956096,1.4334571109272904,0.0196078431372549,0.08304030753575668
hsa00600,0.3669011603059509,1.4311958097039983,0.018518518518518517,0.08353065580257805
hsa04070,0.29540399999141137,1.4268903583294283,0.0392156862745098,0.08621866421049874
hsa04713,-0.30505474670980115,-1.4757493023791075,0.0,0.08700296326924403
hsa00564,0.29277660335860545,1.420442466459554,0.03773584905660377,0.08905602351744021
hsa04914,0.2992877044504078,1.4205019031988066,0.09259259259259259,0.0897742172554841
hsa00071,-0.3674546227800124,-1.476264043674424,0.0,0.09078570080268941
hsa04964,-0.4361258960916908,-1.462760619454013,0.046511627906976744,0.09399765694990007
hsa00524,0.7289633877123788,1.404910459453244,0.125,0.09671601129569359
hsa00500,0.40020961050074705,1.4038094605346012,0.018518518518518517,0.09753559198451993
hsa04310,0.2661823905905488,1.399571756427245,0.017543859649122806,0.09883260783537792
hsa04064,0.29005749079424353,1.3951375054100852,0.037037037037037035,0.09923392148845624
hsa04014,0.24850928360925134,1.3842839596649514,0.0,0.10542144835773644
hsa05214,0.3130307021851875,1.3798266302410414,0.08,0.10591584908957287
hsa05321,0.32389102141799847,1.3815609385986576,0.07547169811320754,0.10595794427813204
hsa04722,0.27282769619991615,1.3734116596277788,0.0,0.10983759925564378
hsa04910,0.26720032726753723,1.3701678821142083,0.0,0.11173399777077077
hsa05330,0.3806537763463775,1.3659140459876116,0.038461538461538464,0.11295155181186049
hsa05224,0.258964771372188,1.3635746098318602,0.017857142857142856,0.11331798020378865
hsa05332,0.35642679866310745,1.3665363969438586,0.07017543859649122,0.11332340877255796
hsa00030,0.39683837215473844,1.3556845333018108,0.09615384615384616,0.11849909179617892
hsa00140,0.34252546889955326,1.3481250768414292,0.05454545454545454,0.12405710007153979
hsa00920,0.5438792871662099,1.3416449676349496,0.2222222222222222,0.12765318236515025
hsa04540,0.29041929705268255,1.3269775695598516,0.11764705882352941,0.14018809622039421
hsa00760,-0.3532573474881569,-1.3981624239112234,0.0425531914893617,0.14369686342672353
hsa04744,-0.37714217301434133,-1.3982229433475228,0.09302325581395349,0.14922366586621288
hsa00603,0.4469774241075064,1.309431229037238,0.14035087719298245,0.15440247340791882
hsa04613,0.24306529521110984,1.3035142646511024,0.05,0.15835877287202968
hsa04915,0.25436605268680146,1.3047440556677992,0.05263157894736842,0.15850077899939397
