Gene Set,ES,NES,P-value,FDR
hsa00830,0.6252805699659219,2.431445292952408,0.0,0.0
hsa04512,0.4418799219533584,2.0059315571450154,0.0,0.030275800096771964
hsa00512,0.5034213064122204,1.7724248098639814,0.0,0.049955070159673744
hsa04510,0.34431274897506225,1.7802262033084988,0.0,0.05550563351074861
hsa00980,0.4344511145854516,1.8357710197327322,0.0,0.05802861685214627
hsa04978,0.45783331124650684,1.7803154344741652,0.0,0.062443837699592185
hsa00040,0.5336788404719154,1.7985699722876796,0.0,0.06703927164285221
hsa00982,0.4607530820073808,1.8436631966845733,0.0,0.06963434022257553
hsa00860,0.518849016872866,1.8763343795608025,0.0,0.07190502522983341
hsa05222,0.38378383621305945,1.7392778665928994,0.0,0.07981801843694428
hsa04530,0.334834143105359,1.7309822497797456,0.0,0.08578143360752057
hsa03008,0.3764023298054649,1.6753291435838853,0.0,0.09349879441650165
hsa05204,0.44197763555047714,1.8796512184813217,0.0,0.09587336697311122
hsa04540,0.35353537897418563,1.5798242507656084,0.0,0.09818009459953193
hsa03050,0.42088397264538935,1.6652190383953236,0.02127659574468085,0.0983963503145089
hsa04970,0.3692415436376747,1.6761867371514787,0.0,0.09934246906753301
hsa00730,0.580141819084106,1.6964802014165987,0.0392156862745098,0.09947762888939361
hsa04115,0.3636208891002831,1.582561704810139,0.0,0.10017727973196607
hsa00051,0.4388578498746125,1.5625437372703244,0.019230769230769232,0.10091933365590654
hsa04714,0.2849414245780064,1.5437326311101602,0.0,0.10198164243123188
hsa04270,0.31804222710052205,1.5908577026755406,0.0,0.10254706484390504
hsa00590,0.3986880800604984,1.5503252494670734,0.0,0.1026922408687806
hsa04520,0.3687897164870583,1.582890092169928,0.022222222222222223,0.10321295487535898
hsa00230,0.33936729360585194,1.7023323942030852,0.0,0.10363639263895019
hsa04110,0.33361632948582653,1.6829350854432563,0.0,0.10394691366558374
hsa00140,0.40971971742479346,1.5913505450103838,0.020833333333333332,0.1049561070021428
hsa00350,0.435595584370724,1.5835263256997854,0.02,0.10643835971521394
hsa04022,0.3106571200082949,1.592914951469594,0.0,0.10857528310566497
hsa04723,0.30738415095267474,1.5975757042054448,0.0,0.11245297178801016
hsa00053,0.47561600858636877,1.5121034074933177,0.09090909090909091,0.11511844920516782
hsa04310,0.2940191908019271,1.5080257706887639,0.0,0.11525446627748417
hsa04360,0.3152608622781624,1.599656819454801,0.0,0.11661789666904757
hsa04114,0.3040078693844382,1.5138292840079084,0.0,0.11785936466243373
hsa05020,0.28090210620581735,1.5053409122068995,0.0,0.11807562037741066
hsa04910,0.3003638151350548,1.5217302431087623,0.0,0.11877429268733618
hsa05146,0.31751670504204754,1.5181484219849142,0.0,0.1192109628810396
hsa04922,0.3095169694102224,1.5146056097410252,0.0,0.11962633208968435
hsa05132,0.300457844097299,1.6006938822478636,0.0,0.11993874653721202
hsa04921,0.2818674555828362,1.4905633757272412,0.0,0.1214121371227692
hsa05205,0.3106359425457177,1.6046296259711679,0.0,0.12231423239095875
hsa00010,0.3940365953212862,1.6306239282025077,0.0,0.12261699039192646
hsa00071,0.3697232409013058,1.4912311818374395,0.021739130434782608,0.12394155664616023
hsa00561,0.36300290104436145,1.493665231442437,0.0,0.1240019472048639
hsa05130,0.2947932397918954,1.495418631062887,0.0,0.12505221779101464
