Gene Set,ES,NES,P-value,FDR
hsa00190,-0.6138249969477468,-2.7316136523220953,0.0,0.0
hsa05017,-0.44690375076003147,-2.0891916512698114,0.0,0.0
hsa03050,-0.6476120279959974,-2.3354264879763273,0.0,0.0
hsa05415,-0.42818445205783673,-2.076540261027982,0.0,0.0
hsa05012,-0.48796217636734734,-2.3895861223885984,0.0,0.0
hsa05020,-0.4245205299379788,-2.099139843771801,0.0,0.0
hsa04260,-0.5445097684478789,-2.1994882912391978,0.0,0.0
hsa00250,-0.5645194228468784,-1.9673610370120775,0.0,0.0073554763820250545
hsa04723,-0.4289692617202456,-1.9311788153575247,0.0,0.01307640245693343
hsa05206,0.40583411150529886,1.9112936903835924,0.0,0.02097580754155967
hsa04512,0.44950154401889075,1.8943533900246021,0.0,0.02184979952245799
hsa04714,-0.3966676161866869,-1.901961878626385,0.0,0.022066429146075164
hsa00020,-0.542753808326812,-1.8915074521390238,0.0,0.02273510881716835
hsa04510,0.3997694225429274,1.9285337234163462,0.0,0.02294228949858089
hsa05144,0.5156311806065206,1.9645978633350973,0.0,0.02621975942694959
hsa04392,0.5883087224186957,1.9295164087609944,0.0,0.030589719331441185
hsa04610,0.4578606452075739,1.9485435348343998,0.0,0.04588457899716178
hsa05205,0.3859852938455394,1.8642418797252405,0.0,0.048693838935763525
hsa05145,0.4267775698676638,1.8521924120021855,0.0,0.06554939856737396
hsa04978,0.47631510453166576,1.8549389355970496,0.0196078431372549,0.07046560345992701
hsa00620,-0.4863133820408447,-1.7325514353069726,0.0,0.07232885108991303
hsa03030,-0.489924858729176,-1.6606020069591525,0.02127659574468085,0.08274910929778187
hsa04724,-0.37300203682390054,-1.6218946445928943,0.0,0.08523699101523151
hsa00100,-0.5311438101974612,-1.664175465480085,0.038461538461538464,0.08679462130789564
hsa04261,-0.3349776026459043,-1.57281207102522,0.0,0.08926873609094044
hsa00230,-0.37652254517030237,-1.6677382352654748,0.0,0.09036728126487924
hsa04961,-0.41987630751850946,-1.602704683735845,0.03773584905660377,0.09153481719853401
hsa03420,-0.4409176733598577,-1.5810148581817445,0.038461538461538464,0.0921185851653614
hsa04932,-0.35955582254767937,-1.6882135803813165,0.0,0.09279216358862376
hsa04721,-0.40339606679729484,-1.591341195256924,0.0,0.09407267162274148
hsa04970,-0.3798890223799823,-1.5843980316038122,0.0,0.09451787150902195
hsa05152,0.3978496315690611,1.8248683849661596,0.0,0.09963508582240843
hsa00130,-0.6849787477190061,-1.5163917586742033,0.041666666666666664,0.11952649120790713
hsa04931,0.38652337887360033,1.6644760274146553,0.022727272727272728,0.12375726449520207
hsa04713,-0.3579993268526906,-1.5196888155943673,0.0,0.12408368853155309
