Gene Set,ES,NES,P-value,FDR
hsa00053,-0.6282654664055722,-1.9957065543965318,0.0,0.0
hsa00190,-0.49278083257025546,-2.4404431304406704,0.0,0.0
hsa04933,0.4384262656424375,1.9793072355347052,0.0,0.0
hsa03030,0.5720373668762262,2.061593301148289,0.0,0.0
hsa04974,0.4451878288006573,1.9802209949994587,0.0,0.0
hsa04110,0.4808892887072286,2.243488979637908,0.0,0.0
hsa00980,-0.5179197761590665,-2.3846606863046165,0.0,0.0
hsa05204,-0.5368063669208326,-2.328061886050004,0.0,0.0
hsa00071,-0.6259813828038716,-2.455868778801827,0.0,0.0
hsa00280,-0.5311061494307546,-2.1150096676782217,0.0,0.0
hsa03050,0.5769173984029761,2.227926706932271,0.0,0.0
hsa03008,0.521950236824176,2.1999447513403037,0.0,0.0
hsa00830,-0.5002968946452397,-2.0899516210479385,0.0,0.0
hsa04976,-0.44928542782618197,-2.114421985331646,0.0,0.0
hsa04714,-0.39078300470953065,-2.0529335854601634,0.0,0.0
hsa00982,-0.5653783552062516,-2.460426533687848,0.0,0.0
hsa00532,0.7534321558087066,2.3238835792162766,0.0,0.0
hsa03013,0.457674531551353,2.185038310478785,0.0,0.0
hsa04512,0.5281652769183506,2.2685081896639097,0.0,0.0
hsa00040,-0.6554443798697523,-2.0958053803705012,0.0,0.0
hsa04146,-0.42954837066538465,-2.017822665192925,0.0,0.0
hsa05144,0.5622009311565731,2.1322603090494963,0.0,0.0
hsa00920,-0.7502610509901408,-1.9844864453037008,0.0,0.0
hsa00983,-0.43442499494109454,-1.9598491998939702,0.0,0.00146890404819997
hsa04657,0.46139550671225915,1.969941441167706,0.0,0.001789756277306943
hsa04932,-0.38805525109762806,-1.922051729360566,0.0,0.002741954223306611
hsa04510,0.4079409534146758,1.929628304528362,0.0,0.0030288183154425193
hsa04141,0.4097137743713976,1.9312186530603084,0.0,0.0032812198417293955
hsa05415,-0.35448303598784164,-1.8563913687825284,0.0,0.005712404631888772
hsa00650,-0.5596633452566055,-1.8683121877114452,0.0,0.006048428433764583
hsa00140,-0.4512168711504189,-1.871706726384687,0.0,0.00642645521087487
hsa00640,-0.5360784709651947,-1.8468342348653355,0.0,0.007576452459136689
hsa04610,0.4326107490111072,1.8632219490777697,0.0,0.008437422450161302
hsa00670,0.5926414428271887,1.849094833892807,0.016666666666666666,0.009228430804863927
hsa00970,0.47585880431750577,1.8559037000515237,0.0,0.009843659525188187
hsa05133,0.4197419963533824,1.790974397292122,0.0,0.012187387983566328
hsa05100,0.42255123020767604,1.7809923159033003,0.0,0.012411570705672063
hsa05205,0.38034873851487633,1.8054766148622614,0.0,0.012796757382744646
hsa03430,0.5482102485475217,1.7888319747733836,0.0,0.012975733010475337
hsa00860,-0.5209665116766902,-1.7947722975156573,0.0,0.01336702683861973
hsa05161,0.3700189043984244,1.7654769047664947,0.0,0.013387376954255936
hsa03420,0.46510582286523167,1.813965843942119,0.015384615384615385,0.01347027092920489
hsa05222,0.41867767109400866,1.7723875764176562,0.0,0.013945184327349933
hsa00410,-0.516216876567368,-1.7877715180001366,0.0,0.014199405799266379
hsa03020,0.5276619847925146,1.8182057660712716,0.0,0.014218619314160715
hsa04668,0.3934795120150248,1.8196071743549878,0.0,0.015055008685581935
hsa00350,-0.48955229471741135,-1.7712372728958992,0.0,0.015423492506099685
hsa05230,0.4208095976265741,1.7444864983378716,0.0,0.016658500734933857
hsa05140,0.4126043151033487,1.741908274533907,0.0,0.016770679191061354
hsa05206,0.36214353351472284,1.7184829401275947,0.0,0.020390437587889814
hsa04723,-0.345401451495944,-1.7335847184075839,0.0,0.02056465667479958
hsa00620,-0.42772800795006105,-1.7229498527277582,0.0,0.022278378064366212
hsa00072,-0.6411108485884064,-1.695777472763363,0.023809523809523808,0.023032415475775534
hsa03320,-0.38191879085116365,-1.6769467715631,0.027777777777777776,0.02807866584443789
hsa04380,0.3616919027262176,1.7011122127267964,0.0,0.02919154204021325
hsa05012,-0.3098974033961755,-1.6554957242815274,0.0,0.03313194686495488
hsa05219,0.44191954349299084,1.6833533678450026,0.015151515151515152,0.033468442385639834
hsa04060,0.3294797263499386,1.675314695514247,0.0,0.038104488484599436
hsa05323,0.3884927170777264,1.6686044100772022,0.0,0.040297481181239145
hsa03060,0.5098072942880234,1.6635215985314933,0.031746031746031744,0.042655857942482146
hsa05166,0.33712379421611743,1.6532230405876405,0.0,0.04487550665894615
hsa04640,0.36778396945333475,1.630557437759979,0.0,0.04809330796591943
hsa04145,0.34164984218474903,1.6247919722907855,0.0,0.04975038733000516
hsa04620,0.35992269196220666,1.6248971475055896,0.0,0.05113234253361641
hsa04670,0.34564467114429603,1.6046637719497123,0.0,0.05802578246426721
hsa03018,0.37806133318650875,1.593473835147523,0.0,0.06234317699285853
hsa04392,0.46544438752134487,1.5875670382522107,0.046875,0.0629994209612044
hsa05418,0.3433782664960514,1.5812928337857035,0.0,0.06374941406788541
hsa04914,0.3637628353301329,1.5694795655011669,0.0,0.06408850669590607
hsa05417,0.3264317513161369,1.582394978546382,0.0,0.06458401005550299
hsa04218,0.3290941663429177,1.5770792683541504,0.0,0.06510238458704005
hsa00603,0.5636740459147609,1.570441345196328,0.05263157894736842,0.06548173510233882
hsa00250,0.4303396932651619,1.5749306577114288,0.047619047619047616,0.06562439683458793
hsa04370,0.410557900570442,1.57727409244683,0.0,0.06592962658730693
hsa05169,0.3313076794007117,1.5653558446881493,0.0,0.0672984885905723
hsa03022,0.4092209722569407,1.5664670000021046,0.03076923076923077,0.06767515923566879
hsa04978,-0.3719412747962947,-1.5537559367550415,0.024390243902439025,0.0690384902653986
hsa00565,-0.37510854473574096,-1.5247937277623347,0.04878048780487805,0.07300453119553851
hsa02010,-0.39729078760365055,-1.5167005845583947,0.0,0.07429811443798559
hsa04964,-0.49438500669233465,-1.5273008807469592,0.02702702702702703,0.07552192882297087
hsa04260,-0.32517656075262924,-1.5034750650023145,0.02702702702702703,0.07872407633321715
hsa04514,0.3278489764424466,1.5461213704070744,0.0,0.07973364215402433
hsa05146,0.3409651314579709,1.5294716617256694,0.0,0.08580699435164041
hsa05321,0.3737042635266156,1.530094175033564,0.031746031746031744,0.08688922542425728
hsa00531,0.4905465536367191,1.5305495575645633,0.03333333333333333,0.08859293572669369
hsa04066,0.33366906756401193,1.521800305400465,0.0,0.0885929357266937
hsa04010,0.2956282818092157,1.523247549223266,0.0,0.08932209569152244
hsa00020,-0.43008731658080396,-1.4667173540810818,0.02857142857142857,0.09617001209685687
hsa05135,0.32614345822551766,1.5056215480805388,0.0,0.09636424587815805
hsa00511,-0.5117759491947087,-1.4602665575789417,0.11428571428571428,0.09694766718119803
hsa05221,0.3665730418640636,1.507151878114,0.046875,0.09773347671436843
hsa05412,0.3563469710938966,1.5019509397753408,0.0,0.09843659525188188
hsa05220,0.3501893431292053,1.4979745676410225,0.03125,0.09877027862561706
hsa04950,-0.45884475414228587,-1.4671714855153357,0.02702702702702703,0.09908425488767073
