Gene Set,ES,NES,P-value,FDR
hsa05332,-0.6525580004638878,-2.1150485394982073,0.0,0.0
hsa03440,0.6964947422284127,2.486933245007879,0.0,0.0
hsa00983,0.4964466394234674,1.8417322851283369,0.0,0.0
hsa04925,-0.5251256957794426,-1.9721560655759036,0.0,0.0
hsa04380,-0.5496009384458954,-2.2657613284608704,0.0,0.0
hsa03040,0.449068756986367,1.8673170480142713,0.0,0.0
hsa03420,0.6124013105311255,2.116487769232684,0.0,0.0
hsa00270,0.533752571123218,1.8469695486924134,0.0,0.0
hsa03013,0.5126614418006907,2.3153404017396797,0.0,0.0
hsa03008,0.6280495591191838,2.4297170201446923,0.0,0.0
hsa04659,-0.5323887991708393,-2.0368651050773816,0.0,0.0
hsa04110,0.6553297402626751,2.757248623848184,0.0,0.0
hsa04270,-0.5005778584867477,-2.0755916731073327,0.0,0.0
hsa05321,-0.5708784781024573,-2.0672086302744743,0.0,0.0
hsa05320,-0.5692816476830542,-1.9644876694478577,0.0,0.0
hsa03430,0.7991610556963524,2.3648263576440045,0.0,0.0
hsa04640,-0.598980156148913,-2.286935477804084,0.0,0.0
hsa05330,-0.6787905101405953,-2.192387832581154,0.0,0.0
hsa05144,-0.6434284359693315,-2.2162866681700386,0.0,0.0
hsa04114,0.439257156442468,1.852574414990524,0.0,0.0
hsa05310,-0.7211951351846932,-2.217719350782226,0.0,0.0
hsa04940,-0.6271945102660694,-2.028249099644976,0.0,0.0
hsa03460,0.6509315962009153,2.2262663787401653,0.0,0.0
hsa04514,-0.4822872051332593,-1.9900056880654156,0.0,0.0
hsa03050,0.6638171480717635,2.2641774645906936,0.0,0.0
hsa00970,0.660441447431083,2.282516744730535,0.0,0.0
hsa03030,0.819139529037501,2.722037903220131,0.0,0.0
hsa03410,0.6686115716900134,2.171644136424248,0.0,0.0
hsa00020,0.6173140331171696,1.908759438936807,0.0,0.0
hsa04658,-0.523277022388632,-1.9298909338025385,0.0,0.0008018688303699582
hsa05140,-0.5355832261319373,-1.9217919638572505,0.0,0.0021049056797211403
hsa04610,-0.524227050393285,-1.9263731600021443,0.0,0.002245232725035883
hsa04115,0.4806058723772092,1.8293817423707033,0.0,0.002254263403018524
hsa03018,0.4731108059847356,1.8303099827466673,0.0,0.002386867132607849
hsa04650,-0.45795356483982186,-1.887939784780794,0.0,0.0024947030278176475
hsa04611,-0.4648399173963746,-1.8996947475084447,0.0,0.0026414502647480976
hsa00240,0.5160407969174117,1.818420315151191,0.0,0.003246139300346675
hsa04261,-0.45632002387112974,-1.8790811185613598,0.0,0.0033678490875538244
hsa03020,0.589436050228247,1.8192604802683405,0.0,0.003416988737207026
hsa04630,-0.44943358883490453,-1.8867788941201464,0.0,0.0035451043026882363
hsa04670,-0.47737152400648963,-1.851051404601082,0.0,0.0035923723600574126
hsa04015,-0.43037501168015735,-1.8607797317789736,0.0,0.0037420545417264717
hsa05152,-0.44023391706686643,-1.8737226780863825,0.0,0.0039047525652797965
hsa04924,-0.5182418319506343,-1.8742659975007263,0.0,0.00408224131824706
hsa04142,-0.45510621235853427,-1.8761614473563144,0.0,0.004276633761973111
hsa04612,-0.4857919219993027,-1.7951132372137266,0.0,0.004490465450071766
hsa04927,-0.4965372812655664,-1.8039608346012748,0.0,0.0046056055898171955
