Gene Set,ES,NES,P-value,FDR
hsa04721,-0.601581771392035,-2.3728751942534236,0.0,0.0
hsa00190,-0.5913909670711162,-2.5120210549329927,0.0,0.0
hsa00020,-0.6068845329674634,-2.0814338648621287,0.0,0.0
hsa04961,-0.5182259188595292,-1.9379373640503053,0.0,0.0
hsa05012,-0.4558258859586151,-2.1191073633219246,0.0,0.0
hsa04260,-0.49946129707010084,-1.9520365600808676,0.0,0.0
hsa00360,-0.6516554774783867,-1.8294714597820525,0.0,0.005126129772022123
hsa00052,-0.5384350876556537,-1.7899211578443228,0.0,0.008970727101038717
hsa00350,-0.5076940167710249,-1.7226737786472759,0.0,0.02711153079425034
hsa03050,-0.48062809391424377,-1.6984895798366015,0.0,0.029902423670129054
hsa05133,0.4756697780953159,1.934986317825438,0.0,0.0308529945553539
hsa04723,-0.3976146421000639,-1.7053880781460005,0.0,0.03131599278908061
hsa05020,-0.35868491304491684,-1.707197662314269,0.0,0.03229461756373938
hsa04714,-0.36626192717869754,-1.6795649731784223,0.0,0.0502360717658168
hsa05030,-0.47018329123297103,-1.6569529736329243,0.016129032258064516,0.06766491299069202
hsa05145,0.38982138151967827,1.765921161995548,0.0,0.10490018148820328
hsa05033,-0.45768634740040043,-1.5852817665938375,0.01694915254237288,0.10638226962172972
hsa05031,-0.4143646561919132,-1.5894911983906708,0.015384615384615385,0.10989140698772427
hsa00620,-0.4535851943854512,-1.5931892161754457,0.0,0.11338999055712937
hsa05415,-0.3418373075011007,-1.5661109770477084,0.0,0.11442660791102718
hsa04966,-0.484672539041246,-1.551063455691066,0.05084745762711865,0.11973559962228518
hsa00600,-0.43382223322876556,-1.515768408322738,0.034482758620689655,0.13105062199778297
hsa03040,0.38764811863922893,1.769972160499235,0.0,0.1311252268602541
hsa00740,-0.6994115953400571,-1.504811681481536,0.0625,0.132766761095373
hsa00250,-0.4432197806957599,-1.5201123294509467,0.04838709677419355,0.13537642716112971
hsa04728,-0.35105392448785083,-1.5251758916840334,0.0,0.13840550384459732
hsa04540,-0.3735391710844489,-1.4802590463777003,0.015151515151515152,0.14238338054768648
hsa00970,-0.4406427265268578,-1.5262480166010108,0.03389830508474576,0.14245514636449483
hsa05206,0.3654900394328584,1.784650986957751,0.0,0.1542649727767695
hsa04145,-0.3263009029809783,-1.4629219799082633,0.0,0.16009297595699862
hsa05215,0.38607657461773504,1.7335266779620553,0.03333333333333333,0.1851179673321234
hsa04970,-0.34977780372917405,-1.4084811150790308,0.043478260869565216,0.19017941454202078
hsa04614,-0.4608791582474006,-1.422054431198522,0.037037037037037035,0.19079808537657517
hsa03430,-0.45855026975182506,-1.4332251359356205,0.05357142857142857,0.19084391284580143
hsa05110,-0.3846869756574704,-1.397643352668834,0.04838709677419355,0.19207909792812308
hsa00220,-0.47038124224788397,-1.4089101013910437,0.03508771929824561,0.1958512290962259
hsa04114,-0.33876815960250145,-1.4228273378758085,0.04285714285714286,0.19607446377984622
hsa04727,-0.3489956928933044,-1.397779653237513,0.07246376811594203,0.1978996766532177
hsa04975,-0.4032804644472935,-1.41268131169237,0.07017543859649122,0.19903053194837897
hsa00400,-0.7872064334449977,-1.3521953364472825,0.09259259259259259,0.1999190611088628
hsa00790,-0.4328939426909073,-1.3530348159966663,0.08928571428571429,0.2044450586148921
hsa04136,-0.40959625843889363,-1.3671725835331305,0.08333333333333333,0.20585457979225685
hsa00030,-0.4181746522224342,-1.3572670779038312,0.08333333333333333,0.20650613786591124
hsa00601,-0.4236216647701306,-1.3749464153878852,0.06666666666666667,0.20672542230615887
hsa00010,-0.35437013679799956,-1.3610009303300343,0.046875,0.2072007941696327
hsa00230,-0.32243884691666824,-1.370847146173553,0.0821917808219178,0.2081208687440982
hsa04972,-0.3265490943770205,-1.3755765284937347,0.05128205128205128,0.21242681775259678
hsa05140,0.44058286893662096,1.7901356945974958,0.0,0.2236842105263158
hsa00051,-0.3851987839571515,-1.3091605988719586,0.10526315789473684,0.2601928102422206
hsa04510,0.3386249472936205,1.6999639114804537,0.0,0.2798807363235675
hsa04726,-0.30629667934495075,-1.293008863752845,0.05405405405405406,0.28217014335994506
hsa05017,-0.2866170396907169,-1.2861828379976321,0.07894736842105263,0.2878606651977757
hsa04662,0.3829024503197032,1.590612320043544,0.02857142857142857,0.29971480425200936
hsa04390,0.3064456934944551,1.4316355804307572,0.0,0.30019129837641634
hsa05219,0.3984811776971225,1.4353269766153594,0.05128205128205128,0.30210223835450695
hsa05213,0.3618007975069515,1.4026573613641495,0.029411764705882353,0.3027898535432407
hsa05152,0.29330922929107084,1.416452133682354,0.037037037037037035,0.3037833310065615
hsa05205,0.2935263047887688,1.455847048880068,0.0,0.3050465429424507
hsa05134,0.42413840888811377,1.6743255914793358,0.0,0.3051018350473886
hsa04611,0.31506441119779105,1.4229004394148086,0.08333333333333333,0.30528226191613334
hsa05167,0.30504955976480125,1.4941635692502904,0.0,0.3065177937347116
hsa04216,0.4104075660700461,1.5011789586369566,0.047619047619047616,0.308529945553539
hsa04722,0.30768465658731486,1.4048650056242102,0.07407407407407407,0.3088972431077694
hsa04670,0.32864928338716126,1.4690436339475945,0.07142857142857142,0.3107337308789214
hsa04810,0.2882458144625898,1.4355301724513552,0.0,0.3107337308789215
hsa04612,0.38775342320261263,1.567584105576883,0.03125,0.3116152450090744
