Gene Set,ES,NES,P-value,FDR
hsa04918,-0.5557345279719522,-1.965048596130713,0.0,0.0
hsa04650,0.4162170039582827,1.8635101463573587,0.0,0.0
hsa05152,0.43339864309348847,2.0372380623377953,0.0,0.0
hsa05310,0.716528526944012,2.1848353847842037,0.0,0.0
hsa05330,0.6797953098867987,2.221427699367999,0.0,0.0
hsa04514,0.48979176325981494,2.159625138909296,0.0,0.0
hsa05332,0.6295389910835044,2.1621529086774505,0.0,0.0
hsa04115,0.5133534055056127,1.9686085837296536,0.0,0.0
hsa05140,0.5161243068275974,1.9792344412161822,0.0,0.0
hsa04142,0.4845706616915425,2.1822374136626115,0.0,0.0
hsa04940,0.6332978625432938,2.2519427408708257,0.0,0.0
hsa05416,0.6025783396641888,2.219941692111746,0.0,0.0
hsa05320,0.5245877553434519,1.8694385462177907,0.0,0.0
hsa05322,0.4803294796121071,2.0911861968469014,0.0,0.0
hsa04145,0.4525620273295975,1.9824385192695546,0.0,0.0
hsa04610,0.45059144030976206,1.8132279396151019,0.0,0.003013085399449036
hsa05100,0.46840804287425364,1.8283431294437653,0.0,0.0032014032369146006
hsa05321,0.46282050338605335,1.7658660553057635,0.0,0.003414830119375574
hsa04612,0.4692399159133085,1.8286572681032691,0.0,0.0034148301193755743
hsa05150,0.43453226955290125,1.766282887889523,0.0,0.0035855716253443523
hsa00670,0.6171716035253728,1.7855132648864966,0.021739130434782608,0.0037742859214151083
hsa03010,0.3978901656243682,1.7927156332238778,0.0,0.003983968472604836
hsa00430,0.6986530820290222,1.7296055975399007,0.0,0.009778831705484598
hsa05145,0.38310140946906773,1.662049441510718,0.0,0.040977961432506885
hsa05169,0.3536128148499786,1.6395511764126827,0.0,0.049941890495867766
hsa04659,0.37151253015825286,1.6099294648261573,0.0,0.060647382920110196
hsa05203,0.34242712578724205,1.6039995005825773,0.0,0.06264899872854418
hsa00531,0.5301946396193766,1.5338838608331948,0.043478260869565216,0.08724340175953078
hsa05218,0.4060276199833604,1.5569376584338255,0.0,0.08744404269972451
hsa05222,0.39078825181897714,1.5575892919723162,0.0,0.08878558310376491
hsa04110,0.3414711461554161,1.5346853705077148,0.0,0.09015151515151516
hsa04330,0.4059105991407457,1.5276983968338727,0.0,0.09188027289944904
hsa00230,0.3420818030007208,1.5355005752095927,0.0,0.0932601880877743
hsa05220,0.3910473580054388,1.5029342265602998,0.0,0.09672004132231406
hsa05206,0.32529793465021706,1.510434552484818,0.0,0.09716743885132315
hsa04974,0.35159533746654625,1.4742972042614257,0.0,0.10927456382001838
hsa00512,0.47818277259102243,1.4649626234068978,0.046511627906976744,0.10987215909090908
hsa05164,0.3160259138561379,1.467382386802322,0.0,0.11111331849968213
hsa05226,0.3351651711979247,1.4758137247001097,0.0,0.11181129476584022
hsa00514,0.3942480638260078,1.4681421516072273,0.06976744186046512,0.1140373531970422
hsa05205,0.31312472043305173,1.4702402277932967,0.0,0.11407378452832997
hsa04658,0.3541044261288206,1.4333450604413795,0.0,0.1261821373379023
hsa05166,0.3004094343476233,1.4181612590887946,0.0,0.12903179522497704
hsa04640,0.34118655315838387,1.4067294865954125,0.0,0.1367520340829009
hsa04218,0.3106770193130195,1.400869634077825,0.0,0.13993042511895817
hsa05171,0.29596308142353306,1.3912874051859827,0.0,0.14410583103764923
hsa04512,0.34747299728265174,1.3837621670910134,0.0,0.14453639657444003
hsa04810,0.2917313173259002,1.3771939393081332,0.0,0.14821815837289726
hsa00590,0.37084773470121457,1.3662295729833525,0.07317073170731707,0.15729561237373738
hsa05214,0.345242807442643,1.3472649111602375,0.08333333333333333,0.16607894945963128
hsa05202,0.29183925398254573,1.34867115228911,0.0,0.16752754820936638
hsa00982,-0.5069426418802652,-1.7493928407701385,0.0,0.16765448892343568
hsa05223,0.35177964904446535,1.348920507157637,0.08108108108108109,0.1708780991735537
hsa01040,0.44473325712388223,1.3526886270608673,0.1590909090909091,0.17164748130657223
hsa00280,-0.5128883080614133,-1.6715981925035324,0.0,0.17610765643218035
hsa00640,-0.538348485729553,-1.660198727845149,0.0,0.1799820248736883
hsa00072,-0.6913013478238762,-1.6124933778686268,0.0392156862745098,0.18110270996007488
hsa00260,-0.5524756006644852,-1.7767459394653125,0.0,0.1840912035237725
hsa04530,0.29235584912230156,1.331401914772957,0.0,0.18768679505171787
hsa04022,-0.3938377508162509,-1.6305020117947058,0.0,0.1939532322839746
hsa00650,-0.5526928914006883,-1.6185002114834492,0.05357142857142857,0.19428196657598132
hsa00740,0.5858251719274145,1.3200434235845055,0.2641509433962264,0.19578359351086622
hsa04510,0.27765271223952115,1.317073206858996,0.0,0.19818432256448784
hsa00240,0.35504154281967704,1.3099267884121044,0.14285714285714285,0.20360924586776857
hsa00350,-0.5291054587833537,-1.67165616207004,0.017543859649122806,0.2054589325042104
hsa04923,-0.47066496681982534,-1.5882288294346059,0.0,0.20792443969426092
hsa05204,-0.4551697023090681,-1.5757087746435736,0.015873015873015872,0.21696463272444616
hsa04140,-0.3916767416067977,-1.5536658942169406,0.0,0.22156691281254048
hsa03440,0.36326288674467383,1.2917258516351384,0.13636363636363635,0.22160450195737277
hsa04540,-0.4107478741976661,-1.496385030501194,0.015384615384615385,0.22230656496955564
