Gene Set,ES,NES,P-value,FDR
hsa04216,0.4903022357462859,2.008275881195504,0.0,0.0
hsa05140,0.47044469322949567,2.1484728747898436,0.0,0.0
hsa03010,-0.5936386170036123,-2.3953567991901044,0.0,0.0
hsa04978,0.49109425184717204,1.9102773941243267,0.0,0.0
hsa00920,0.8080290145072346,1.935893088746449,0.0,0.0
hsa04142,0.4493355579758585,2.2400836722047104,0.0,0.0
hsa04726,0.41453675821137587,1.7827643285429593,0.0,0.0
hsa04145,0.427990091889346,2.2458405320858112,0.0,0.0
hsa04613,0.4261710652500965,2.082181774290544,0.0,0.0
hsa05152,0.37290125332768165,2.0089223325487304,0.0,0.0
hsa03020,-0.6032029442078478,-1.8526898497673328,0.0,0.0
hsa05171,-0.494995912481773,-2.03865887507412,0.0,0.0
hsa04974,0.6408103924665455,1.7987839893303057,0.0,0.0
hsa05150,0.5173443523501848,2.1224384464389683,0.0,0.0
hsa04610,0.6616873502879486,2.156774714580887,0.0,0.0
hsa04976,0.5924679214548928,1.830205677618062,0.0,0.0
hsa00340,0.7301290007147331,1.8880737816832798,0.0,0.0
hsa03008,-0.5034402873771817,-1.7944916809590898,0.0,0.006279060112919296
hsa00480,0.43021750201907827,1.7621690663066445,0.0,0.012215748919376058
hsa05323,0.3861375031951702,1.7634505468832986,0.0,0.012979233226837063
hsa04961,0.4355146453153978,1.7718498185552214,0.0,0.013844515441959531
hsa04066,0.35934612675799954,1.7017099801104194,0.0,0.02101399665297429
hsa04923,0.4494356197466509,1.7040157480967806,0.0,0.022064696485623005
hsa05219,0.44205904518831,1.7195383528011774,0.0,0.023074192403265886
hsa05110,0.386398849861652,1.7047327645984918,0.0,0.023225996300655794
hsa04724,0.38604019945740664,1.678789509878926,0.0,0.02482983747742742
hsa04380,0.34884836011498077,1.6831610549570366,0.0,0.025958466453674122
hsa05120,0.37475137630453725,1.62275525156726,0.0,0.03893769968051118
hsa00970,-0.5358159457743357,-1.6658611281675804,0.01282051282051282,0.04922783128528728
hsa03040,-0.4107204660263004,-1.6572743630265554,0.0,0.04939527288829846
hsa04935,0.353547570312774,1.6075618757767312,0.0,0.04984025559105432
hsa05133,0.37545731799105747,1.5831244126243806,0.0,0.07268370607028753
hsa00330,0.4987276702273675,1.5842471618629317,0.0,0.0733998016965958
hsa04672,0.39165448734062547,1.5934089468524482,0.0,0.07402970062714471
hsa04540,0.36859997653079146,1.596118347959937,0.0,0.07488019169329073
hsa04920,0.36030467299496494,1.5896092379994955,0.0,0.07602122318575993
hsa05340,-0.5258026281683538,-1.6042423989271126,0.013333333333333334,0.09472410684632537
hsa05143,0.5716251162634982,1.5590586764389225,0.0,0.09543553843262545
hsa04971,0.3724693458465246,1.560568210801225,0.0,0.09815545127795526
hsa00380,0.5049606444882216,1.5598850250770597,0.03225806451612903,0.0983275244457353
hsa04979,0.4413984334690364,1.5614309298564988,0.0,0.10132175615788931
hsa04062,0.2880582267416402,1.5354420704371203,0.0,0.11014808738450911
hsa04392,0.5201933739161836,1.535805043241625,0.0,0.11320775647852324
hsa05146,0.3520240575669361,1.5426797645261145,0.0,0.11644226380648105
hsa04071,0.31027352515501605,1.5010895949073462,0.05555555555555555,0.13473680206907043
hsa05134,0.35864421117307715,1.5076859301238934,0.0,0.13675679887789294
hsa04912,0.3291078113035964,1.4949697560753155,0.0,0.13824392599747382
hsa04140,0.2943347085217297,1.5121633773859136,0.0,0.13911075612353566
hsa00531,0.5405635659785532,1.517386576635898,0.034482758620689655,0.13935597780393474
hsa00600,0.38822763712155617,1.5101428619417094,0.041666666666666664,0.14017571884984026
hsa05216,0.35883928671676146,1.4771584879431978,0.04,0.14159163520185883
hsa00500,0.45090061674682635,1.4611532167238743,0.0967741935483871,0.14727456477798787
hsa04260,0.3468124852935276,1.4683155547164886,0.0,0.14785039588831783
hsa05418,0.3114256410212946,1.4725342669631756,0.0625,0.14882854100106496
hsa04977,0.8693750000000066,1.4630054609500673,0.02631578947368421,0.15034278487752928
hsa00770,0.49565821994034237,1.4633681090124742,0.09375,0.153541567534498
hsa04730,0.3480368324061649,1.436470686135104,0.043478260869565216,0.18430511182108628
hsa05417,0.28022226337534295,1.4333400329064687,0.0,0.18629017102048487
hsa04657,0.32377650959590865,1.428452554952239,0.041666666666666664,0.18769968051118213
hsa04926,0.30571767718787385,1.4083028604171457,0.05,0.20668816685755625
hsa04136,0.3364593046621145,1.3850315060998408,0.04,0.21723137716495713
hsa00010,0.3296318589776064,1.3857223967886203,0.0,0.22064696485623006
hsa05142,0.3002182825210238,1.387130653980711,0.08333333333333333,0.22465872785361604
hsa00910,0.7494686835854344,1.3954113425009937,0.11627906976744186,0.22545408827357707
hsa04924,0.3232293637869559,1.3305705811617288,0.04,0.23028868096759472
hsa05206,0.28154697446321747,1.331575258314495,0.06666666666666667,0.23324998842431818
hsa00524,0.792682812281825,1.3339459763273138,0.13157894736842105,0.2340079402367976
hsa04928,0.29492219263835695,1.3625157814969802,0.038461538461538464,0.2340517467134552
hsa00983,0.31193303684950696,1.3107508567105532,0.043478260869565216,0.23666030455167839
hsa00440,0.7798183440685804,1.3122973353516758,0.13157894736842105,0.23704178577433999
hsa04068,0.28289752548647495,1.3649543809969662,0.058823529411764705,0.23708732694355697
hsa04916,0.3024762340917292,1.3344789896583713,0.08333333333333333,0.2371131562634114
hsa04721,0.32555884550248,1.3436961109637315,0.043478260869565216,0.23716598896311356
hsa05204,0.40634998805284384,1.316785939311536,0.16129032258064516,0.23818646921682066
hsa04020,0.28174460827234915,1.321686536800866,0.047619047619047616,0.2386736776712815
hsa04137,0.2826199457199911,1.3241890260009725,0.07407407407407407,0.23874476893308735
hsa05211,0.29905632500608287,1.365759698338161,0.037037037037037035,0.23890588617533978
hsa05034,0.29923284906820974,1.3605957459035787,0.05263157894736842,0.23948778728228384
hsa05322,0.30678296066662725,1.3475235204898783,0.047619047619047616,0.2400159744408946
hsa04727,0.3206715691238533,1.3134693890928884,0.11538461538461539,0.24020234291799786
hsa04620,0.29612251828277203,1.3682065562254082,0.08333333333333333,0.24033959457970694
hsa05145,0.29572573146378694,1.3491987232127798,0.0625,0.24092701677316294
hsa04913,0.42638746223197,1.31716288086244,0.12903225806451613,0.24144929756225655
hsa04022,0.2863046164860681,1.3558165427343993,0.05,0.24145494193417516
hsa05030,0.46358967274853247,1.3013173487233527,0.20689655172413793,0.2415123144740567
hsa05132,0.2247903300618393,1.3019718357804868,0.0,0.24460862619808305
hsa05205,0.26700130395591665,1.2921518746474288,0.06666666666666667,0.2507207979428037
hsa00053,0.5783692820644357,1.292769481328491,0.13157894736842105,0.25285469175245534
hsa04962,0.3151600731338181,1.292964450009026,0.12,0.25601537539936103
hsa04668,0.2724153948525038,1.2783404223271915,0.05,0.2617739327918704
hsa04659,-0.40933756400014026,-1.5235632235413048,0.024096385542168676,0.2630926187313185
hsa04152,0.26142969570351215,1.2200400633205308,0.14285714285714285,0.29299655205137126
hsa04966,0.38136810027888335,1.211445377025974,0.14285714285714285,0.29402955271565495
hsa00120,0.7476250000000058,1.2581215905021357,0.15789473684210525,0.2948140118667275
hsa04211,0.2644442961555149,1.2225807732173442,0.18181818181818182,0.29488817891373803
hsa04927,0.31944350467540983,1.2527289906066896,0.12,0.2953157301259162
hsa04213,0.2824744030866683,1.2148145600458307,0.14285714285714285,0.2953720648903502
hsa05144,0.35386133263588043,1.2517716144016673,0.1724137931034483,0.2958057805186121
hsa00511,0.41361150959258597,1.2063376823375431,0.20689655172413793,0.2976570820021299
hsa04725,0.26381920268955306,1.223040535069643,0.12,0.2978668473876142
hsa04350,0.2797470353071739,1.2259391972734421,0.16666666666666666,0.2979925995957488
hsa04728,0.25896334191035636,1.214817790575154,0.09523809523809523,0.29826786944809874
hsa04713,0.2918886360395615,1.2270556055553496,0.14285714285714285,0.29945900991403446
hsa05130,0.23164271511776802,1.228397285948828,0.15384615384615385,0.3012263711395101
hsa04614,0.5155459136739824,1.2351558586316087,0.22857142857142856,0.30201140540726235
hsa04640,0.2795810433445257,1.2296450290222465,0.07692307692307693,0.302484445939129
hsa05218,0.2996450715989336,1.2319636144519441,0.13636363636363635,0.3029408265923459
hsa04970,0.29942111057921134,1.2358164656984043,0.13043478260869565,0.3052941380747326
hsa04918,0.299715825891212,1.2370328596746316,0.13043478260869565,0.30750798722044725
hsa05213,0.2819382367775251,1.2383947418644499,0.09523809523809523,0.3086173233936812
hsa00980,0.45575870594156737,1.243042939584965,0.18518518518518517,0.31150159744408945
hsa05230,0.2808480908073312,1.2390589217478554,0.125,0.3120849337688911
hsa04960,0.4099609541291023,1.195690486805191,0.2413793103448276,0.3137056181807222
hsa04261,0.25937240525474,1.194811185252633,0.2,0.314898032307187
hsa05231,0.2681942708286563,1.2391666862006714,0.125,0.3150413883241359
hsa04934,0.26097579469224536,1.186642967668079,0.10526315789473684,0.32087548810791616
hsa04141,0.23485413480554146,1.1763431277296794,0.25,0.3355548553507049
hsa00620,0.28830812451571103,1.1691148969468836,0.12,0.3365329758101324
hsa04621,0.22767961566991735,1.173295713105348,0.16666666666666666,0.3367521057217543
hsa04217,0.23360371682521505,1.1645903880471709,0.0625,0.3379195057818994
hsa00630,0.30850160136883975,1.169670502177627,0.125,0.3393309443628933
hsa04929,0.28579018907769393,1.1589044464606857,0.12,0.34155876912729105
hsa04130,0.2753535208488914,1.153673332210358,0.14814814814814814,0.34581191832198915
hsa04371,0.24506008689350858,1.1495965070653953,0.14285714285714285,0.34663503910983806
hsa04921,0.2545535335506716,1.1468295340334154,0.17647058823529413,0.3473594790707749
hsa01040,0.3885761122100083,1.1472217501015505,0.25,0.3478878239261626
hsa00982,0.4509620690121666,1.1411232636132385,0.3103448275862069,0.3580105165069222
hsa00565,0.3695449170846846,1.1415693253441042,0.25806451612903225,0.3588376245066716
hsa04720,0.2565969591860019,1.1158741601360604,0.17391304347826086,0.4031070947640799
hsa05167,0.22977015483061036,1.1131438766274024,0.25,0.4087394594877704
hsa05032,0.2532216508414952,1.1096966479877388,0.2916666666666667,0.41280292994623236
hsa04742,0.46195769390709945,1.1067680626213383,0.2571428571428571,0.41303269607337945
hsa00603,0.48766075985405866,1.0900180336869154,0.3157894736842105,0.4532430650641513
hsa03320,0.27813827353702303,1.0907464811693943,0.36,0.4562460063897763
hsa00071,0.26292050691918656,1.0823097493128073,0.32,0.46562999201277955
hsa04144,0.18331319822737518,1.0828413748754766,0.375,0.4684787804080401
hsa04662,0.23318359573825628,1.0741712023368966,0.35,0.480332243604032
hsa04660,-0.3980739225329566,-1.465069373059611,0.024390243902439025,0.49227831285287277
hsa00513,0.26226010020084944,1.063487858812966,0.32,0.4977684559666366
hsa04150,0.21495053179283946,1.0640408132913972,0.2222222222222222,0.4986022364217253
hsa00051,0.28592750522249955,1.0523271838425698,0.37037037037037035,0.5191693290734825
hsa05135,0.2080972587710569,1.0374324117670835,0.375,0.5495503490711159
hsa04975,0.38948413196467513,1.0396601846247728,0.42857142857142855,0.5511782651516971
hsa00062,0.3361658266450086,1.0384572434504469,0.41935483870967744,0.551326832292213
hsa05223,0.22540465215356942,1.0294000293189431,0.48148148148148145,0.558671343242117
hsa00410,0.36760296053158925,1.031878271027204,0.41379310344827586,0.5611609659838376
hsa05164,0.19936353313164668,1.030215859493538,0.3333333333333333,0.5619913248291785
hsa04512,0.3734862813869907,1.0186519293160026,0.37037037037037035,0.578132131446828
hsa04911,0.25981036251441725,1.0188717830170309,0.44,0.5806105913990852
hsa04010,0.20896609644389796,1.0137876951014884,0.42857142857142855,0.5869190854915822
hsa04146,0.22097614090769527,1.007648052945827,0.4230769230769231,0.596313504027359
hsa00532,0.3660762205155152,0.9984416212558349,0.4074074074074074,0.620461806564043
hsa04915,0.21378121127918553,0.9847932056702834,0.45,0.6449957845225417
hsa00052,0.30919958724458046,0.9821964927634694,0.42857142857142855,0.6468133744629283
hsa04658,-0.3940230403747517,-1.4233440541990265,0.06329113924050633,0.6479990036532713
hsa00130,0.47997641360975013,0.9727447461619387,0.4634146341463415,0.6742089369337827
hsa04070,-0.38021336358636715,-1.3558365472173777,0.06329113924050633,0.6895245212000443
hsa03410,-0.4678551314115844,-1.3748662853320304,0.09859154929577464,0.6928218327670337
hsa04015,0.19679457772425973,0.9619532059004409,0.5882352941176471,0.6977214834642951
hsa00860,0.30318299273157845,0.9630843132107326,0.5357142857142857,0.698936123970355
hsa03430,-0.48345072452558246,-1.3858521708826583,0.05555555555555555,0.6999059005867375
hsa03030,-0.4506845249983536,-1.3638994889971332,0.10526315789473684,0.7086367841723206
hsa00740,0.4253312312829911,0.9506992371653338,0.5263157894736842,0.7167324227544654
hsa05215,0.20513518794119812,0.9483824772675286,0.5,0.72008785942492
hsa05412,-0.47408336585979316,-1.39680235437376,0.0958904109589041,0.7242610428429094
hsa04666,0.20677641173929262,0.9402012748324883,0.5789473684210527,0.7288864133176391
hsa04930,0.2888543630686955,0.9415228902166852,0.6296296296296297,0.72889998518926
hsa04611,0.20745761874145974,0.9346502518127094,0.6470588235294118,0.73374808099249
hsa04024,0.19476525338383555,0.9351490106480764,0.5555555555555556,0.7361685355718431
hsa03018,-0.3691059286713465,-1.3333350467127543,0.0759493670886076,0.7440686233809366
hsa02010,0.3095291482415464,0.913845601916965,0.5625,0.7643693657027736
hsa04917,0.20726530191983641,0.9144228852483706,0.7083333333333334,0.7679379659211928
