Gene Set,ES,NES,P-value,FDR
hsa04390,0.3587341483490175,2.2121073155164304,0.0,0.0
hsa05132,0.4645589351890652,2.845548338572708,0.0,0.0
hsa05135,0.3581865261154616,2.266211800227679,0.0,0.0
hsa05169,0.3597210565972422,2.248638070316384,0.0,0.0
hsa03420,0.5254875546340357,2.4130402480028743,0.0,0.0
hsa05152,0.38342698078812065,2.318618384965305,0.0,0.0
hsa03018,0.44365965241781163,2.2692744655538433,0.0,0.0
hsa05330,0.5087799235415706,2.1526705554336814,0.0,0.0
hsa05130,0.4015121863217498,2.540932370728108,0.0,0.0
hsa04210,0.3696111177461041,2.288914738705826,0.0,0.0
hsa04933,0.38668360298823273,2.212248750945801,0.0,0.0
hsa04144,0.37954549175080177,2.398492839534249,0.0,0.0
hsa04974,0.3802763604732972,2.1451850375031216,0.0,0.0
hsa04110,0.41811855491946676,2.527567404181576,0.0,0.0
hsa05133,0.4423655506674668,2.2509675224850696,0.0,0.0
hsa03013,0.4012611342167109,2.4921728936518766,0.0,0.0
hsa03015,0.418535552243647,2.3403479501622675,0.0,0.0
hsa04380,0.42758141939666555,2.6043485575506007,0.0,0.0
hsa05140,0.4908689046766354,2.4144220356460524,0.0,0.0
hsa05166,0.3769071318428916,2.4531224589262957,0.0,0.0
hsa05222,0.418899347649204,2.3423822046649243,0.0,0.0
hsa05203,0.37435204221015056,2.3441776904572658,0.0,0.0
hsa05145,0.41522150621994025,2.378617522531689,0.0,0.0
hsa05206,0.39055034776512176,2.404477907332038,0.0,0.0
hsa04120,0.3636222936856939,2.314593704284151,0.0,0.0
hsa05205,0.3745617242304171,2.3252568693177014,0.0,0.0
hsa04940,0.4832763460929443,2.203849120552586,0.0,0.0
hsa04145,0.5686503833483249,3.5430585898252334,0.0,0.0
hsa04142,0.4463983914591937,2.77693920183432,0.0,0.0
hsa05416,0.5516079904258722,2.686056189307991,0.0,0.0
hsa04666,0.4099572566139783,2.2797141140439208,0.0,0.0
hsa05131,0.397709428883671,2.3986630103591335,0.0,0.0
hsa04512,0.5449533844566538,2.877653514175709,0.0,0.0
hsa03050,0.6444117750695939,2.9972263005156052,0.0,0.0
hsa04744,-0.5776077693980217,-2.076600125818483,0.0,0.0
hsa04510,0.40142556381348343,2.4356974500182837,0.0,0.0
hsa05100,0.5178869425295093,2.648939583127132,0.0,0.0
hsa05162,0.34961331584866634,2.2485413077596443,0.0,0.0
hsa03040,0.5186526319569004,3.2470940353818616,0.0,0.0
hsa05164,0.35279810990157084,2.1720509682326408,0.0,0.0
hsa05220,0.47200138658539553,2.3878561586861333,0.0,0.0
hsa05212,0.43735387258145825,2.212574301367908,0.0,0.0
hsa03030,0.4732441001977977,2.071924985096148,0.0,0.0008833922261484099
hsa04218,0.33634321986641746,2.099818860232831,0.0,0.0009021878054281633
hsa04610,0.3960100401595409,2.1195971365864192,0.0,0.0009218005838070364
hsa04530,0.3416084456890292,2.1208123245744437,0.0,0.0009422850412249705
hsa04140,0.3347336137311977,2.137331076908873,0.0,0.00096370061034372
hsa04350,0.3826027601900213,2.1385840514679764,0.0,0.0009861122524447365
hsa04520,0.42928307598575804,2.141340673615466,0.0,0.0010095911155981827
