7076	22.390438445458
1001	16.1489509439198
953	15.553595860594
1512	15.4367914460611
5265	15.3244751356532
4038	14.7818670784831
25797	13.7819188407802
5355	13.4828387484488
10178	13.4264361172334
340061	12.8296523152816
4192	12.6604940543704
1116	12.5144531203487
1311	12.3524876137925
3914	12.3365970872179
56654	12.3202706246504
3383	12.2203139357835
9076	12.1625674591974
4753	12.127193080886
222171	12.0414788508101
91107	11.9073368206688
6447	11.4346076703956
3759	11.4170179290929
11322	11.2924822490864
29	11.289896732321
6258	11.0319480495245
57121	11.0173887076853
6385	10.8111229623281
10577	10.8041145867418
1803	10.657380717378
2316	10.5885086203941
4435	10.5790272760116
23220	10.5706120426152
53827	10.5468216685919
127845	10.5130297661055
23493	10.4742960251072
9902	10.3885768684458
5971	10.3681379702769
120892	10.3280809250867
196410	10.2870268271656
55450	10.2590101183589
8572	10.2208558053452
6261	10.1653234361163
347902	10.1475843533994
54209	10.1475830896394
10392	9.93919983933841
5627	9.92060901741343
94122	9.82574860505451
10568	9.8239752384279
8877	9.79366809920784
87	9.77588992280903
860	9.61143205097526
1643	9.55755800710451
219699	9.45552363434838
3635	9.43638466098984
9961	9.28436176975494
84958	9.24435817489639
23612	9.23289867387835
10158	9.14781506898255
4070	9.13088186084849
11156	9.10681267926477
3958	9.10100388181373
8974	9.08526328273798
1846	9.05837735010681
4240	9.03561834166893
7046	8.97813927633936
79017	8.96198997111861
3783	8.91914880054471
23052	8.9104095772013
7378	8.8374276520563
2335	8.68855149134095
10205	8.68835661261578
9830	8.68799710504536
200879	8.66511527739888
26147	8.65689884608141
83871	8.64243049056644
56937	8.61575478188416
10409	8.61190799368852
134	8.55856755739742
64838	8.5272623779571
57125	8.49776606627217
2119	8.46765271091433
637	8.42668307355848
55013	8.38984046378926
11098	8.38667971294915
7127	8.3835383322469
57822	8.37486538291925
5329	8.37313077964413
9450	8.36777389141525
89932	8.33931153854316
54587	8.31830966985402
144423	8.31190917803126
9077	8.30551562287853
7991	8.2883724890481
5873	8.27102631016157
121506	8.25083775639461
5791	8.24787055997187
29108	8.23101348653955
254102	8.21857525383538
11332	8.21802795746094
629	8.13335817565811
2118	8.11482248333675
4897	8.10797660452077
1230	8.10359490085746
391	8.09946819292879
84152	8.09207938148245
11151	8.08687579808704
240	8.07638812014917
10602	8.06637259423377
127703	8.06352076700046
10459	8.02750328184912
1305	8.02720642346341
4061	8.02675263753969
5768	7.99272604120193
27074	7.98996421622064
2561	7.96533566068674
55357	7.95082665469398
7052	7.93151515477157
23643	7.9250873664401
23129	7.9062289275268
2769	7.8893372237011
10267	7.88492375330055
170261	7.87140965431521
10046	7.86480776513366
3249	7.85962627776361
8828	7.85522422946438
2810	7.85490480946627
2534	7.85487158398133
1075	7.85168425615029
3714	7.8261257345773
8714	7.81139098688988
9645	7.80013976965086
10272	7.79126842009861
2920	7.76907136189099
84986	7.76766952711845
5324	7.75117850952226
3119	7.74035369381215
23043	7.71264328996102
25791	7.70671140354239
2582	7.70421981224509
57477	7.67859531295611
113146	7.67609237943797
8091	7.67501709031783
8987	7.66439687056793
80164	7.63060035870516
23603	7.62235451415244
2185	7.61066868389474
5091	7.59051222130825
1043	7.56170918715266
57228	7.54948404584137
91683	7.5386826843838
2000	7.51176486985976
10903	7.5093556444668
89927	7.50696010308997
9064	7.48592575678875
128346	7.48018497328014
4804	7.46215813922301
9572	7.45455504940408
55220	7.44508882794548
861	7.43684337586664
9308	7.42108999242738
4023	7.41948720279595
84978	7.41705434702602
720	7.40795587982171
6590	7.40590787378621
1475	7.38961835429614
3371	7.37259501006325
23034	7.35780797345663
8692	7.35470872138738
57480	7.35386274514072
23474	7.34883960274671
7045	7.33923895002023
7040	7.33401162363701
116496	7.32254421666433
7087	7.30938892619616
80215	7.29991069712018
11237	7.29382335900458
8796	7.26536996558904
54625	7.25306485605815
1117	7.24951865009599
23467	7.2285806590365
83605	7.21619951885198
9796	7.20245625790986
3547	7.20029874720462
6324	7.184975981648
5010	7.18328283259963
29109	7.18198914004242
113730	7.16307630651078
1847	7.14793448633511
7039	7.10903774122197
401115	7.10567546811911
84634	7.10352459468602
9518	7.09812659725044
91523	7.08410378453996
131583	7.07380815811415
6494	7.06752572625584
54440	7.06609528804709
10551	7.06163784367987
9435	7.05474274693541
1474	7.0542740993657
79703	7.05263491724891
147138	7.04231072824699
994	7.02710350723216
123879	7.02340993291881
55332	7.01997617151439
3489	7.01616984576171
7074	7.00777347041661
257019	7.00163489218721
247	6.98842290785575
100131096	6.97484703027203
93273	6.97140785747172
389792	6.97056357352728
6319	6.96859231463391
57664	6.96321862571728
23362	6.96249594047166
54757	6.94262906730136
3898	6.94010354163717
6282	6.91942238924176
221935	6.88961377361008
471	6.87850068868851
57048	6.87758982081685
400793	6.87066691251961
7277	6.86515117078471
3684	6.86350319677395
2059	6.85506867658321
55765	6.854436180789
10962	6.83072369493896
25976	6.81907810018945
64420	6.81768629223445
80003	6.80914221539148
30851	6.80135493513481
9168	6.79756613466023
55215	6.78795576705569
58191	6.77569485300244
11230	6.76643719914132
825	6.76487412625602
100996492	6.76253415826635
1545	6.7518127111963
23625	6.73791022174468
10154	6.73136371334547
148170	6.71638865416343
116844	6.71245150654782
83541	6.70784671659852
53829	6.6922154564561
7069	6.68656493852265
134111	6.67118462085695
6357	6.66640217502421
114990	6.66198051946252
586	6.65688798042812
4277	6.64707846867094
5650	6.64380022531879
94240	6.64360315221718
388581	6.64118410286517
8794	6.6277203478685
84553	6.6211744524075
5959	6.60959221551947
7114	6.6072878785649
6402	6.60664544198163
10908	6.60242013174122
9448	6.56461286840273
3675	6.55771284955374
140576	6.5571483446338
375616	6.5544295196083
54210	6.55227396065511
55240	6.54004470896191
220	6.53840467429748
25902	6.53428613846798
10252	6.52874499207184
54756	6.52714900345566
8140	6.5250865934815
202374	6.52218710617298
7305	6.51299649740729
55509	6.50631527726897
51703	6.50550336819109
6692	6.5033764446158
5064	6.5000553764589
90407	6.49605647978867
8795	6.49260695031306
56999	6.47786449575173
5328	6.45219423894613
64744	6.44423228453066
3927	6.41906849387003
11075	6.41090344252781
145864	6.39383035723863
8869	6.38048834808478
9214	6.37917871889526
9846	6.37788264422145
26999	6.37606589527287
9734	6.37338216575788
3880	6.37099217236705
51278	6.36980056631825
4478	6.36895085628815
80328	6.36602586188326
639	6.36535162496736
874	6.34191153869135
81855	6.33728812188779
11135	6.3326939695612
1520	6.32561325647223
54910	6.32475998020917
118932	6.3226079845464
713	6.32021149148884
5476	6.30486810010492
770	6.29967870114419
945	6.28906805465378
7132	6.28618770485188
8612	6.28153903545219
81501	6.2809184446104
1436	6.27671249295112
151354	6.27519815808423
2014	6.26740398102934
8542	6.26270718529409
4237	6.2527090640141
146439	6.23980189184995
6509	6.22809352385735
3120	6.22146439431481
10287	6.22035080982346
643977	6.21889524125044
10170	6.21518790004478
3566	6.19569770746719
29951	6.18397596158393
348	6.17659427845636
8654	6.17445262932473
8270	6.17418841635253
55190	6.17014798521266
3918	6.16646635180766
24147	6.15077329768283
83442	6.14952774610933
51809	6.14772173594104
23031	6.14510741673761
3689	6.13848630079118
146429	6.13293323324705
55784	6.13198747236231
6510	6.12864328386963
54985	6.11847428100093
3937	6.11791503774584
1296	6.11651752611991
7130	6.11435956244831
83593	6.11371006076918
