Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,hsa03430,-0.626083440826486,-2.0896943863417303,0.0,0.007328342818460183,0.007,17/23,24.02%,hsa6117;hsa6118;hsa10714;hsa27030;hsa6119;hsa5395;hsa4436;hsa5983;hsa2956;hsa5981;hsa5985;hsa4292;hsa9156;hsa5982;hsa5984;hsa3978;hsa4437
prerank,hsa05033,0.5689312921984633,2.064749620599539,0.0,0.00580457916801032,0.005,25/34,33.06%,hsa1139;hsa2891;hsa2556;hsa2557;hsa57084;hsa2564;hsa773;hsa2559;hsa2569;hsa2558;hsa57030;hsa2570;hsa2905;hsa2568;hsa2567;hsa2890;hsa1137;hsa2903;hsa2554;hsa2563;hsa2555;hsa2561;hsa2904;hsa2892;hsa55879
prerank,hsa04080,0.38460770663061994,2.042129203652031,0.0,0.003386004514672686,0.006,187/306,39.21%,hsa5025;hsa5746;hsa2846;hsa1139;hsa727;hsa4828;hsa7349;hsa2859;hsa183;hsa10800;hsa6915;hsa9568;hsa2900;hsa3356;hsa10203;hsa5745;hsa6865;hsa1136;hsa4829;hsa7252;hsa2695;hsa3354;hsa5737;hsa1511;hsa3269;hsa2913;hsa2689;hsa5617;hsa2688;hsa2891;hsa886;hsa152;hsa154;hsa796;hsa2556;hsa4988;hsa2557;hsa6869;hsa57105;hsa4544;hsa5021;hsa2917;hsa9287;hsa3352;hsa2564;hsa5734;hsa1143;hsa2915;hsa7253;hsa6870;hsa1081;hsa3952;hsa1909;hsa5618;hsa10911;hsa2691;hsa1395;hsa6752;hsa59340;hsa2492;hsa2559;hsa3351;hsa2569;hsa2911;hsa148;hsa1129;hsa7434;hsa5028;hsa136;hsa3060;hsa2558;hsa8001;hsa1134;hsa185;hsa2862;hsa116;hsa1135;hsa55584;hsa2925;hsa4160;hsa1907;hsa2570;hsa4887;hsa2905;hsa9038;hsa4157;hsa2798;hsa9294;hsa5732;hsa3360;hsa7067;hsa2568;hsa4158;hsa6754;hsa5179;hsa4922;hsa2567;hsa1133;hsa2890;hsa4161;hsa797;hsa3357;hsa2922;hsa6866;hsa5032;hsa22953;hsa1137;hsa23566;hsa3827;hsa1140;hsa9340;hsa624;hsa2151;hsa2741;hsa2903;hsa2554;hsa4889;hsa7442;hsa6863;hsa3350;hsa2690;hsa7200;hsa2918;hsa799;hsa5173;hsa7068;hsa2563;hsa2555;hsa2359;hsa2561;hsa1815;hsa719;hsa146;hsa3358;hsa552;hsa4142;hsa4852;hsa2899;hsa6755;hsa1443;hsa5697;hsa1812;hsa2147;hsa1269;hsa2641;hsa2904;hsa3973;hsa1442;hsa2740;hsa3362;hsa186;hsa2892;hsa140;hsa4923;hsa55879;hsa51083;hsa1910;hsa2847;hsa8620;hsa5733;hsa5741;hsa5367;hsa5023;hsa1142;hsa5027;hsa3953;hsa2742;hsa1814;hsa2796;hsa1268;hsa10022;hsa1813;hsa2692;hsa2898;hsa9248;hsa1906;hsa2912;hsa7201;hsa2902;hsa2914;hsa3375;hsa3274;hsa153;hsa5030;hsa4543;hsa4886;hsa5731
prerank,hsa04742,0.49778619996092643,2.0186092650101553,0.0,0.00419219606578523,0.012,37/61,28.15%,hsa50838;hsa9568;hsa50839;hsa5136;hsa51764;hsa3354;hsa6340;hsa50833;hsa50832;hsa2556;hsa954;hsa2557;hsa50836;hsa3352;hsa50837;hsa773;hsa9177;hsa2559;hsa3351;hsa2911;hsa23236;hsa5028;hsa50840;hsa2558;hsa50835;hsa114;hsa5137;hsa22953;hsa6338;hsa5330;hsa6326;hsa2554;hsa3350;hsa2784;hsa50831;hsa2555;hsa5568
prerank,hsa04658,-0.44308588342272404,-2.0122362923150114,0.0,0.00942215505230595,0.018,44/85,24.73%,hsa2625;hsa6777;hsa6775;hsa9794;hsa5588;hsa4853;hsa3595;hsa5594;hsa3716;hsa6772;hsa1432;hsa3560;hsa7535;hsa4851;hsa3566;hsa3932;hsa864;hsa919;hsa5530;hsa30009;hsa3115;hsa3714;hsa2353;hsa917;hsa3126;hsa3551;hsa4772;hsa5603;hsa27040;hsa3109;hsa7297;hsa3112;hsa4790;hsa3460;hsa3113;hsa8517;hsa5595;hsa3717;hsa3122;hsa3117;hsa916;hsa5532;hsa6776;hsa3119
prerank,hsa03420,-0.49700193898112804,-2.008605808695258,0.0,0.0062814367015373,0.018,27/43,27.80%,hsa6117;hsa6118;hsa7508;hsa10714;hsa5427;hsa6119;hsa4331;hsa2966;hsa5983;hsa2073;hsa5981;hsa2968;hsa8450;hsa5985;hsa9978;hsa2071;hsa2965;hsa5982;hsa404672;hsa5984;hsa3978;hsa5887;hsa8451;hsa7507;hsa902;hsa5111;hsa1642
prerank,hsa04612,-0.4305166996523549,-1.9588852663353282,0.0,0.00968388158153667,0.035,41/74,27.85%,hsa5720;hsa4802;hsa5641;hsa6890;hsa3822;hsa3823;hsa926;hsa3133;hsa3134;hsa1385;hsa5993;hsa3824;hsa4801;hsa5994;hsa4800;hsa3310;hsa925;hsa3115;hsa3303;hsa3135;hsa3305;hsa3126;hsa8302;hsa3109;hsa3112;hsa3105;hsa10197;hsa3113;hsa3811;hsa3812;hsa3107;hsa3106;hsa3122;hsa3117;hsa3804;hsa3119;hsa3108;hsa3803;hsa3123;hsa3127;hsa115653
prerank,hsa04110,-0.40587617194697484,-1.958065138358075,0.0,0.0077471052652293365,0.035,62/115,27.96%,hsa1027;hsa8454;hsa4089;hsa4999;hsa8555;hsa23595;hsa5001;hsa8317;hsa4609;hsa8697;hsa994;hsa10274;hsa1875;hsa5000;hsa29882;hsa996;hsa7027;hsa5934;hsa9184;hsa7465;hsa990;hsa8379;hsa10744;hsa6502;hsa1028;hsa4172;hsa9978;hsa891;hsa898;hsa983;hsa10735;hsa10912;hsa991;hsa894;hsa472;hsa890;hsa4998;hsa9133;hsa1870;hsa8881;hsa993;hsa4176;hsa1874;hsa7529;hsa9232;hsa4171;hsa701;hsa7157;hsa64682;hsa4173;hsa545;hsa9088;hsa4175;hsa5885;hsa902;hsa1111;hsa8243;hsa995;hsa1030;hsa23594;hsa5111;hsa5591
prerank,hsa05340,-0.5077796438804537,-1.8966559531336584,0.0,0.011166998580510755,0.059,19/34,21.70%,hsa973;hsa930;hsa3575;hsa3543;hsa6890;hsa7535;hsa926;hsa3932;hsa29760;hsa5993;hsa7374;hsa5994;hsa925;hsa29851;hsa5896;hsa958;hsa5788;hsa8517;hsa959
prerank,hsa05332,-0.484749979807054,-1.8732743478389864,0.0,0.013759337536700752,0.085,28/39,27.85%,hsa940;hsa3002;hsa3133;hsa3134;hsa3824;hsa3553;hsa355;hsa3115;hsa5551;hsa3135;hsa3126;hsa3109;hsa3112;hsa3105;hsa3113;hsa3811;hsa3812;hsa3107;hsa3106;hsa3122;hsa3117;hsa3804;hsa3119;hsa3108;hsa3803;hsa3123;hsa3127;hsa115653
