Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,hsa03010,-0.5528932491689239,-2.531414321816333,0.0,0.0,0.0,85/129,28.81%,hsa10573;hsa51121;hsa51065;hsa64981;hsa6208;hsa55173;hsa64979;hsa65008;hsa219927;hsa6206;hsa140801;hsa6158;hsa6202;hsa6210;hsa6166;hsa6204;hsa6189;hsa9801;hsa9553;hsa6183;hsa6133;hsa64983;hsa6201;hsa6175;hsa11222;hsa6217;hsa6222;hsa29093;hsa6194;hsa6207;hsa23521;hsa64928;hsa6193;hsa6152;hsa6188;hsa124995;hsa6218;hsa6130;hsa6129;hsa6142;hsa55052;hsa65003;hsa51081;hsa6230;hsa6224;hsa3921;hsa6159;hsa28998;hsa6161;hsa11224;hsa29088;hsa6122;hsa6137;hsa6138;hsa55168;hsa2197;hsa6203;hsa51116;hsa64968;hsa6228;hsa6171;hsa54948;hsa64960;hsa4736;hsa51187;hsa6135;hsa79590;hsa6146;hsa6143;hsa6128;hsa6164;hsa29074;hsa51069;hsa9045;hsa6141;hsa51373;hsa6191;hsa7311;hsa51318;hsa6187;hsa6132;hsa51264;hsa6182;hsa6155;hsa6227
prerank,hsa04612,-0.5260235402990368,-2.211994975619021,0.0,0.0,0.0,36/74,18.46%,hsa3303;hsa3805;hsa3107;hsa3312;hsa3122;hsa6890;hsa925;hsa3804;hsa3304;hsa972;hsa3108;hsa5721;hsa3105;hsa3808;hsa2923;hsa3109;hsa3106;hsa3135;hsa3115;hsa3810;hsa3117;hsa3309;hsa3458;hsa8302;hsa3803;hsa3113;hsa3320;hsa3119;hsa5993;hsa3134;hsa3326;hsa6891;hsa3806;hsa811;hsa1520;hsa3824
prerank,hsa03050,-0.5500136348338143,-2.0801057365315625,0.0,0.0008986137975499677,0.002,34/45,32.07%,hsa5690;hsa9861;hsa5721;hsa5692;hsa5702;hsa5708;hsa5704;hsa5714;hsa5691;hsa51371;hsa3458;hsa5693;hsa5696;hsa5688;hsa5698;hsa5687;hsa5705;hsa5706;hsa5707;hsa10213;hsa5682;hsa5683;hsa5700;hsa5709;hsa23198;hsa5710;hsa5699;hsa5686;hsa5717;hsa5701;hsa5715;hsa11047;hsa5713;hsa5720
prerank,hsa04141,-0.42820267545538854,-2.0500617651559025,0.0,0.0013479206963249515,0.004,85/169,30.22%,hsa8454;hsa3303;hsa7466;hsa22824;hsa27102;hsa3312;hsa7321;hsa3337;hsa9978;hsa84447;hsa51619;hsa3304;hsa3301;hsa10294;hsa10808;hsa6500;hsa79748;hsa2923;hsa29978;hsa29979;hsa55432;hsa7184;hsa10130;hsa8720;hsa26270;hsa3309;hsa6748;hsa9632;hsa1650;hsa3320;hsa29927;hsa6400;hsa10484;hsa1603;hsa51128;hsa91445;hsa1410;hsa581;hsa2081;hsa133022;hsa3326;hsa7993;hsa55829;hsa10905;hsa578;hsa85479;hsa811;hsa4121;hsa6184;hsa22872;hsa55757;hsa7326;hsa10802;hsa80331;hsa9451;hsa55666;hsa23193;hsa50613;hsa51726;hsa7415;hsa64374;hsa4287;hsa6396;hsa10483;hsa10961;hsa64215;hsa6746;hsa56886;hsa3306;hsa10134;hsa10427;hsa821;hsa55968;hsa6185;hsa80267;hsa10525;hsa3305;hsa7991;hsa10273;hsa7494;hsa6048;hsa23190;hsa6745;hsa79139;hsa5589
prerank,hsa05330,-0.5633161582993669,-2.0320628821617346,0.0,0.0010783365570599614,0.004,15/35,13.83%,hsa3107;hsa3122;hsa3108;hsa3105;hsa3109;hsa3106;hsa3586;hsa3135;hsa3115;hsa3117;hsa3458;hsa3113;hsa3002;hsa3119;hsa3134
prerank,hsa03020,-0.5812976642024293,-2.0132394148561605,0.0,0.0017972275950999355,0.007,22/30,30.57%,hsa11128;hsa51082;hsa84172;hsa5432;hsa30834;hsa5440;hsa10622;hsa5436;hsa5439;hsa5438;hsa51728;hsa64425;hsa661;hsa171568;hsa55718;hsa25885;hsa5441;hsa10623;hsa5434;hsa55703;hsa9533;hsa84265
prerank,hsa04145,-0.4272541832118289,-2.012181220222969,0.0,0.0015404807957999447,0.007,58/144,21.28%,hsa51382;hsa3693;hsa10333;hsa3107;hsa3916;hsa3122;hsa6890;hsa7037;hsa51807;hsa9550;hsa3108;hsa1536;hsa3105;hsa8992;hsa84617;hsa527;hsa3109;hsa3106;hsa3135;hsa537;hsa4074;hsa3115;hsa4688;hsa23673;hsa7879;hsa3117;hsa533;hsa653509;hsa5879;hsa526;hsa245972;hsa535;hsa60;hsa51143;hsa3920;hsa3113;hsa245973;hsa29927;hsa3119;hsa10381;hsa3134;hsa79861;hsa718;hsa6891;hsa529;hsa3689;hsa523;hsa811;hsa51606;hsa78989;hsa7097;hsa1520;hsa71;hsa3678;hsa9296;hsa3133;hsa8417;hsa653361
prerank,hsa05014,-0.38019775230264236,-1.989269156800265,0.0,0.0018533909574468086,0.01,141/349,23.64%,hsa5690;hsa9861;hsa91181;hsa9167;hsa516;hsa201625;hsa1337;hsa9776;hsa598;hsa4706;hsa27089;hsa25978;hsa55967;hsa51807;hsa6392;hsa4704;hsa517;hsa4694;hsa4701;hsa84617;hsa637;hsa6311;hsa7416;hsa127602;hsa11345;hsa8632;hsa5534;hsa29978;hsa81929;hsa1351;hsa29979;hsa5692;hsa9542;hsa5702;hsa4731;hsa506;hsa515;hsa4708;hsa11337;hsa5708;hsa539;hsa64446;hsa5704;hsa9631;hsa5714;hsa5691;hsa3309;hsa9782;hsa1329;hsa10718;hsa4741;hsa53371;hsa522;hsa4715;hsa7157;hsa90550;hsa1537;hsa10133;hsa5879;hsa29796;hsa6391;hsa4711;hsa5693;hsa9217;hsa60;hsa4697;hsa170712;hsa4686;hsa7175;hsa10975;hsa4726;hsa5688;hsa10126;hsa9973;hsa5217;hsa310;hsa10121;hsa30849;hsa29107;hsa10381;hsa79861;hsa10671;hsa84516;hsa493869;hsa83544;hsa11258;hsa581;hsa1350;hsa5687;hsa2081;hsa348995;hsa6390;hsa4928;hsa4702;hsa518;hsa3799;hsa4695;hsa5216;hsa126328;hsa80208;hsa4927;hsa10010;hsa51079;hsa2876;hsa5705;hsa5706;hsa7386;hsa5530;hsa56001;hsa5707;hsa10540;hsa140775;hsa10213;hsa54539;hsa5682;hsa23279;hsa5683;hsa23435;hsa71;hsa9451;hsa1340;hsa50613;hsa1327;hsa2877;hsa60673;hsa7415;hsa55102;hsa7384;hsa5700;hsa4722;hsa6396;hsa9688;hsa7124;hsa29982;hsa4842;hsa57679;hsa1347;hsa4713;hsa4725;hsa7278;hsa5709
prerank,hsa05320,-0.4919856262613906,-1.923237503404514,0.0,0.004493068987749839,0.028,26/50,26.90%,hsa3442;hsa3107;hsa3122;hsa3108;hsa3105;hsa3444;hsa3109;hsa3106;hsa3586;hsa3448;hsa3135;hsa3115;hsa3117;hsa3113;hsa3002;hsa3119;hsa3134;hsa3441;hsa3451;hsa3133;hsa5551;hsa1081;hsa355;hsa1493;hsa3440;hsa3446
prerank,hsa05169,-0.3898186415016609,-1.9222313888275067,0.0,0.0040437620889748555,0.028,64/198,19.25%,hsa3442;hsa9861;hsa960;hsa894;hsa5293;hsa6774;hsa3107;hsa3383;hsa3122;hsa1647;hsa6890;hsa1026;hsa953;hsa3108;hsa3105;hsa3444;hsa7128;hsa637;hsa2923;hsa3109;hsa3516;hsa3106;hsa3448;hsa5702;hsa695;hsa3135;hsa8737;hsa4193;hsa965;hsa5708;hsa5290;hsa4616;hsa3115;hsa5704;hsa5714;hsa5291;hsa3117;hsa7157;hsa5879;hsa11317;hsa6772;hsa3113;hsa3119;hsa3134;hsa581;hsa4794;hsa4734;hsa3441;hsa6891;hsa896;hsa1147;hsa578;hsa811;hsa3451;hsa5705;hsa5706;hsa3627;hsa5707;hsa4067;hsa7097;hsa7187;hsa10213;hsa3569;hsa956
