Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,hsa05322,0.6564798347949669,2.9750514362109195,0.0,0.0,0.0,48/113,10.38%,hsa8337;hsa8341;hsa8343;hsa8355;hsa8336;hsa8345;hsa8361;hsa3012;hsa8346;hsa8351;hsa8349;hsa3017;hsa8350;hsa8364;hsa8362;hsa3018;hsa8354;hsa8344;hsa8339;hsa3013;hsa8347;hsa8348;hsa8331;hsa8367;hsa8360;hsa8363;hsa54145;hsa85236;hsa6628;hsa8332;hsa8290;hsa8366;hsa712;hsa6634;hsa3021;hsa3458;hsa6737;hsa9555;hsa3014;hsa8330;hsa729;hsa8335;hsa8342;hsa3115;hsa8365;hsa3117;hsa81;hsa8968
prerank,hsa05034,0.5415581721954333,2.633622788578638,0.0,0.0,0.0,48/169,7.69%,hsa8337;hsa8341;hsa2354;hsa8343;hsa8355;hsa8336;hsa8345;hsa8361;hsa3012;hsa8346;hsa8351;hsa8349;hsa3017;hsa8350;hsa8364;hsa8362;hsa3018;hsa8354;hsa8344;hsa8339;hsa3013;hsa8347;hsa8348;hsa8331;hsa3845;hsa2782;hsa8367;hsa8360;hsa8363;hsa54145;hsa2793;hsa2773;hsa85236;hsa8332;hsa8290;hsa8366;hsa3021;hsa9555;hsa808;hsa3014;hsa6655;hsa54331;hsa8330;hsa51564;hsa3066;hsa8335;hsa1388;hsa8342
prerank,hsa04613,0.5293898130168503,2.5607791294975306,0.0,0.0,0.0,47/170,7.69%,hsa8337;hsa8341;hsa8343;hsa8355;hsa8336;hsa8345;hsa8361;hsa3012;hsa8346;hsa8351;hsa8349;hsa3017;hsa8350;hsa8364;hsa8362;hsa3018;hsa8354;hsa8344;hsa8339;hsa3013;hsa8347;hsa8348;hsa8331;hsa8367;hsa8360;hsa8363;hsa54145;hsa292;hsa85236;hsa8332;hsa8290;hsa8366;hsa1182;hsa3021;hsa9555;hsa5295;hsa3014;hsa1184;hsa7419;hsa7416;hsa8330;hsa51564;hsa3146;hsa3066;hsa8335;hsa834;hsa8342
prerank,hsa05203,0.5120498049458948,2.5526900760199456,0.0,0.0,0.0,63/194,10.30%,hsa8341;hsa3725;hsa8343;hsa8345;hsa8361;hsa8346;hsa8349;hsa3017;hsa1021;hsa6672;hsa7531;hsa8364;hsa8362;hsa3018;hsa8344;hsa8339;hsa5366;hsa8347;hsa8348;hsa23352;hsa1029;hsa1654;hsa3845;hsa8367;hsa1234;hsa8360;hsa2033;hsa8363;hsa54145;hsa5925;hsa85236;hsa1111;hsa7533;hsa8366;hsa983;hsa1108;hsa894;hsa991;hsa2968;hsa6776;hsa5295;hsa7534;hsa7419;hsa5423;hsa51564;hsa8850;hsa2967;hsa3190;hsa8517;hsa3066;hsa387;hsa6502;hsa1388;hsa8342;hsa1642;hsa5966;hsa6774;hsa8365;hsa1386;hsa81;hsa9134;hsa1233;hsa5610
prerank,hsa05168,-0.4902790510801313,-2.4606782357152683,0.0,0.0,0.0,167/463,13.84%,hsa26149;hsa7559;hsa63934;hsa3551;hsa7556;hsa284390;hsa25799;hsa10172;hsa79744;hsa199704;hsa126017;hsa163049;hsa147837;hsa79891;hsa163255;hsa57677;hsa9668;hsa55552;hsa80095;hsa57343;hsa115509;hsa5452;hsa7561;hsa65243;hsa126231;hsa7637;hsa342909;hsa146434;hsa55900;hsa57541;hsa390927;hsa5293;hsa22835;hsa101060200;hsa345462;hsa7571;hsa59348;hsa148103;hsa84874;hsa7187;hsa84775;hsa90594;hsa55659;hsa7539;hsa581;hsa10929;hsa57711;hsa207;hsa339327;hsa84527;hsa169270;hsa163051;hsa284323;hsa90321;hsa80110;hsa3111;hsa79088;hsa7565;hsa7644;hsa126295;hsa390980;hsa51710;hsa284406;hsa7768;hsa284307;hsa80818;hsa5818;hsa147660;hsa10838;hsa136051;hsa57506;hsa90075;hsa6940;hsa7694;hsa3593;hsa147923;hsa126068;hsa10795;hsa22869;hsa147929;hsa163050;hsa57547;hsa7594;hsa5290;hsa388566;hsa56242;hsa26152;hsa286075;hsa163131;hsa7691;hsa7569;hsa7770;hsa346171;hsa57335;hsa83744;hsa6430;hsa90592;hsa94039;hsa125893;hsa79818;hsa728927;hsa58492;hsa1967;hsa730051;hsa162239;hsa84765;hsa27153;hsa727;hsa58500;hsa26974;hsa353355;hsa7587;hsa6347;hsa7582;hsa84911;hsa55422;hsa7638;hsa7988;hsa201514;hsa7748;hsa10780;hsa57786;hsa84924;hsa7766;hsa389114;hsa54925;hsa10520;hsa284370;hsa148254;hsa7553;hsa127396;hsa3112;hsa7710;hsa7297;hsa170959;hsa79788;hsa162993;hsa7730;hsa91120;hsa51276;hsa7581;hsa7733;hsa342908;hsa7699;hsa440515;hsa8717;hsa7639;hsa146540;hsa7673;hsa3109;hsa7549;hsa3448;hsa54753;hsa3133;hsa3455;hsa7596;hsa7562;hsa162972;hsa5500;hsa342926;hsa162963;hsa140612;hsa7700;hsa80264;hsa8890;hsa7771;hsa92595
prerank,hsa04110,0.45968791828375094,2.1436090927198386,0.0,0.0016977320958298176,0.006,60/123,21.24%,hsa1021;hsa7531;hsa7465;hsa1029;hsa902;hsa1871;hsa2033;hsa5925;hsa5001;hsa995;hsa1111;hsa5111;hsa9126;hsa7533;hsa699;hsa983;hsa894;hsa4171;hsa991;hsa9232;hsa7272;hsa8556;hsa7534;hsa9133;hsa5885;hsa8318;hsa993;hsa4085;hsa10926;hsa990;hsa4173;hsa3066;hsa6502;hsa9700;hsa7042;hsa1869;hsa9134;hsa4088;hsa4998;hsa890;hsa7043;hsa4176;hsa8900;hsa4616;hsa701;hsa1026;hsa6500;hsa891;hsa7157;hsa1031;hsa8555;hsa9978;hsa10912;hsa4172;hsa10971;hsa4193;hsa7027;hsa10735;hsa1870;hsa9088
prerank,hsa03030,0.5297566140343043,1.9145744277771335,0.0,0.011082417847777977,0.042,16/36,19.03%,hsa5427;hsa5111;hsa5985;hsa4171;hsa1763;hsa6118;hsa5422;hsa4173;hsa79621;hsa5558;hsa29935;hsa6119;hsa4176;hsa6742;hsa2237;hsa4172
prerank,hsa03420,0.45058983535324737,1.6804168239996897,0.0,0.09418370912579704,0.352,13/44,11.67%,hsa902;hsa5887;hsa5427;hsa5111;hsa5985;hsa2968;hsa6118;hsa8451;hsa2967;hsa1642;hsa29935;hsa6119;hsa7508
prerank,hsa05130,0.33210156036293864,1.6447267863577562,0.0,0.11088312750888497,0.429,61/189,19.98%,hsa3725;hsa2353;hsa4646;hsa7280;hsa4644;hsa10381;hsa54205;hsa81873;hsa9266;hsa84617;hsa7846;hsa4690;hsa2149;hsa7456;hsa2597;hsa10382;hsa8797;hsa55930;hsa23191;hsa355;hsa8517;hsa51208;hsa10094;hsa4691;hsa7278;hsa387;hsa6188;hsa7430;hsa834;hsa84790;hsa2534;hsa8936;hsa8976;hsa4628;hsa10376;hsa3606;hsa4640;hsa375;hsa7122;hsa10096;hsa60;hsa10093;hsa51807;hsa10686;hsa9632;hsa3688;hsa10097;hsa9475;hsa5781;hsa147179;hsa841;hsa9076;hsa23118;hsa55845;hsa5970;hsa7100;hsa7186;hsa5063;hsa382;hsa837;hsa257397
prerank,hsa05211,0.3871283497640725,1.6309885026828161,0.01020408163265306,0.11003819139637708,0.458,27/68,18.25%,hsa3725;hsa3845;hsa2033;hsa57144;hsa5295;hsa6655;hsa7039;hsa5546;hsa7042;hsa4233;hsa6654;hsa3082;hsa56924;hsa8453;hsa5906;hsa7043;hsa1026;hsa673;hsa4893;hsa5781;hsa6921;hsa54583;hsa405;hsa2113;hsa208;hsa9978;hsa5291
