Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,hsa04110,0.48459301135635,2.3070907927796664,0.0,0.0,0.0,33/123,5.81%,hsa9700;hsa23594;hsa2810;hsa701;hsa4171;hsa8317;hsa699;hsa7272;hsa9133;hsa990;hsa898;hsa9232;hsa8318;hsa890;hsa1029;hsa891;hsa993;hsa4173;hsa51434;hsa991;hsa983;hsa995;hsa4176;hsa4175;hsa4174;hsa85417;hsa1869;hsa7027;hsa7532;hsa9088;hsa1111;hsa595;hsa1870
prerank,hsa00830,-0.544628232779646,-2.0633034592935955,0.0,0.0020953378732320588,0.002,13/57,5.66%,hsa8854;hsa316;hsa126;hsa125;hsa128;hsa1577;hsa8630;hsa216;hsa220;hsa8228;hsa1549;hsa100861540;hsa130
prerank,hsa00071,-0.5643245595089498,-2.0242950785856006,0.0,0.0026191723415400735,0.005,21/43,19.14%,hsa126;hsa125;hsa128;hsa10455;hsa33;hsa10449;hsa130;hsa34;hsa2180;hsa224;hsa36;hsa2182;hsa2181;hsa113612;hsa223;hsa124;hsa51;hsa501;hsa217;hsa1376;hsa1374
prerank,hsa05219,0.5173129053817198,1.9537494138547862,0.0,0.011150113565971504,0.022,17/41,17.49%,hsa7422;hsa1029;hsa1890;hsa1869;hsa4312;hsa595;hsa1870;hsa7057;hsa999;hsa3845;hsa23604;hsa2064;hsa7380;hsa1871;hsa4893;hsa2261;hsa7157
prerank,hsa04710,-0.574110331072105,-1.8901311848950548,0.003745318352059925,0.01746114894360049,0.047,17/30,20.12%,hsa9575;hsa6095;hsa8863;hsa5563;hsa6500;hsa6096;hsa8454;hsa406;hsa5571;hsa26224;hsa1407;hsa8864;hsa23291;hsa9572;hsa1385;hsa5562;hsa6097
prerank,hsa00982,-0.4902641148234837,-1.860698056086557,0.0017094017094017094,0.020167627029858567,0.074,15/59,8.54%,hsa316;hsa126;hsa125;hsa2947;hsa128;hsa1577;hsa4128;hsa4129;hsa9446;hsa1549;hsa2941;hsa130;hsa4257;hsa2329;hsa27306
prerank,hsa04140,-0.4192717787725106,-1.838576895810961,0.0,0.02221058145625982,0.102,47/136,16.37%,hsa51100;hsa11345;hsa9706;hsa5567;hsa338382;hsa55255;hsa5289;hsa10000;hsa29982;hsa1612;hsa203228;hsa2081;hsa3476;hsa5515;hsa5563;hsa22863;hsa596;hsa9474;hsa10670;hsa55102;hsa6885;hsa8837;hsa5602;hsa8471;hsa5601;hsa22800;hsa5290;hsa9140;hsa11337;hsa3920;hsa1514;hsa84938;hsa3667;hsa29110;hsa83452;hsa8678;hsa23710;hsa7189;hsa8897;hsa3708;hsa9342;hsa5516;hsa64422;hsa6198;hsa10325;hsa572;hsa55578
prerank,hsa03460,0.45885611428536127,1.8190733228116789,0.0,0.03716704521990502,0.106,22/51,16.97%,hsa116028;hsa641;hsa2189;hsa2175;hsa2177;hsa2178;hsa80010;hsa197342;hsa55215;hsa146956;hsa84126;hsa5888;hsa79008;hsa672;hsa29089;hsa2187;hsa84464;hsa9894;hsa2176;hsa3280;hsa80233;hsa201254
prerank,hsa03060,-0.5804317690841339,-1.7991474492150683,0.0054446460980036296,0.03335079448227693,0.167,16/23,24.77%,hsa7095;hsa11231;hsa6726;hsa5018;hsa6730;hsa9789;hsa23478;hsa3309;hsa6727;hsa6731;hsa28972;hsa6729;hsa83943;hsa6734;hsa23480;hsa90701
prerank,hsa05340,0.4885620230831135,1.77994945338023,0.002257336343115124,0.04065145570927111,0.155,15/36,17.20%,hsa7374;hsa100;hsa29851;hsa958;hsa7535;hsa6891;hsa84876;hsa3718;hsa8625;hsa973;hsa920;hsa5993;hsa3575;hsa4261;hsa6890
prerank,hsa04610,-0.4328585173581906,-1.7572817989167433,0.0,0.04460076330165382,0.239,29/84,22.17%,hsa5627;hsa3426;hsa10544;hsa7035;hsa2266;hsa722;hsa3075;hsa3078;hsa7056;hsa718;hsa966;hsa623;hsa727;hsa716;hsa730;hsa3080;hsa1675;hsa2153;hsa715;hsa729;hsa2152;hsa720;hsa5055;hsa11326;hsa725;hsa710;hsa3053;hsa2162;hsa719
prerank,hsa04512,0.3946177414061747,1.7406415114730927,0.0,0.047759653107577946,0.216,25/88,10.70%,hsa3915;hsa1284;hsa3161;hsa1282;hsa1293;hsa1605;hsa3679;hsa1277;hsa1297;hsa1298;hsa7143;hsa3339;hsa6382;hsa3911;hsa3690;hsa7057;hsa3381;hsa7450;hsa1278;hsa3678;hsa3674;hsa8515;hsa1101;hsa2335;hsa1299
prerank,hsa04330,0.4286593075480627,1.7189925648809676,0.0,0.05249845137311584,0.275,27/58,22.33%,hsa4854;hsa151636;hsa3714;hsa1856;hsa4855;hsa23493;hsa3955;hsa84441;hsa26508;hsa4851;hsa1855;hsa1857;hsa1488;hsa3065;hsa3280;hsa2648;hsa196403;hsa7090;hsa6868;hsa51107;hsa182;hsa79816;hsa23462;hsa23220;hsa4242;hsa1840;hsa342371
prerank,hsa05204,-0.4379450427130163,-1.717855299539069,0.0017421602787456446,0.05880041906757465,0.334,22/72,17.81%,hsa126;hsa125;hsa2947;hsa1646;hsa128;hsa1577;hsa9446;hsa1549;hsa2941;hsa100861540;hsa130;hsa4257;hsa56267;hsa27306;hsa9;hsa3290;hsa2949;hsa124;hsa1551;hsa1576;hsa2052;hsa2940
prerank,hsa04974,0.3761675876694793,1.7001249013453859,0.0025575447570332483,0.05468865225214595,0.32,27/98,13.14%,hsa5645;hsa1284;hsa1282;hsa1293;hsa1277;hsa1297;hsa1298;hsa80781;hsa1504;hsa1305;hsa1294;hsa91522;hsa1289;hsa1358;hsa5644;hsa1302;hsa1278;hsa59272;hsa5646;hsa1306;hsa6543;hsa169044;hsa1299;hsa340024;hsa643834;hsa6510;hsa6564
prerank,hsa00620,-0.467796466290446,-1.6959198759308616,0.00338409475465313,0.06507188172981782,0.389,18/47,18.49%,hsa126;hsa125;hsa128;hsa4190;hsa4199;hsa130;hsa5162;hsa224;hsa1738;hsa223;hsa3945;hsa2739;hsa2271;hsa4200;hsa124;hsa501;hsa5105;hsa217
prerank,hsa05134,-0.4444711125060544,-1.6797746258160318,0.0070052539404553416,0.06757464641173389,0.431,17/57,16.90%,hsa4790;hsa3606;hsa3312;hsa834;hsa1915;hsa1195;hsa10767;hsa718;hsa3306;hsa7097;hsa54205;hsa3305;hsa57396;hsa1937;hsa4671;hsa3303;hsa23786
prerank,hsa05168,-0.3321199774843164,-1.6671727139430308,0.0,0.0700985761226725,0.469,131/463,19.01%,hsa4790;hsa7673;hsa163255;hsa355;hsa3459;hsa7771;hsa7559;hsa79088;hsa84527;hsa29915;hsa284370;hsa7582;hsa7596;hsa718;hsa219749;hsa146540;hsa10000;hsa10520;hsa3122;hsa90321;hsa7743;hsa7699;hsa26149;hsa6041;hsa26974;hsa79891;hsa342908;hsa10795;hsa10780;hsa90075;hsa5199;hsa55786;hsa148254;hsa390980;hsa727;hsa7097;hsa146434;hsa121274;hsa140612;hsa3716;hsa284406;hsa596;hsa90317;hsa7637;hsa6885;hsa126068;hsa284306;hsa126231;hsa163131;hsa162993;hsa284323;hsa57711;hsa7770;hsa51276;hsa6672;hsa163049;hsa147923;hsa55713;hsa7767;hsa567;hsa1967;hsa57786;hsa55900;hsa339327;hsa7768;hsa5290;hsa7733;hsa54205;hsa57573;hsa1147;hsa7098;hsa29110;hsa345462;hsa6428;hsa284349;hsa7567;hsa79862;hsa80264;hsa7773;hsa7565;hsa6432;hsa5501;hsa3717;hsa7189;hsa84671;hsa57693;hsa146198;hsa9534;hsa7554;hsa93134;hsa115509;hsa3455;hsa7587;hsa330;hsa10172;hsa55552;hsa10929;hsa7638;hsa7769;hsa170959;hsa147929;hsa342909;hsa7556;hsa1616;hsa7644;hsa389114;hsa163081;hsa7571;hsa284390;hsa9310;hsa7568;hsa572;hsa356;hsa6940;hsa27102;hsa25888;hsa329;hsa169270;hsa3454;hsa57547;hsa7752;hsa342926;hsa84924;hsa126375;hsa7561;hsa282890;hsa30832;hsa148266;hsa57335;hsa339559;hsa57541
prerank,hsa00190,0.346148807723374,1.6350298206422407,0.0,0.08374199876109849,0.488,28/126,10.31%,hsa27089;hsa1347;hsa521;hsa4726;hsa1329;hsa516;hsa537;hsa533;hsa54539;hsa4541;hsa10312;hsa1340;hsa9551;hsa155066;hsa9296;hsa4709;hsa341947;hsa4696;hsa1337;hsa4723;hsa4728;hsa4704;hsa1351;hsa6391;hsa10476;hsa126328;hsa4701;hsa525
prerank,hsa00350,-0.4668336849933412,-1.6255304030343336,0.013675213675213675,0.09734590536057273,0.615,7/36,5.66%,hsa316;hsa126;hsa125;hsa128;hsa4128;hsa4129;hsa130
prerank,hsa03420,-0.44678978287554627,-1.6225215009098797,0.005128205128205128,0.0934843051134303,0.624,24/44,24.49%,hsa7507;hsa1022;hsa5981;hsa2073;hsa6118;hsa1069;hsa902;hsa6117;hsa7508;hsa4331;hsa2966;hsa2965;hsa8450;hsa404672;hsa5887;hsa2071;hsa29935;hsa5425;hsa1161;hsa54107;hsa2072;hsa5982;hsa1643;hsa8451
prerank,hsa04340,-0.42473202741766575,-1.6194307442697229,0.00684931506849315,0.0893511935942528,0.629,21/54,23.22%,hsa64399;hsa84455;hsa4036;hsa5567;hsa8452;hsa894;hsa339745;hsa596;hsa8405;hsa2619;hsa84976;hsa8454;hsa23291;hsa11127;hsa50937;hsa57758;hsa23288;hsa8643;hsa2932;hsa57467;hsa1452
prerank,hsa00980,-0.4187661724948597,-1.606400147880673,0.015734265734265736,0.09415051510389383,0.667,20/64,17.81%,hsa126;hsa125;hsa2947;hsa128;hsa1577;hsa9446;hsa1549;hsa2941;hsa874;hsa130;hsa4257;hsa27306;hsa1645;hsa3290;hsa2949;hsa22977;hsa124;hsa1576;hsa2052;hsa2940
prerank,hsa04137,-0.4142365792017015,-1.6030377242504288,0.005208333333333333,0.09121267679413306,0.674,25/66,16.90%,hsa11345;hsa665;hsa338382;hsa9958;hsa4077;hsa10241;hsa9101;hsa8887;hsa64786;hsa10133;hsa9474;hsa5602;hsa5601;hsa22800;hsa11337;hsa55288;hsa29110;hsa7314;hsa8678;hsa23710;hsa139341;hsa10370;hsa84749;hsa1459;hsa23786
prerank,hsa04350,-0.38773388426360067,-1.5969478065644596,0.006578947368421052,0.09139370782362186,0.694,27/91,15.68%,hsa650;hsa25805;hsa1634;hsa269;hsa3399;hsa652;hsa9765;hsa4093;hsa5515;hsa2200;hsa659;hsa7042;hsa6500;hsa90;hsa657;hsa8454;hsa3398;hsa3400;hsa4090;hsa4092;hsa4089;hsa387;hsa7046;hsa4087;hsa5516;hsa4609;hsa6198
prerank,hsa00051,0.46523019100291996,1.5940011628581514,0.02102803738317757,0.10706173859178196,0.622,13/33,17.37%,hsa5214;hsa7167;hsa6652;hsa3098;hsa5210;hsa7264;hsa5209;hsa229;hsa3099;hsa226;hsa29926;hsa29925;hsa80201
prerank,hsa00600,-0.4375356976314798,-1.574488629045043,0.0142602495543672,0.10569815493859497,0.76,11/47,7.54%,hsa8611;hsa2581;hsa427;hsa259230;hsa2717;hsa81537;hsa10558;hsa2531;hsa166929;hsa9331;hsa55304
prerank,hsa00280,-0.42156528994035314,-1.5564309958888183,0.02027027027027027,0.11706321854925422,0.81,18/48,19.54%,hsa316;hsa10449;hsa549;hsa5019;hsa34;hsa224;hsa36;hsa5095;hsa1738;hsa223;hsa54511;hsa4594;hsa27034;hsa84693;hsa501;hsa217;hsa64902;hsa4329
