Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,hsa04110,0.655329740262655,2.786076471779202,0.0,0.0,0.0,54/123,7.40%,hsa991;hsa4085;hsa701;hsa891;hsa7272;hsa983;hsa699;hsa890;hsa4171;hsa9133;hsa9232;hsa1111;hsa5347;hsa4175;hsa4173;hsa8318;hsa9700;hsa990;hsa10926;hsa5111;hsa9134;hsa1019;hsa995;hsa4176;hsa5591;hsa9088;hsa23594;hsa5001;hsa898;hsa7027;hsa11200;hsa64682;hsa6502;hsa9184;hsa51529;hsa4998;hsa3065;hsa4174;hsa7534;hsa7532;hsa4172;hsa1017;hsa3066;hsa993;hsa545;hsa996;hsa10971;hsa5000;hsa8317;hsa1869;hsa51343;hsa5933;hsa10459;hsa1871
prerank,hsa03030,0.8191395290375777,2.696338769534786,0.0,0.0,0.0,27/36,12.58%,hsa2237;hsa4171;hsa5984;hsa4175;hsa4173;hsa5111;hsa10535;hsa5427;hsa4176;hsa5982;hsa5425;hsa5985;hsa5557;hsa5558;hsa1763;hsa6119;hsa4174;hsa5983;hsa4172;hsa5426;hsa23649;hsa5424;hsa54107;hsa3978;hsa246243;hsa6117;hsa5422
prerank,hsa03008,0.6326851525126619,2.4576591746202325,0.0,0.0,0.0,54/77,21.63%,hsa55127;hsa1457;hsa3692;hsa92856;hsa29102;hsa1736;hsa10799;hsa51068;hsa55131;hsa23560;hsa84128;hsa55226;hsa10248;hsa55341;hsa28987;hsa6949;hsa27341;hsa51096;hsa10528;hsa54552;hsa2091;hsa7514;hsa54433;hsa10436;hsa4931;hsa9790;hsa84916;hsa55813;hsa5901;hsa10199;hsa65083;hsa51602;hsa10885;hsa79631;hsa55651;hsa22803;hsa81691;hsa83732;hsa54913;hsa138716;hsa1460;hsa10813;hsa55916;hsa29889;hsa10940;hsa23160;hsa84135;hsa10607;hsa54464;hsa166378;hsa4809;hsa10775;hsa29107;hsa51367
prerank,hsa03430,0.7991610556963572,2.3878620752856885,0.0,0.0,0.0,13/23,7.72%,hsa5984;hsa9156;hsa5111;hsa4436;hsa2956;hsa5982;hsa5425;hsa5985;hsa6119;hsa5395;hsa5983;hsa5424;hsa3978
prerank,hsa03440,0.6964947422283644,2.3716987648227654,0.0,0.0,0.0,22/41,12.26%,hsa641;hsa7979;hsa83990;hsa5888;hsa5425;hsa8438;hsa11073;hsa25788;hsa672;hsa580;hsa6119;hsa146956;hsa79184;hsa5932;hsa675;hsa4361;hsa5424;hsa79728;hsa7517;hsa5889;hsa8940;hsa6117
prerank,hsa03460,0.650931596200842,2.3368931198314034,0.0,0.0,0.0,31/51,16.50%,hsa29089;hsa116028;hsa55215;hsa641;hsa83990;hsa5888;hsa2189;hsa80010;hsa672;hsa6119;hsa5395;hsa146956;hsa91442;hsa545;hsa2188;hsa201254;hsa675;hsa2177;hsa2178;hsa79728;hsa2175;hsa5889;hsa8940;hsa2187;hsa9894;hsa6117;hsa55120;hsa80233;hsa57697;hsa7398;hsa7156
prerank,hsa03050,0.6638171480717332,2.3354538261472677,0.0,0.0,0.0,26/45,14.41%,hsa5693;hsa7979;hsa5708;hsa5710;hsa10213;hsa5691;hsa5707;hsa5704;hsa5692;hsa5690;hsa5709;hsa5705;hsa11047;hsa10197;hsa5706;hsa5713;hsa5702;hsa23198;hsa5714;hsa5700;hsa5685;hsa5687;hsa5682;hsa5688;hsa5718;hsa5694
prerank,hsa00970,0.6604414474311391,2.2953344613295563,0.0,0.0,0.0,24/44,15.46%,hsa2617;hsa3376;hsa2058;hsa55157;hsa55699;hsa124454;hsa6897;hsa1615;hsa16;hsa7407;hsa25973;hsa80222;hsa2193;hsa833;hsa23395;hsa4141;hsa51067;hsa54938;hsa3735;hsa57176;hsa5917;hsa92935;hsa4677;hsa283459
prerank,hsa04640,-0.598980156148967,-2.282175751389449,0.0,0.0,0.0,55/95,23.11%,hsa948;hsa945;hsa3115;hsa3563;hsa947;hsa911;hsa3570;hsa951;hsa1441;hsa2057;hsa1604;hsa3569;hsa3108;hsa3672;hsa3123;hsa1440;hsa4311;hsa3126;hsa3590;hsa3109;hsa3113;hsa966;hsa3127;hsa3119;hsa2323;hsa3815;hsa3117;hsa3684;hsa3111;hsa1438;hsa913;hsa920;hsa3553;hsa7124;hsa290;hsa3122;hsa2209;hsa3574;hsa3575;hsa925;hsa933;hsa912;hsa3566;hsa915;hsa2322;hsa1435;hsa926;hsa914;hsa916;hsa3554;hsa1437;hsa3568;hsa1436;hsa2815;hsa1378
prerank,hsa04672,-0.6719153352263748,-2.235502320384561,0.0,0.0,0.0,21/45,15.24%,hsa3115;hsa8741;hsa3569;hsa3108;hsa9020;hsa6387;hsa3123;hsa3126;hsa3109;hsa3113;hsa3127;hsa3119;hsa3117;hsa29851;hsa5284;hsa3111;hsa942;hsa3122;hsa3600;hsa10673;hsa3601
