Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,hsa00830,0.6252805699659081,2.486274528949675,0.0,0.0,0.0,29/57,15.92%,hsa195814;hsa54578;hsa1577;hsa130;hsa126;hsa1562;hsa124;hsa10170;hsa54659;hsa54600;hsa339761;hsa29785;hsa54576;hsa100861540;hsa127;hsa1559;hsa54658;hsa220;hsa54884;hsa8608;hsa8694;hsa1592;hsa128;hsa1576;hsa157506;hsa8630;hsa7367;hsa10941;hsa8228
prerank,hsa00040,0.5931901553872254,1.9725979777645997,0.0,0.016660820764643987,0.019,12/24,20.50%,hsa54578;hsa57016;hsa54659;hsa54600;hsa54576;hsa54658;hsa6120;hsa6652;hsa7367;hsa10941;hsa7358;hsa9365
prerank,hsa04512,0.4418799219533063,1.9704931711943547,0.0,0.011691804045364202,0.02,35/88,17.87%,hsa3914;hsa3675;hsa3910;hsa1758;hsa1287;hsa3918;hsa1278;hsa3913;hsa3688;hsa2335;hsa10319;hsa6382;hsa3679;hsa1293;hsa3673;hsa3655;hsa1292;hsa3909;hsa1282;hsa3915;hsa3678;hsa3693;hsa1284;hsa7148;hsa7057;hsa7058;hsa2812;hsa3685;hsa1311;hsa1834;hsa256076;hsa7059;hsa1297;hsa3912;hsa1288
prerank,hsa03060,-0.6218055255901285,-1.9311890032527106,0.0,0.019834076222568192,0.04,14/23,27.38%,hsa6734;hsa196294;hsa90701;hsa5018;hsa28972;hsa11231;hsa29927;hsa23478;hsa55176;hsa6728;hsa3309;hsa10952;hsa58477;hsa6729
prerank,hsa00860,0.5188490168729147,1.8790994809496397,0.0,0.02849877236057524,0.063,13/34,19.21%,hsa54578;hsa211;hsa54659;hsa54600;hsa54576;hsa54658;hsa3163;hsa9843;hsa645;hsa7367;hsa10941;hsa1371;hsa3052
prerank,hsa05204,0.4419776355505059,1.849208248850663,0.0,0.02876183795159593,0.078,29/72,17.55%,hsa54578;hsa1577;hsa130;hsa126;hsa1562;hsa124;hsa54659;hsa54600;hsa54576;hsa1646;hsa100861540;hsa127;hsa1559;hsa6822;hsa54658;hsa5743;hsa27306;hsa4257;hsa9446;hsa128;hsa218;hsa1576;hsa64816;hsa2949;hsa7367;hsa10941;hsa6818;hsa1543;hsa6817
prerank,hsa04978,0.4578333112464995,1.8476928622688176,0.0,0.024552788495264818,0.08,17/57,9.12%,hsa26872;hsa477;hsa65010;hsa79901;hsa483;hsa6523;hsa55630;hsa261729;hsa490;hsa115019;hsa540;hsa1317;hsa1811;hsa493;hsa3163;hsa9843;hsa54822
prerank,hsa00982,0.4607530820073501,1.8422296290146594,0.0,0.022799017888460192,0.087,28/59,21.84%,hsa54578;hsa1577;hsa130;hsa126;hsa124;hsa54659;hsa54600;hsa54576;hsa127;hsa1559;hsa54658;hsa27306;hsa4257;hsa4129;hsa9446;hsa128;hsa218;hsa1576;hsa2949;hsa2327;hsa7367;hsa10941;hsa2329;hsa4128;hsa2950;hsa1555;hsa2953;hsa1565
prerank,hsa04972,-0.42789853315388027,-1.8017405821925436,0.0017211703958691911,0.04239533792573951,0.15,34/97,14.68%,hsa5407;hsa1506;hsa5319;hsa486;hsa1358;hsa51032;hsa5646;hsa1357;hsa23436;hsa1056;hsa5644;hsa440387;hsa487;hsa276;hsa8671;hsa489;hsa1504;hsa5406;hsa1360;hsa1080;hsa886;hsa5408;hsa5645;hsa4218;hsa10136;hsa491;hsa30814;hsa6548;hsa81579;hsa492;hsa9545;hsa6522;hsa9635;hsa5582
prerank,hsa00512,0.5144453381648303,1.8009675646491525,0.0023923444976076554,0.03266397755173624,0.136,14/31,20.90%,hsa11226;hsa79695;hsa9334;hsa11227;hsa55568;hsa9245;hsa55808;hsa2650;hsa56913;hsa442117;hsa50614;hsa29071;hsa51809;hsa2591
prerank,hsa05146,0.3934369643465317,1.7769324277693255,0.0,0.04033672395650649,0.177,34/101,17.87%,hsa5332;hsa3914;hsa1281;hsa3910;hsa1287;hsa3918;hsa1278;hsa5568;hsa7850;hsa3913;hsa7414;hsa4583;hsa81;hsa2769;hsa2335;hsa3586;hsa10319;hsa2767;hsa1511;hsa2921;hsa6317;hsa3909;hsa1282;hsa5331;hsa3915;hsa1284;hsa3554;hsa5330;hsa87;hsa5868;hsa836;hsa3315;hsa3912;hsa1288
prerank,hsa00980,0.43445111458540436,1.7736240741773746,0.0,0.03753069098561908,0.183,20/64,11.07%,hsa54578;hsa1577;hsa130;hsa126;hsa124;hsa54659;hsa54600;hsa29785;hsa54576;hsa127;hsa1559;hsa6822;hsa54658;hsa874;hsa27306;hsa4257;hsa9446;hsa128;hsa218;hsa1576
prerank,hsa04966,-0.5386983614859586,-1.7679819248550772,0.003395585738539898,0.04181684403591461,0.205,11/27,20.16%,hsa6521;hsa535;hsa525;hsa50617;hsa10312;hsa155066;hsa245973;hsa9296;hsa496;hsa1188;hsa495
prerank,hsa04270,0.37443958721454484,1.7490903044817285,0.0,0.04368483147858805,0.227,37/130,14.83%,hsa5332;hsa4638;hsa800;hsa8399;hsa114;hsa72;hsa59;hsa91860;hsa5595;hsa4882;hsa5568;hsa133;hsa4659;hsa94274;hsa775;hsa4629;hsa5321;hsa5894;hsa10335;hsa2767;hsa112;hsa50487;hsa5580;hsa10398;hsa2768;hsa5499;hsa79784;hsa9475;hsa779;hsa4660;hsa5331;hsa283748;hsa10203;hsa3710;hsa27345;hsa4881;hsa4628
prerank,hsa05323,-0.4178830760026247,-1.7443501734008882,0.0,0.04004004137430954,0.25,33/88,21.91%,hsa535;hsa525;hsa6372;hsa3383;hsa50617;hsa941;hsa10312;hsa1493;hsa5741;hsa155066;hsa6387;hsa3458;hsa3109;hsa3553;hsa245973;hsa3689;hsa7124;hsa9296;hsa7042;hsa537;hsa6348;hsa3725;hsa1435;hsa3115;hsa3113;hsa3126;hsa3605;hsa3111;hsa7040;hsa7043;hsa3108;hsa3122;hsa3123
prerank,hsa04510,0.3446345275047251,1.7347014951491277,0.0,0.044721150473518066,0.247,69/200,17.87%,hsa3914;hsa4638;hsa3675;hsa3910;hsa1287;hsa3918;hsa2317;hsa7408;hsa1278;hsa5595;hsa103910;hsa3913;hsa7414;hsa4659;hsa81;hsa857;hsa29895;hsa5894;hsa3688;hsa2335;hsa10319;hsa3679;hsa1293;hsa3673;hsa6654;hsa10398;hsa3655;hsa4233;hsa5499;hsa595;hsa5599;hsa1292;hsa9475;hsa3909;hsa2316;hsa2534;hsa5908;hsa1282;hsa2318;hsa4660;hsa7424;hsa8395;hsa3915;hsa6464;hsa3678;hsa3693;hsa1284;hsa10000;hsa5881;hsa7148;hsa2885;hsa7057;hsa7058;hsa1956;hsa3265;hsa3685;hsa71;hsa399694;hsa2324;hsa3480;hsa1311;hsa572;hsa256076;hsa87;hsa7059;hsa7791;hsa1297;hsa3912;hsa1288
prerank,hsa00053,0.5306636031999968,1.7184378102451303,0.013186813186813187,0.04856595526535898,0.283,11/22,20.50%,hsa54578;hsa217;hsa54659;hsa54600;hsa54576;hsa54658;hsa219;hsa7367;hsa10941;hsa7358;hsa9365
