Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,hsa03030,0.7972602169275822,2.5014384647241914,0.0,0.0,0.0,27/36,13.62%,hsa4174;hsa4172;hsa6118;hsa5111;hsa5985;hsa10535;hsa5426;hsa79621;hsa4173;hsa5427;hsa5984;hsa5422;hsa5982;hsa2237;hsa5557;hsa4171;hsa56655;hsa5425;hsa3978;hsa5424;hsa4175;hsa4176;hsa23649;hsa10714;hsa6119;hsa1763;hsa5558
prerank,hsa04110,0.6180538547129183,2.388591871484386,0.0,0.0,0.0,67/123,17.17%,hsa1019;hsa7465;hsa51434;hsa4174;hsa8379;hsa4172;hsa1111;hsa9133;hsa5111;hsa994;hsa7027;hsa4173;hsa5925;hsa3065;hsa25847;hsa9088;hsa898;hsa4085;hsa8317;hsa3066;hsa5933;hsa990;hsa5000;hsa23595;hsa8318;hsa7272;hsa8881;hsa595;hsa991;hsa545;hsa6502;hsa4998;hsa993;hsa1031;hsa4171;hsa25;hsa10971;hsa9700;hsa699;hsa4087;hsa7529;hsa11200;hsa701;hsa1017;hsa995;hsa4175;hsa4176;hsa9184;hsa5001;hsa9978;hsa64682;hsa1874;hsa896;hsa10459;hsa983;hsa1869;hsa23594;hsa4088;hsa5591;hsa1870;hsa890;hsa85417;hsa8243;hsa891;hsa7533;hsa51433;hsa996
prerank,hsa00970,0.7058485421905702,2.3095069420319065,0.0,0.0,0.0,28/44,17.81%,hsa79731;hsa54938;hsa6301;hsa5188;hsa833;hsa2193;hsa3376;hsa57176;hsa51520;hsa7407;hsa7453;hsa10667;hsa124454;hsa3035;hsa55157;hsa55699;hsa8565;hsa57505;hsa10056;hsa23395;hsa16;hsa2058;hsa123263;hsa57038;hsa3735;hsa2617;hsa5917;hsa4677
prerank,hsa03440,0.705971066975528,2.2832210438258813,0.0,0.0,0.0,26/41,21.37%,hsa6118;hsa9577;hsa79184;hsa5888;hsa5889;hsa10111;hsa672;hsa79728;hsa8438;hsa7156;hsa5425;hsa5932;hsa83990;hsa580;hsa5424;hsa4361;hsa10714;hsa25788;hsa6119;hsa29086;hsa4683;hsa80198;hsa641;hsa6117;hsa5890;hsa472
prerank,hsa04668,-0.5591851227593105,-2.274713080907875,0.0,0.0,0.0,44/112,11.49%,hsa602;hsa840;hsa330;hsa83737;hsa6416;hsa5743;hsa329;hsa3627;hsa5599;hsa7133;hsa5295;hsa3383;hsa7187;hsa9530;hsa1906;hsa2921;hsa23118;hsa2920;hsa3659;hsa5970;hsa2919;hsa4790;hsa7132;hsa4318;hsa9252;hsa5293;hsa8809;hsa6372;hsa8503;hsa2353;hsa7188;hsa182;hsa7128;hsa5290;hsa10000;hsa9021;hsa1386;hsa3600;hsa7412;hsa10488;hsa8737;hsa208;hsa1147;hsa148327
prerank,hsa00020,0.7368576508806707,2.2051696709679844,0.0,0.0,0.0,18/29,12.24%,hsa4191;hsa5106;hsa2271;hsa3417;hsa4190;hsa8801;hsa1737;hsa5091;hsa8803;hsa48;hsa5162;hsa47;hsa6392;hsa5160;hsa3420;hsa3421;hsa6391;hsa1431
prerank,hsa00860,0.7085643542812681,2.197477183871758,0.0,0.0,0.0,19/34,17.85%,hsa3145;hsa7390;hsa645;hsa2395;hsa7389;hsa1352;hsa124454;hsa2235;hsa2990;hsa210;hsa5498;hsa1371;hsa2058;hsa644;hsa3162;hsa1356;hsa212;hsa3163;hsa1355
prerank,hsa03410,0.6948289660764543,2.155809205779833,0.0,0.0,0.0,18/33,11.33%,hsa5111;hsa142;hsa5426;hsa7374;hsa5427;hsa4968;hsa2237;hsa4913;hsa56655;hsa55247;hsa5425;hsa3978;hsa3146;hsa27301;hsa23583;hsa5424;hsa8930;hsa10714
prerank,hsa03420,0.6505848300426282,2.128005311473925,0.0,0.0,0.0,25/44,14.74%,hsa6118;hsa5111;hsa5985;hsa5887;hsa1642;hsa5426;hsa2966;hsa404672;hsa5427;hsa5984;hsa2968;hsa5982;hsa1161;hsa56655;hsa2965;hsa5425;hsa3978;hsa5424;hsa10714;hsa9978;hsa5886;hsa6119;hsa2068;hsa1069;hsa2967
prerank,hsa03430,0.7184293595779031,2.0798910560493513,0.0,0.0,0.0,13/23,13.87%,hsa6118;hsa5111;hsa5985;hsa5984;hsa5982;hsa9156;hsa5425;hsa3978;hsa5424;hsa4436;hsa10714;hsa6119;hsa4292
prerank,hsa00670,0.7574696100588223,2.064408177603477,0.0,6.77808247529363e-05,0.001,12/19,15.33%,hsa2618;hsa471;hsa4522;hsa1719;hsa7298;hsa6470;hsa10797;hsa6472;hsa4524;hsa4548;hsa123263;hsa10588
prerank,hsa00630,0.682908940343605,2.0600805927844044,0.0,6.161893159357846e-05,0.001,19/30,16.99%,hsa38;hsa84693;hsa4191;hsa2653;hsa283871;hsa4190;hsa5096;hsa5095;hsa9380;hsa6470;hsa48;hsa6472;hsa4594;hsa2752;hsa125061;hsa1431;hsa84532;hsa847;hsa132158
prerank,hsa03460,0.6034751654563766,2.0519622103569053,0.0,5.6484020627446925e-05,0.001,30/51,20.34%,hsa79008;hsa201254;hsa116028;hsa6118;hsa29089;hsa5888;hsa5889;hsa672;hsa55215;hsa9894;hsa2178;hsa545;hsa79728;hsa7398;hsa80010;hsa22909;hsa7156;hsa83990;hsa2177;hsa84464;hsa6119;hsa84126;hsa4292;hsa2189;hsa80198;hsa2187;hsa2176;hsa641;hsa6117;hsa2175
prerank,hsa04710,-0.6310307137887431,-1.9938787494125843,0.0,0.001520086862106406,0.002,15/30,14.26%,hsa6095;hsa8864;hsa51422;hsa23291;hsa1453;hsa5565;hsa1408;hsa8553;hsa26224;hsa1454;hsa5187;hsa8454;hsa406;hsa1407;hsa5562
prerank,hsa00640,0.6437265717438422,1.9924186266595283,0.0,0.0002606954798189858,0.005,14/34,8.30%,hsa38;hsa84693;hsa31;hsa26275;hsa1892;hsa55862;hsa1962;hsa8801;hsa5096;hsa8310;hsa5095;hsa8803;hsa593;hsa4594
prerank,hsa00071,0.5978554172167884,1.9786381751640019,0.0,0.0003873189985882075,0.008,20/43,16.26%,hsa2639;hsa1632;hsa3033;hsa38;hsa1892;hsa1376;hsa1962;hsa10455;hsa219;hsa8310;hsa10449;hsa34;hsa2182;hsa51703;hsa30;hsa128;hsa224;hsa35;hsa23205;hsa81616
prerank,hsa00062,0.6738313001203613,1.9546221456206654,0.0,0.0005422465980234905,0.012,17/26,22.57%,hsa3033;hsa51102;hsa1892;hsa79071;hsa11332;hsa51495;hsa122970;hsa10449;hsa9374;hsa10965;hsa64834;hsa117145;hsa201562;hsa9200;hsa83401;hsa9524;hsa51144
prerank,hsa04146,0.5275998430973668,1.92286664624987,0.0,0.0009743493558234595,0.023,32/82,14.97%,hsa3295;hsa3155;hsa3417;hsa11264;hsa26063;hsa8443;hsa11001;hsa1962;hsa10455;hsa8540;hsa8310;hsa5827;hsa10478;hsa196743;hsa5824;hsa10005;hsa1891;hsa2182;hsa51703;hsa4358;hsa30;hsa25824;hsa55711;hsa390916;hsa255027;hsa8800;hsa10654;hsa55825;hsa5190;hsa6647;hsa92960;hsa847
