Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,hsa04080,-0.45287785124172447,-2.22893508139157,0.0,0.0,0.0,120/337,23.82%,hsa5179;hsa5733;hsa1910;hsa154;hsa1901;hsa552;hsa2690;hsa2357;hsa9294;hsa728;hsa6752;hsa5745;hsa5734;hsa1902;hsa10316;hsa5737;hsa3952;hsa8698;hsa2908;hsa255061;hsa2797;hsa1241;hsa5729;hsa1135;hsa5023;hsa799;hsa4886;hsa286530;hsa51738;hsa140;hsa1511;hsa116;hsa1903;hsa2565;hsa23566;hsa2688;hsa10800;hsa2566;hsa6915;hsa185;hsa719;hsa3355;hsa1268;hsa153;hsa53829;hsa6019;hsa3640;hsa1813;hsa2740;hsa623;hsa3375;hsa796;hsa51083;hsa27334;hsa5028;hsa2899;hsa4922;hsa2892;hsa3973;hsa7200;hsa4889;hsa2917;hsa6869;hsa2642;hsa5020;hsa6753;hsa1140;hsa5443;hsa2901;hsa3362;hsa5644;hsa7253;hsa3953;hsa887;hsa3062;hsa186;hsa2897;hsa6863;hsa1146;hsa1081;hsa148;hsa624;hsa5027;hsa155;hsa9934;hsa152;hsa10886;hsa5026;hsa718;hsa2557;hsa135;hsa2359;hsa1143;hsa2925;hsa3827;hsa2689;hsa2891;hsa1392;hsa165829;hsa150;hsa2914;hsa22953;hsa5645;hsa727;hsa2798;hsa2558;hsa5739;hsa10203;hsa1442;hsa7434;hsa6750;hsa7068;hsa2905;hsa116444;hsa10911;hsa2912;hsa2894;hsa2691;hsa2358;hsa4852
prerank,hsa04630,-0.47858071046818595,-2.163989544340127,0.0,0.0,0.0,70/162,22.27%,hsa3569;hsa4609;hsa9021;hsa3977;hsa3572;hsa3570;hsa1440;hsa5292;hsa8835;hsa2690;hsa4170;hsa596;hsa3595;hsa8503;hsa1026;hsa3952;hsa6775;hsa6774;hsa3586;hsa3467;hsa11009;hsa3592;hsa3587;hsa316;hsa5894;hsa1154;hsa3718;hsa53342;hsa2688;hsa9063;hsa1439;hsa6777;hsa8651;hsa3590;hsa5008;hsa122809;hsa1437;hsa5293;hsa3443;hsa1441;hsa6776;hsa2273;hsa50615;hsa3563;hsa2057;hsa5295;hsa3560;hsa3447;hsa3449;hsa3444;hsa3446;hsa894;hsa3953;hsa3458;hsa3575;hsa51561;hsa9466;hsa1950;hsa5156;hsa2689;hsa3448;hsa3559;hsa10000;hsa2033;hsa3716;hsa3594;hsa1387;hsa1442;hsa1438;hsa30837
prerank,hsa04659,-0.5098826215051172,-2.152548727310473,0.0,0.0,0.0,56/105,25.07%,hsa3553;hsa3569;hsa4772;hsa3572;hsa4773;hsa3570;hsa5533;hsa5602;hsa6774;hsa919;hsa3554;hsa4790;hsa7535;hsa30009;hsa4792;hsa5588;hsa3718;hsa53342;hsa7048;hsa6777;hsa916;hsa920;hsa6776;hsa1147;hsa3662;hsa4089;hsa50615;hsa2353;hsa3560;hsa6258;hsa3115;hsa3113;hsa4775;hsa3126;hsa3458;hsa3123;hsa3111;hsa3091;hsa915;hsa51561;hsa9466;hsa27040;hsa3559;hsa3725;hsa3716;hsa5532;hsa3594;hsa3109;hsa3112;hsa5594;hsa3122;hsa3717;hsa6095;hsa3932;hsa5599;hsa917
prerank,hsa05171,-0.4591598940793331,-2.1492013120438402,0.0,0.0,0.0,103/225,20.97%,hsa3553;hsa3569;hsa114548;hsa6232;hsa3572;hsa6138;hsa1675;hsa3570;hsa6347;hsa1440;hsa728;hsa5602;hsa6233;hsa6234;hsa730;hsa8503;hsa6139;hsa6774;hsa9349;hsa6164;hsa51311;hsa7099;hsa6403;hsa2197;hsa3592;hsa4790;hsa6160;hsa4792;hsa6206;hsa6224;hsa51135;hsa7187;hsa185;hsa719;hsa6189;hsa6128;hsa6194;hsa51187;hsa6235;hsa6122;hsa140801;hsa1437;hsa5293;hsa3443;hsa6133;hsa5579;hsa6144;hsa1147;hsa6135;hsa7450;hsa6207;hsa1536;hsa6130;hsa729;hsa5295;hsa5336;hsa2353;hsa2162;hsa7311;hsa6124;hsa3447;hsa6161;hsa1839;hsa6166;hsa3449;hsa3444;hsa3446;hsa6203;hsa6193;hsa51284;hsa6165;hsa6142;hsa6191;hsa6208;hsa25873;hsa6230;hsa6217;hsa6201;hsa7097;hsa11224;hsa6123;hsa718;hsa6134;hsa714;hsa712;hsa6173;hsa6168;hsa6159;hsa6209;hsa2212;hsa3448;hsa715;hsa3725;hsa713;hsa6152;hsa3716;hsa6125;hsa6141;hsa727;hsa2243;hsa23521;hsa6137;hsa6146
prerank,hsa04530,0.48443063219092375,2.137260850416634,0.0,0.002815918362435168,0.003,54/163,14.76%,hsa57530;hsa27134;hsa79784;hsa2017;hsa2064;hsa50848;hsa5879;hsa595;hsa9076;hsa103910;hsa7082;hsa5584;hsa1364;hsa1366;hsa84612;hsa5565;hsa3993;hsa1739;hsa137075;hsa153562;hsa81;hsa79778;hsa100506658;hsa5872;hsa10207;hsa9414;hsa7430;hsa861;hsa92359;hsa56288;hsa6714;hsa3688;hsa5562;hsa51208;hsa5564;hsa1741;hsa91862;hsa10627;hsa64398;hsa10552;hsa4301;hsa998;hsa7408;hsa1019;hsa5590;hsa4734;hsa23513;hsa10092;hsa7277;hsa5111;hsa10097;hsa10095;hsa87;hsa9368
prerank,hsa04640,-0.512998534140062,-2.1306951597449655,0.0,0.0,0.0,66/95,28.16%,hsa3553;hsa3569;hsa3570;hsa1440;hsa1378;hsa948;hsa925;hsa929;hsa3554;hsa926;hsa1379;hsa921;hsa1436;hsa1435;hsa912;hsa3590;hsa916;hsa2322;hsa1437;hsa920;hsa1441;hsa951;hsa3684;hsa3563;hsa2057;hsa2811;hsa931;hsa933;hsa1380;hsa2812;hsa2814;hsa3115;hsa3113;hsa930;hsa947;hsa3126;hsa3123;hsa945;hsa3111;hsa3676;hsa915;hsa3575;hsa911;hsa952;hsa914;hsa2208;hsa290;hsa3559;hsa2993;hsa7037;hsa3109;hsa1438;hsa3112;hsa3122;hsa2209;hsa3690;hsa924;hsa917;hsa2323;hsa2056;hsa3117;hsa3108;hsa3678;hsa7124;hsa960;hsa3815
prerank,hsa04658,-0.515129800499769,-2.1153947523865733,0.0,0.0,0.0,52/90,26.48%,hsa4772;hsa4773;hsa5533;hsa5602;hsa3595;hsa6775;hsa919;hsa3592;hsa4790;hsa7535;hsa30009;hsa4792;hsa28514;hsa5588;hsa3718;hsa6777;hsa4851;hsa916;hsa920;hsa4853;hsa6776;hsa1147;hsa2353;hsa3560;hsa3115;hsa3113;hsa9794;hsa4775;hsa3126;hsa11317;hsa3458;hsa3123;hsa3111;hsa864;hsa915;hsa27040;hsa3559;hsa3725;hsa3716;hsa5532;hsa4094;hsa3594;hsa3109;hsa3112;hsa5594;hsa3122;hsa3717;hsa3932;hsa5599;hsa917;hsa3117;hsa3108
prerank,hsa05144,-0.5717844018782692,-2.1136574889832036,0.0,0.0,0.0,29/49,15.82%,hsa6401;hsa3553;hsa3569;hsa2532;hsa6347;hsa1440;hsa3820;hsa7057;hsa1378;hsa948;hsa3586;hsa7099;hsa1379;hsa6403;hsa3592;hsa959;hsa22914;hsa3039;hsa54106;hsa3082;hsa5175;hsa3043;hsa3683;hsa3383;hsa975;hsa100528032;hsa3458;hsa3689;hsa7097
prerank,hsa04061,-0.5080199536906794,-2.1083651970431223,0.0,0.0,0.0,33/96,10.62%,hsa3569;hsa3572;hsa8807;hsa6355;hsa3570;hsa6347;hsa1230;hsa6358;hsa6387;hsa2829;hsa729230;hsa3586;hsa3579;hsa6351;hsa11009;hsa3587;hsa8809;hsa1436;hsa6375;hsa1435;hsa6846;hsa2833;hsa57007;hsa2920;hsa6348;hsa1234;hsa643;hsa6354;hsa1524;hsa1235;hsa6363;hsa7133;hsa3560
prerank,hsa04060,-0.4261976594697111,-2.0481826884627283,0.0,0.0003564892394744849,0.003,94/288,17.19%,hsa3553;hsa3569;hsa3977;hsa3572;hsa8807;hsa6355;hsa3570;hsa6347;hsa1440;hsa2690;hsa944;hsa4804;hsa10148;hsa1230;hsa9173;hsa943;hsa6358;hsa23765;hsa3595;hsa6387;hsa3952;hsa2829;hsa9573;hsa729230;hsa3586;hsa3554;hsa3579;hsa3467;hsa6351;hsa10663;hsa94;hsa11009;hsa90865;hsa3592;hsa3587;hsa8809;hsa959;hsa1436;hsa6375;hsa1435;hsa6846;hsa2833;hsa53342;hsa2688;hsa23495;hsa7048;hsa3603;hsa57007;hsa1439;hsa3590;hsa5008;hsa2920;hsa6348;hsa356;hsa1437;hsa920;hsa3443;hsa1441;hsa1234;hsa2662;hsa3604;hsa643;hsa6354;hsa1524;hsa50615;hsa1235;hsa6363;hsa8200;hsa3563;hsa2057;hsa8742;hsa84957;hsa939;hsa7133;hsa3560;hsa3447;hsa130399;hsa83729;hsa3449;hsa6366;hsa3444;hsa3446;hsa8740;hsa115650;hsa654;hsa3953;hsa3458;hsa6352;hsa4049;hsa3575;hsa4803;hsa51561;hsa10220;hsa9466
