Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,hsa00190,-0.6138249969477623,-2.631904675366525,0.0,0.0,0.0,64/106,20.95%,hsa4719;hsa529;hsa516;hsa4720;hsa9167;hsa1353;hsa7385;hsa518;hsa4704;hsa9377;hsa1327;hsa155066;hsa4722;hsa4725;hsa4726;hsa4698;hsa4711;hsa51606;hsa4723;hsa4724;hsa534;hsa4709;hsa4718;hsa4697;hsa4712;hsa10632;hsa51382;hsa4717;hsa4700;hsa6389;hsa4708;hsa509;hsa4702;hsa535;hsa27068;hsa1345;hsa7381;hsa498;hsa7388;hsa4694;hsa525;hsa1537;hsa9551;hsa4706;hsa1349;hsa6390;hsa1347;hsa10476;hsa374291;hsa506;hsa4701;hsa10063;hsa5464;hsa4695;hsa526;hsa1355;hsa539;hsa4707;hsa7384;hsa537;hsa523;hsa522;hsa513;hsa1329
prerank,hsa05012,-0.503457518270203,-2.368252535249908,0.0,0.0,0.0,99/213,18.42%,hsa10131;hsa4719;hsa5687;hsa5695;hsa516;hsa7979;hsa7277;hsa6622;hsa7846;hsa291;hsa2774;hsa5567;hsa4720;hsa9167;hsa801;hsa3708;hsa7385;hsa518;hsa5601;hsa293;hsa5685;hsa9927;hsa4704;hsa9377;hsa1327;hsa4722;hsa4725;hsa5705;hsa4726;hsa5686;hsa4698;hsa135;hsa4711;hsa4723;hsa4724;hsa5684;hsa7345;hsa4709;hsa4718;hsa4697;hsa5692;hsa22926;hsa4712;hsa5701;hsa7419;hsa5682;hsa4717;hsa808;hsa4700;hsa6389;hsa5707;hsa4708;hsa1965;hsa1812;hsa509;hsa7326;hsa7278;hsa4702;hsa11315;hsa1345;hsa5691;hsa7381;hsa498;hsa5690;hsa7388;hsa292;hsa5717;hsa4694;hsa1537;hsa816;hsa4706;hsa7295;hsa5714;hsa1349;hsa9627;hsa805;hsa5719;hsa6390;hsa7416;hsa1347;hsa7280;hsa5683;hsa10476;hsa5693;hsa374291;hsa506;hsa4701;hsa5706;hsa5700;hsa1813;hsa5710;hsa4695;hsa5688;hsa5602;hsa539;hsa4707;hsa65018;hsa10213;hsa7384
prerank,hsa03050,-0.6476120279960934,-2.3639454555990955,0.0,0.0,0.0,26/44,18.38%,hsa5687;hsa5695;hsa7979;hsa5698;hsa5685;hsa9491;hsa5705;hsa5686;hsa5684;hsa5692;hsa5701;hsa5682;hsa5707;hsa10197;hsa5691;hsa5690;hsa5717;hsa5714;hsa5719;hsa5683;hsa5693;hsa5706;hsa5700;hsa5710;hsa5688;hsa10213
prerank,hsa05016,-0.4661009251839279,-2.242555466064106,0.0,0.0,0.0,136/259,26.06%,hsa4719;hsa5687;hsa5695;hsa516;hsa7979;hsa7277;hsa2915;hsa2890;hsa7846;hsa291;hsa5332;hsa55626;hsa4720;hsa9167;hsa2891;hsa6804;hsa3708;hsa7385;hsa518;hsa5601;hsa293;hsa5685;hsa4704;hsa9377;hsa1327;hsa4722;hsa8678;hsa4725;hsa5705;hsa4726;hsa5686;hsa10126;hsa4698;hsa4711;hsa4723;hsa4724;hsa5684;hsa4709;hsa4718;hsa3066;hsa4697;hsa5692;hsa4712;hsa8632;hsa5701;hsa7419;hsa23236;hsa5436;hsa5682;hsa9706;hsa4717;hsa4700;hsa11258;hsa6389;hsa5707;hsa4708;hsa5440;hsa509;hsa7278;hsa4702;hsa1345;hsa10488;hsa5691;hsa161;hsa7381;hsa498;hsa5690;hsa7388;hsa292;hsa5717;hsa10120;hsa4694;hsa1537;hsa10671;hsa4706;hsa5714;hsa1349;hsa10121;hsa5719;hsa6390;hsa7416;hsa26100;hsa1347;hsa7280;hsa5683;hsa10476;hsa5693;hsa55860;hsa6506;hsa374291;hsa506;hsa4701;hsa5432;hsa5706;hsa5700;hsa10891;hsa5710;hsa5433;hsa4695;hsa2892;hsa2904;hsa5688;hsa5602;hsa539;hsa4707;hsa10213;hsa7384;hsa10381;hsa522;hsa2893;hsa10376;hsa8408;hsa3064;hsa513;hsa1329;hsa5702;hsa1213;hsa7350;hsa51079;hsa515;hsa3092;hsa1212;hsa2902;hsa4713;hsa1175;hsa514;hsa10540;hsa1350;hsa5715;hsa22863;hsa5331;hsa5430;hsa64837;hsa5694;hsa2882;hsa5689
prerank,hsa04260,-0.5445097684479736,-2.2030271339339818,0.0,0.0001446480231436837,0.001,34/72,21.10%,hsa55799;hsa10368;hsa481;hsa476;hsa784;hsa9167;hsa7385;hsa783;hsa6262;hsa9377;hsa1327;hsa785;hsa4625;hsa488;hsa776;hsa4634;hsa1345;hsa7381;hsa7388;hsa1537;hsa4624;hsa1349;hsa1347;hsa7170;hsa10479;hsa6546;hsa6548;hsa7384;hsa6543;hsa23439;hsa7134;hsa782;hsa1329;hsa7137
prerank,hsa05017,-0.4627639385376686,-2.0802789287987777,0.0,0.0007232401157184185,0.005,52/135,18.38%,hsa10939;hsa5687;hsa5695;hsa6310;hsa7979;hsa2890;hsa291;hsa5332;hsa5579;hsa55626;hsa7222;hsa4976;hsa2891;hsa3708;hsa5291;hsa5601;hsa293;hsa5685;hsa7436;hsa8678;hsa5705;hsa5686;hsa5173;hsa488;hsa25814;hsa5684;hsa5692;hsa5701;hsa7419;hsa23236;hsa5682;hsa9706;hsa3752;hsa5707;hsa5691;hsa5690;hsa292;hsa5717;hsa5714;hsa5719;hsa7416;hsa26100;hsa5683;hsa5693;hsa5706;hsa5700;hsa5710;hsa2892;hsa2904;hsa5688;hsa5602;hsa10213
prerank,hsa05022,-0.40001162282752645,-2.024178994557549,0.0,0.0007232401157184185,0.006,156/410,20.34%,hsa10131;hsa4747;hsa4719;hsa5687;hsa5695;hsa516;hsa6310;hsa7979;hsa7277;hsa5664;hsa2915;hsa2890;hsa6622;hsa7846;hsa291;hsa5332;hsa5579;hsa4741;hsa55626;hsa7222;hsa2932;hsa7482;hsa4720;hsa9167;hsa2891;hsa6804;hsa1131;hsa5530;hsa801;hsa8851;hsa3708;hsa23710;hsa7385;hsa518;hsa5601;hsa293;hsa6262;hsa5685;hsa9927;hsa4704;hsa9377;hsa1327;hsa4722;hsa8678;hsa4725;hsa5705;hsa4726;hsa5686;hsa5173;hsa10126;hsa4698;hsa5532;hsa4744;hsa4711;hsa488;hsa5604;hsa4723;hsa4724;hsa5684;hsa7345;hsa4709;hsa4718;hsa4697;hsa5692;hsa22926;hsa776;hsa9896;hsa4712;hsa8632;hsa5701;hsa7419;hsa23236;hsa5594;hsa5743;hsa5682;hsa9706;hsa4717;hsa808;hsa4700;hsa11258;hsa25978;hsa6389;hsa5707;hsa1020;hsa4708;hsa1965;hsa509;hsa7326;hsa7415;hsa54361;hsa7278;hsa4702;hsa11315;hsa1345;hsa5691;hsa7381;hsa498;hsa5690;hsa7388;hsa292;hsa5717;hsa1855;hsa10120;hsa4694;hsa1537;hsa816;hsa10671;hsa3265;hsa4706;hsa5714;hsa1349;hsa9627;hsa805;hsa10121;hsa5719;hsa6390;hsa7416;hsa26100;hsa1347;hsa7280;hsa5683;hsa10476;hsa9973;hsa5693;hsa55860;hsa374291;hsa506;hsa4701;hsa5706;hsa1139;hsa5700;hsa1457;hsa1536;hsa5710;hsa4695;hsa2892;hsa2904;hsa5688;hsa5630;hsa5602;hsa539;hsa4707;hsa65018;hsa10213;hsa7384;hsa5603;hsa7976;hsa10381;hsa522;hsa2893;hsa2861;hsa10376;hsa8408;hsa3064;hsa513;hsa3845
prerank,hsa04060,0.4029367887811852,2.0172795151965115,0.0,0.015824541921154914,0.011,133/258,32.28%,hsa7132;hsa8795;hsa53832;hsa7048;hsa27179;hsa1436;hsa9180;hsa6347;hsa3446;hsa3440;hsa7850;hsa3952;hsa3449;hsa9210;hsa958;hsa9173;hsa55540;hsa10563;hsa10913;hsa7043;hsa3444;hsa3566;hsa655;hsa3579;hsa3452;hsa10148;hsa356;hsa3554;hsa5473;hsa6357;hsa1232;hsa29949;hsa3442;hsa3458;hsa3451;hsa1234;hsa3606;hsa650;hsa1230;hsa3441;hsa2919;hsa1439;hsa6387;hsa3448;hsa10663;hsa51330;hsa5196;hsa1896;hsa8742;hsa3976;hsa959;hsa3459;hsa8809;hsa1438;hsa7852;hsa2661;hsa3597;hsa3556;hsa2057;hsa57007;hsa658;hsa1489;hsa8807;hsa83729;hsa3625;hsa9235;hsa6372;hsa3568;hsa64109;hsa2662;hsa50615;hsa6358;hsa3587;hsa6359;hsa8771;hsa8600;hsa3569;hsa3977;hsa6362;hsa51561;hsa657;hsa3567;hsa6361;hsa6367;hsa2690;hsa7292;hsa268;hsa4049;hsa6374;hsa23495;hsa2829;hsa3589;hsa10850;hsa6360;hsa94;hsa7042;hsa3553;hsa3627;hsa7133;hsa4803;hsa355;hsa1233;hsa3572;hsa3562;hsa6346;hsa4982;hsa3603;hsa269;hsa4055;hsa4283;hsa3588;hsa3570;hsa6354;hsa8741;hsa3467;hsa7040;hsa3626;hsa4050;hsa6356;hsa2660;hsa654;hsa58985;hsa6366;hsa3595;hsa3558;hsa920;hsa3447;hsa6352;hsa4838;hsa2056;hsa27178;hsa10220;hsa1435
prerank,hsa05020,-0.42452052993794637,-2.0158052198808725,0.0,0.0006328351012536162,0.006,97/234,18.48%,hsa4719;hsa5687;hsa5695;hsa516;hsa7979;hsa7277;hsa7846;hsa291;hsa5567;hsa2932;hsa4720;hsa9167;hsa5530;hsa3708;hsa5291;hsa7385;hsa518;hsa5601;hsa293;hsa6262;hsa5685;hsa4704;hsa9377;hsa1327;hsa4722;hsa4725;hsa5705;hsa4726;hsa5686;hsa4698;hsa5532;hsa4711;hsa4723;hsa4724;hsa5684;hsa4709;hsa4718;hsa4697;hsa5692;hsa776;hsa4712;hsa5701;hsa7419;hsa735;hsa5594;hsa5682;hsa4717;hsa4700;hsa6389;hsa1958;hsa5707;hsa4708;hsa1965;hsa509;hsa7278;hsa4702;hsa1345;hsa10488;hsa5691;hsa7381;hsa498;hsa5690;hsa7388;hsa292;hsa5717;hsa4694;hsa1537;hsa4706;hsa5714;hsa1349;hsa5719;hsa6390;hsa7416;hsa1347;hsa7280;hsa5683;hsa10476;hsa5693;hsa5580;hsa374291;hsa506;hsa4701;hsa5706;hsa653361;hsa5700;hsa1457;hsa1536;hsa5710;hsa4695;hsa2904;hsa5688;hsa5602;hsa539;hsa4707;hsa10213;hsa7384;hsa5603
prerank,hsa05010,-0.40340723261801753,-2.0041216723258692,0.0,0.0007232401157184186,0.008,130/323,21.34%,hsa4023;hsa4719;hsa5687;hsa5695;hsa516;hsa7979;hsa7277;hsa5664;hsa2915;hsa6622;hsa7846;hsa291;hsa5332;hsa55626;hsa2932;hsa7482;hsa4720;hsa9167;hsa1131;hsa5530;hsa801;hsa8851;hsa3708;hsa4311;hsa5291;hsa7385;hsa518;hsa5601;hsa293;hsa5685;hsa4704;hsa9377;hsa1327;hsa4722;hsa8678;hsa4725;hsa5705;hsa4726;hsa5686;hsa4698;hsa5532;hsa4711;hsa488;hsa5604;hsa4723;hsa4724;hsa5684;hsa10313;hsa4709;hsa4718;hsa4697;hsa5692;hsa22926;hsa23621;hsa776;hsa4712;hsa5701;hsa7419;hsa23236;hsa5594;hsa5743;hsa5682;hsa9706;hsa4717;hsa57142;hsa808;hsa4700;hsa6389;hsa5707;hsa1020;hsa4708;hsa1965;hsa509;hsa54361;hsa7278;hsa4702;hsa1345;hsa5691;hsa7381;hsa498;hsa5690;hsa7388;hsa292;hsa5717;hsa1855;hsa4694;hsa1537;hsa3265;hsa4706;hsa5714;hsa1349;hsa805;hsa5719;hsa6390;hsa7416;hsa26100;hsa1347;hsa7280;hsa5683;hsa10476;hsa5693;hsa374291;hsa506;hsa4701;hsa5706;hsa1139;hsa5700;hsa1457;hsa1536;hsa5710;hsa4695;hsa2904;hsa5688;hsa5602;hsa539;hsa4707;hsa10213;hsa7384;hsa7976;hsa10381;hsa522;hsa10376;hsa8408;hsa513;hsa3845;hsa5534;hsa1329;hsa8503;hsa5702;hsa637
