Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,hsa03010,-0.4945839631324096,-2.1945767936690794,0.0,0.001651878708376604,0.002,57/129,20.50%,hsa6124;hsa6139;hsa6207;hsa3921;hsa9045;hsa6192;hsa6210;hsa6227;hsa6144;hsa6173;hsa6222;hsa6205;hsa55052;hsa6193;hsa6175;hsa6130;hsa64960;hsa6223;hsa64979;hsa6204;hsa6123;hsa6157;hsa6191;hsa6188;hsa6135;hsa23521;hsa6137;hsa6168;hsa6181;hsa6147;hsa6169;hsa6134;hsa6232;hsa6161;hsa2197;hsa6170;hsa65005;hsa6217;hsa6159;hsa6234;hsa6143;hsa6233;hsa64963;hsa6202;hsa6166;hsa6228;hsa140801;hsa65003;hsa4736;hsa6164;hsa51069;hsa200916;hsa6187;hsa51065;hsa6146;hsa11224;hsa6201
prerank,hsa05171,-0.4068975431168567,-1.9284396137383588,0.0,0.013215029667012832,0.031,84/225,20.60%,hsa6124;hsa1956;hsa6139;hsa6207;hsa3921;hsa9045;hsa6192;hsa6210;hsa6227;hsa6144;hsa718;hsa6173;hsa1839;hsa6222;hsa2165;hsa6205;hsa9641;hsa6193;hsa5970;hsa1675;hsa6175;hsa6130;hsa6223;hsa6204;hsa6123;hsa6157;hsa10379;hsa6191;hsa3661;hsa6188;hsa2212;hsa6135;hsa23521;hsa6137;hsa3441;hsa5595;hsa3576;hsa3446;hsa6168;hsa6181;hsa6147;hsa6169;hsa6134;hsa6232;hsa6161;hsa2197;hsa6170;hsa3451;hsa6217;hsa4792;hsa6159;hsa185;hsa6234;hsa6143;hsa1636;hsa7132;hsa7097;hsa5582;hsa6233;hsa712;hsa4314;hsa6202;hsa6166;hsa115004;hsa6228;hsa140801;hsa3592;hsa4615;hsa4736;hsa3449;hsa5293;hsa6164;hsa7098;hsa2353;hsa200916;hsa6187;hsa3456;hsa2243;hsa51065;hsa6146;hsa11224;hsa8517;hsa6201;hsa5291
prerank,hsa04260,0.4291598086436726,1.7810629676420364,0.0,0.20165297056067522,0.15,32/85,21.38%,hsa4634;hsa4625;hsa4633;hsa6547;hsa4624;hsa4513;hsa93589;hsa23439;hsa7134;hsa7170;hsa3270;hsa7169;hsa7137;hsa845;hsa489;hsa9254;hsa776;hsa4514;hsa6548;hsa125965;hsa1327;hsa10369;hsa1339;hsa486;hsa170712;hsa488;hsa10345;hsa7385;hsa59284;hsa10479;hsa29796;hsa9377
prerank,hsa00561,0.45119706466343623,1.7718648623907773,0.002145922746781116,0.11275861371588052,0.165,19/61,14.34%,hsa57678;hsa10555;hsa4023;hsa224;hsa8525;hsa26007;hsa84649;hsa1056;hsa9388;hsa346606;hsa55326;hsa23175;hsa9162;hsa217;hsa1608;hsa219;hsa1609;hsa2710;hsa8612
prerank,hsa03022,0.4714385055693832,1.7227143749265545,0.00625,0.12966246233289966,0.273,15/42,23.94%,hsa2966;hsa2958;hsa6874;hsa2068;hsa4331;hsa2969;hsa2962;hsa27097;hsa1022;hsa2963;hsa6872;hsa6883;hsa6873;hsa2967;hsa6884
prerank,hsa05330,-0.4882036966235702,-1.7209362887399453,0.0,0.07873955176595146,0.231,19/35,25.13%,hsa3115;hsa3108;hsa3109;hsa3135;hsa3106;hsa3105;hsa355;hsa3126;hsa958;hsa3134;hsa3592;hsa3122;hsa3133;hsa959;hsa942;hsa3107;hsa941;hsa3558;hsa3127
prerank,hsa05320,-0.45151207281285405,-1.6986174428899672,0.005597014925373134,0.07639939026241795,0.29,23/50,25.19%,hsa3115;hsa3108;hsa3109;hsa3135;hsa3441;hsa3446;hsa3106;hsa3105;hsa355;hsa3126;hsa3451;hsa958;hsa3134;hsa3122;hsa3449;hsa3133;hsa959;hsa942;hsa3107;hsa941;hsa3558;hsa3127;hsa7173
prerank,hsa00280,0.45382004210231874,1.670923950618027,0.0042643923240938165,0.15750409534916646,0.392,18/48,14.64%,hsa3032;hsa594;hsa3030;hsa224;hsa64087;hsa1629;hsa36;hsa587;hsa11112;hsa1962;hsa3158;hsa1738;hsa217;hsa27034;hsa34;hsa5095;hsa219;hsa3157
prerank,hsa05310,-0.5101874237899429,-1.6676094969296877,0.007575757575757576,0.08705400793144703,0.385,13/28,25.13%,hsa3115;hsa3108;hsa3109;hsa3126;hsa958;hsa6037;hsa3578;hsa6356;hsa3122;hsa959;hsa5553;hsa2205;hsa3127
prerank,hsa05414,0.390167711118765,1.6604154083349365,0.002066115702479339,0.14246961352038237,0.425,22/95,10.29%,hsa4634;hsa4625;hsa4633;hsa112;hsa183;hsa6547;hsa4624;hsa113;hsa5350;hsa93589;hsa7134;hsa7170;hsa7169;hsa7137;hsa3655;hsa489;hsa7042;hsa9254;hsa3685;hsa22801;hsa8515;hsa776
